time,xi_x,xi_y,xi_z,d_var_theta_x,d_var_theta_y,d_var_theta_z,var_theta_x,var_theta_y,var_theta_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
8.59,-0.08057975830304787,-0.07404413803315002,0.027450237509649145,3.1185888346229578,0.6076887131115196,-1.9980965799089239,-0.549627407203465,2.394045760432705,0.9495480578161749,-3.700976008563783e-05,0.0008365806708483109,-8.606206645652564e-05,0.002761173826446841,0.002518576431368237,0.0009436035288293433,1.8791865104312162,1.7493479392395015,-0.7719510513557224
8.6,-0.08056892770995439,-0.07429078826605329,0.027425085297517082,3.1267367672650943,0.5685320359351955,-2.0208675721358653,-0.5183600395308141,2.399731080792057,0.9293393820948163,-3.692298351022638e-05,0.0008367677953481645,-8.706959995274585e-05,0.0027608045966117387,0.0025269441093217185,0.0009427328328298158,1.8789723108934904,1.7542678638684124,-0.7713812039887707
8.61,-0.0805581293929249,-0.07453749950774435,0.027399683786442752,3.134382214151951,0.5292401922377659,-2.0431386912853746,-0.48701621738929457,2.4050234827144346,0.9089079951819625,-3.6829548985289895e-05,0.0008369496878448957,-8.804596995140579e-05,0.002760436301121886,0.0025353136062001673,0.0009418523731303017,1.878758746548983,1.759187287121508,-0.7708056273404555
8.620000000000001,-0.0805473656637491,-0.074784271502911,0.027374042428964462,3.141523698513927,0.4898198911371838,-2.0649044083770365,-0.4556009804041553,2.4099216816258062,0.8882589510981922,-3.672910857356604e-05,0.0008371276563609309,-8.899057917333836e-05,0.0027600690100361503,0.0025436848827637766,0.0009409624673385683,1.8785458631331036,1.7641062114359496,-0.7702245331656092
8.63,-0.08053663899717423,-0.07503110427140136,0.027348170820221562,3.148160021501157,0.4502780195791285,-2.0861593217001224,-0.42411938018914375,2.4144244618215973,0.867397357881191,-3.662125400198668e-05,0.0008373028986252834,-8.990285243775861e-05,0.0027597027974961305,0.0025520579117500296,0.0009400634388141907,1.8783337096045822,1.7690246446835463,-0.7696381365445771
8.64,-0.080525952061752,-0.07527799808846458,0.027322078688479357,3.1542902826648334,0.4106216381322647,-2.1068981588584936,-0.3925764773624954,2.41853067820292,0.846328376292606,-3.6505503611727885e-05,0.0008374765147366875,-9.07822397759328e-05,0.0027593377424600133,0.0025604326768973963,0.0009391556164164314,1.8781223387553208,1.7739425997679221,-0.76904665567384
8.65,-0.08051530777209615,-0.0755249534678053,0.027295775884531914,3.159913906594279,0.3708579763133779,-2.127115779186044,-0.3609773382965526,2.422239257966054,0.8250572185007456,-3.638127174734884e-05,0.0008376495189180155,-9.16282198097744e-05,0.00275897392974254,0.0025688091720865763,0.0009382393342183336,1.877911808243164,1.778860094278669,-0.7684503116309915
8.66,-0.08050470938687487,-0.07577197114721557,0.02726927236997667,3.1650306826827865,0.33099442765364384,-2.1468071770589052,-0.32932703146972475,2.4255492022425904,0.8035891467301566,-3.6247801439945326e-05,0.0008378228503916896,-9.244030332661302e-05,0.0027586114517281404,0.0025771874005904934,0.0009373149311850674,1.8777021825280833,1.783777150197631,-0.7678493281138917
8.67,-0.08049416072292925,-0.07601905207722126,0.027242578206273516,3.1696408383782186,0.291038545048915,-2.1659674879699304,-0.29763062308594257,2.4284595876930797,0.7819294718504572,-3.6104000821393645e-05,0.0008379973840717675,-9.321803500957418e-05,0.0027582504117199262,0.002585567374431211,0.0009363827508349716,1.8774935371020967,1.7886937936658651,-0.7672439311972706
8.68,-0.08048370234321447,-0.07626619853436445,0.027215708849365416,3.1737566005656097,0.25099839354680387,-2.184593714682327,-0.2658930570802865,2.4309695716285478,0.760083534703634,-3.591235385888569e-05,0.0008381750627539652,-9.395548711292612e-05,0.0027578912881813375,0.0025939491250587506,0.0009354431959638424,1.8772866730369622,1.7936100770808225,-0.7666344692584524
8.69,-0.08047339463464223,-0.07651341023457547,0.027188664518386196,3.1773876698154675,0.21088170302769127,-2.202680359795038,-0.2341191803821318,2.4330783886588248,0.7380567311056836,-3.562658703377963e-05,0.0008383546956708537,-9.466426909122624e-05,0.0027575350223109996,0.002602332672015459,0.0009344965532729301,1.8770827832575079,1.7985260019208746,-0.7660209457631195
