time,in1,in2,in3,in1_obs,in2_obs,in3_obs,out1,out2,out3,out1_obs,out2_obs,out3_obs
10.01999999999983,0.0,0.0,0.2533611258962093,0.0,0.0,0.5310101335979828,1.3151722071118044,0.18838145631332473,0.8151722071118043,1.851600045769071,2.466653192320155,-0.7124756714854389
10.02999999999983,0.0,0.0,0.23105449080226556,0.0,0.0,0.45836070667876,1.3246324829372853,0.17572589592744547,0.8246324829372854,1.7403048708251807,2.0235997234262277,-0.32661117616408886
10.03999999999983,0.0,0.0,0.20772585105715013,0.0,0.0,0.3906654531893877,1.3334070903392203,0.163212566845716,0.8334070903392202,1.6710670310165896,1.7115511162188186,-0.10756480767517286
10.04999999999983,0.0,0.0,0.18393422125855133,0.0,0.0,0.42455759501125434,1.3414965180829335,0.15086007984571756,0.8414965180829335,1.6116249677726964,1.445052629473161,0.20016650036839645
10.05999999999983,0.0,0.0,0.16001529107192433,0.0,0.0,0.6464876835671707,1.348901868050637,0.1386869781411268,0.8489018680506369,1.570542529604206,1.2423060764277527,0.2818381997545431
10.06999999999983,0.0,0.0,0.13615123955030348,0.0,0.0,0.4976804858650283,1.3556248532455422,0.12671171844656617,0.8556248532455422,1.5297227308855577,1.0513973458612078,0.39967190464132585
10.07999999999983,0.0,0.0,0.11257051067447599,0.0,0.0,0.6479917764892268,1.3616677951991873,0.11495265211869068,0.8616677951991872,1.4996010917112914,0.8976028087318461,0.474084496061452
10.08999999999983,0.0,0.0,0.08888145470051255,0.0,0.0,0.6230278002796363,1.3670336207847626,0.10342800639233346,0.8670336207847626,1.4744250797703526,0.7644414804707763,0.541923875173578
10.09999999999983,0.0,0.0,0.06562086270372988,0.0,0.0,0.09751707753960359,1.3717258584395635,0.09215586573015105,0.8717258584395635,1.4539640481425995,0.6587010180483677,0.599802578359636
10.109999999999829,0.0,0.0,0.043556160869714554,0.0,0.0,1.4880154837052812,1.3757486338005105,0.08115415330436415,0.8757486338005106,1.437814647073431,0.5830892591451377,0.6444898689746624
10.119999999999829,0.0,0.0,0.02250709905913421,0.0,0.0,0.7601854071070968,1.3791066647569974,0.070440612628868,0.8791066647569974,1.425344068756245,0.508752428129135,0.678303865276121
10.129999999999828,0.0,0.0,0.0022311086144394528,0.0,0.0,0.6218435398870812,1.381805255926134,0.060032789359913824,0.8818052559261339,1.4140977037324132,0.4335462137301872,0.7136805471568222
10.139999999999828,0.0,0.0,-0.01749979333968922,0.0,0.0,0.4736858949724376,1.383850292555846,0.04994801328336823,0.8838502925558459,1.404556330533522,0.36110833533536507,0.7456738003838628
10.149999999999828,0.0,0.0,-0.03687561552467115,0.0,0.0,0.2961853437725194,1.3852482338620593,0.040203380506518005,0.8852482338620594,1.396205345253677,0.2928222647364443,0.7749541161723761
10.159999999999828,0.0,0.0,-0.05607206308928934,0.0,0.0,0.3143979679960051,1.3860061058064683,0.0308157358718833,0.8860061058064684,1.389456417706114,0.22970034014470295,0.8009324881780592
10.169999999999828,0.0,0.0,-0.07522284905992763,0.0,0.0,0.31157028630351546,1.3861314933222173,0.021801655610589193,0.8861314933222173,1.3842637197741106,0.1709580724195054,0.8235347611310416
10.179999999999827,0.0,0.0,-0.09441498322055213,0.0,0.0,0.3307227972234883,1.3856325319951925,0.013177430252459266,0.8856325319951925,1.3802410266544194,0.11638998458866555,0.8431051364048832
10.189999999999827,0.0,0.0,-0.11369020811000974,0.0,0.0,0.35491635305180796,1.3845178992092912,0.004959047809785094,0.8845178992092912,1.3771124227498102,0.06512075913068077,0.8598067915512787
10.199999999999827,0.0,0.0,-0.1330362556192822,0.0,0.0,0.3781957972248914,1.3827968047643657,-0.0028378227486333674,0.8827968047643656,1.3745632602722784,0.010657287350559546,0.8738722419590212
10.209999999999827,0.0,0.0,-0.1524065240981894,0.0,0.0,0.3999856974989405,1.3804789809763185,-0.010197847716669206,0.8804789809763184,1.3723100989170725,-0.038629534990654295,0.8855564711903642
10.219999999999827,0.0,0.0,-0.17182383797411263,0.0,0.0,0.41587919327181355,1.3775746722690725,-0.01710604454733311,0.8775746722690726,1.3701280128961983,-0.04975065775621838,0.8950435647125516
10.229999999999826,0.0,0.0,-0.19129607781996452,0.0,0.0,0.4258928350800889,1.3740946242689105,-0.023547797410595206,0.8740946242689105,1.3678876594223988,-0.05999769088399105,0.9024010558298607
10.239999999999826,0.0,0.0,-0.21071305759740744,0.0,0.0,0.4462742089328917,1.370050072411867,-0.02950887239730554,0.8700500724118668,1.3654546990831666,-0.07034498748061133,0.9079665929260993
10.249999999999826,0.0,0.0,-0.22994896779614965,0.0,0.0,0.4574411667092611,1.3654527300756392,-0.0349754323539711,0.865452730075639,1.3626656203001442,-0.07925336077830486,0.912101003853659
10.259999999999826,0.0,0.0,-0.248877831189416,0.0,0.0,0.46584209144373323,1.3603147762476826,-0.03993405133381478,0.8603147762476827,1.3594710581246725,-0.08606227087082609,0.9147461100795312
10.269999999999825,0.0,0.0,-0.26738530352181306,0.0,0.0,0.4724627529394557,1.354648842741859,-0.0443717286496384,0.8546488427418589,1.3558287762496113,-0.09069992148877873,0.9159559993409081
10.279999999999825,0.0,0.0,-0.28536804791668174,0.0,0.0,0.479696138398429,1.3484680009762318,-0.04827590251464592,0.8484680009762317,1.3517233597766152,-0.09331894871044848,0.9157672665942084
10.289999999999825,0.0,0.0,-0.3027240873481797,0.0,0.0,0.49015125131471304,1.3417857483251827,-0.0516344632576321,0.8417857483251826,1.3471551782986229,-0.09419612117747746,0.9142466923470152
10.299999999999825,0.0,0.0,-0.31938994050042274,0.0,0.0,0.5020263407205787,1.334615994059342,-0.05443576609946682,0.8346159940593421,1.3421274062091912,-0.09352404778334913,0.911485531205855
10.309999999999825,0.0,0.0,-0.3353202452836165,0.0,0.0,0.5202687412451037,1.3269730448874097,-0.056668643478051395,0.8269730448874097,1.3367073024384357,-0.09159495486262265,0.9075404366771603
10.319999999999824,0.0,0.0,-0.3504537361753343,0.0,0.0,0.5411800419181177,1.3188715901140309,-0.058322416909682984,0.818871590114031,1.3309193302978197,-0.08885651487556906,0.9024932748537093
10.329999999999824,0.0,0.0,-0.3647441952282027,0.0,0.0,0.5622312084173604,1.3103266864285685,-0.05938690837490601,0.8103266864285686,1.324688375730851,-0.08539575347396872,0.896482926223998
10.339999999999824,0.0,0.0,-0.37816068455487656,0.0,0.0,0.5845325063671549,1.3013537423398216,-0.05985245121758881,0.8013537423398216,1.317985739853577,-0.08131819874928725,0.8895913995171496
10.349999999999824,0.0,0.0,-0.39068629054870724,0.0,0.0,0.6067879093757265,1.2919685022721386,-0.05970990054632114,0.7919685022721386,1.3107935310623413,-0.07676571102363669,0.8819105506722201
10.359999999999824,0.0,0.0,-0.4023068990289279,0.0,0.0,0.6285527958377661,1.2821870303386422,-0.05895064312787773,0.7821870303386422,1.303105711695647,-0.07187536346000128,0.8735286495706702
10.369999999999823,0.0,0.0,-0.4130256248435823,0.0,0.0,0.6492981835953606,1.2720256938076886,-0.057566606762819716,0.7720256938076887,1.2949134979983612,-0.06672921297441733,0.8645305326908592
10.379999999999823,0.0,0.0,-0.42287178728711716,0.0,0.0,0.6690691587127834,1.2615011462789443,-0.055550269133938235,0.7615011462789443,1.2862159277035583,-0.06137999293229674,0.8549876954925145
10.389999999999823,0.0,0.0,-0.4318802325976254,0.0,0.0,0.6875067423029786,1.250630310585759,-0.0528946661186494,0.750630310585759,1.2770659713463188,-0.05598282761267488,0.844965319954611
10.399999999999823,0.0,0.0,-0.4400888801690733,0.0,0.0,0.704551117743304,1.239430361440709,-0.04959339955716846,0.739430361440709,1.2675072242870646,-0.05060208977386219,0.8345268367339221
10.409999999999823,0.0,0.0,-0.44753769632127544,0.0,0.0,0.7204692257821586,1.227918707841616,-0.04564064446858057,0.727918707841616,1.2575772693513454,-0.045223835657970335,0.8237205610496717
10.419999999999822,0.0,0.0,-0.4542674873972772,0.0,0.0,0.7354859951729928,1.216112975255344,-0.041031155707715594,0.7161129752553438,1.2473079537327223,-0.03978658553913086,0.8125843334444796
10.429999999999822,0.0,0.0,-0.46030896352782885,0.0,0.0,0.7498479665038899,1.2040309875971256,-0.035760274056027,0.7040309875971255,1.2367260869457746,-0.034196424526601786,0.8011474327688809
10.439999999999822,0.0,0.0,-0.4656919399649976,0.0,0.0,0.7637125355928983,1.1916907490232143,-0.029823931740515786,0.6916907490232144,1.2258423288150482,-0.02829715390046615,0.7894326510380787
10.449999999999822,0.0,0.0,-0.4704555112495204,0.0,0.0,0.7777264372395953,1.1791104255548872,-0.023218657375062013,0.6791104255548872,1.2146551620657473,-0.021871144667590034,0.7774572034354318
10.459999999999821,0.0,0.0,-0.4746312648043956,0.0,0.0,0.7917343860570488,1.1663083265519791,-0.015941580319273063,0.666308326551979,1.2031906758264033,-0.014703534759285458,0.7652363471791568
10.469999999999821,0.0,0.0,-0.4782542194577195,0.0,0.0,0.805954664437184,1.1533028860544043,-0.007990434450324546,0.6533028860544043,1.1914646983886683,-0.006012891206552228,0.7527807990781038
10.479999999999821,0.0,0.0,-0.4813836294025055,0.0,0.0,0.8210839509931303,1.1401126440099663,0.0006364386558511959,0.6401126440099664,1.179491245454593,0.006855293050172393,0.7400797527843007
10.48999999999982,0.0,0.0,-0.4839979340188801,0.0,0.0,0.8376531465272332,1.1267562274071539,0.009940087137399745,0.6267562274071539,1.1673402606486034,0.009384123171059293,0.726951516201436
10.49999999999982,0.0,0.0,-0.4860823870178009,0.0,0.0,0.8432212149215255,1.1132523313315834,0.019920946855956495,0.6132523313315835,1.155199849819731,0.016921649871731812,0.712739896094533
