time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.1,0.2124265838211934,0.39044331450409686,0.019752185914649445,39.952644628737666,110.85210073252028,34.4362401294013,3.988439384220021,7.8593546757694135,3.7079457379581924,-2.310850661577727,-2.303583818211327,-2.398520704975149,0.1885464230661094,0.19786717272169974,0.18195032326073962,3.0642445733630215,4.940883544429788,0.43689415324245334
0.11,0.15221969302409954,0.2409719234853931,-0.03801130347424486,33.142651133312,98.32763035079026,31.553259421331614,4.319865895553141,8.842630979277317,4.023478332171509,-1.9505628257190097,-2.0301297275689496,-1.946973854084361,0.1690407948089193,0.17756587544601024,0.16248058471989602,2.2512143905180046,3.3936833498689105,-0.6444177185996797
0.12,0.11508950801363405,0.13197130595153617,-0.07811392477625256,28.475645094174645,88.28224718140758,29.74931602507972,4.604622346494888,9.725453451091393,4.320971492422306,-1.6432100174823776,-1.7754102409305346,-1.567298611080628,0.15260869463409552,0.1598117730367049,0.14680759860908973,1.7091052374087654,1.9574741459972917,-1.1745964614399516
0.13,0.08816288783774429,0.03730751657559672,-0.11561008185231891,24.726452468050653,78.22628574400181,27.558010204469117,4.851886871175394,10.507716308531412,4.596551594466997,-1.3908459283097845,-1.5626864259290212,-1.2678039340437224,0.13870023535099768,0.1441849087774147,0.1341295592686525,1.3075629230566326,0.6130829803294973,-1.694304309998815
0.14,0.07149396551963605,-0.03432722607539773,-0.1460117382851207,21.97904608030344,69.22441698862312,25.551429145185512,5.071677331978429,11.199960478417644,4.852065885918853,-1.181380034072343,-1.3064515922558726,-1.0349827624276413,0.12688643501027425,0.13112039285485597,0.12377973164437608,1.0574432178176778,-0.5587386389562023,-2.1108240509331857
0.15,0.06147976711775449,-0.08769362686228988,-0.17128442795993593,19.914713220082696,61.26167903277489,23.635741647536577,5.270824464179256,11.812577268745393,5.088423302394219,-1.0083747521917397,-1.0467020738087576,-0.8520076960239817,0.11680268748835684,0.1206533721167684,0.11525965468413626,0.9059393582514037,-1.2793822463637055,-2.4457036394927147
0.16,0.05606643285056556,-0.12816808230960675,-0.19227743074744374,18.358298181287815,53.950482562953674,21.81640962080241,5.454407445992135,12.35208209437493,5.306587398602243,-0.8652544130792598,-0.8489759237871444,-0.7069994873816586,0.10815014335756425,0.11216361287889695,0.10818965981031968,0.8213234018962546,-1.8467827682256461,-2.713177328375385
0.17,0.053778771916524803,-0.15809331610549648,-0.20977941808619693,17.175538706123127,47.2159934007462,20.07327226801231,5.626162833053366,12.824242028382393,5.507320121282366,-0.7464489206191751,-0.6975326111273086,-0.5909870229813385,0.1006856541513725,0.10518828676762386,0.10227978958050629,0.7814145968152136,-2.2555067008212175,-2.9279073480704656
0.18,0.0535709370423163,-0.17932544523015892,-0.22440003062536729,16.263302236448027,41.00611841041891,18.383988880297387,5.788795855417846,13.234303212486582,5.691160010085341,-0.6473747856062126,-0.5809101935013575,-0.4973251718582614,0.09421190629531037,0.09937918483261028,0.09730653786192368,0.7711180090534845,-2.5340673276490535,-3.101330623026501
0.19,0.05477586433920045,-0.19312345765561467,-0.23639745096103137,15.550813106827453,35.30038856210243,16.75602604762205,5.944303986486121,13.587307098107607,5.858720270561561,-0.5642559503903618,-0.49096889651415143,-0.42128905887985113,0.08856934679140675,0.09446949586746876,0.09309364727312518,0.7810810643936412,-2.7081954048749113,-3.239488950210748
0.2,0.056858877454406986,-0.20065667595917525,-0.24604093546509986,14.975028332890837,30.06424869203469,15.190875272145817,6.094054269815029,13.887949585027954,6.010629023283019,-0.49414877565445536,-0.4215568798684616,-0.3592544491808657,0.0836278590348622,0.09025392706878414,0.08950110278131652,0.8039518309345889,-2.799539985211567,-3.3477452943399544
0.21,0.059412522597471096,-0.20293649182182882,-0.2535631125287514,14.481048198988628,25.261848747319092,13.68991782201284,6.238864751804915,14.140568072501145,6.147528201503147,-0.43473260099119876,-0.3680406263601341,-0.3084536733712311,0.07928053302495021,0.0865735208051828,0.08641656604760421,0.8341281508174583,-2.8241729008563308,-3.4303245726392446
0.22,0.06213084272703462,-0.20085996665450523,-0.2591759852941369,14.020709383746418,20.855851202694566,12.253281551998976,6.379071845642379,14.34912658452809,6.270061017023137,-0.38416731577297336,-0.3268703102798316,-0.26674146745827076,0.07543885986722047,0.08330481770238449,0.08374915137302151,0.8673479801074505,-2.7942217548077313,-3.49067135762723
0.23,0.0647982170518766,-0.19522598056678753,-0.2630750477562538,13.552964195780417,16.808741694194737,10.879231339318206,6.514601487600183,14.517214001470037,6.378853330416319,-0.34097316493177154,-0.29529262972841247,-0.23243463654710494,0.07202912821790276,0.08035189140510036,0.08142480500755046,0.9005420545556374,-2.7191286237754504,-3.531639549129074
0.24,0.06728441745999891,-0.18674069105367153,-0.2654380865995112,13.045022034219135,13.084331401542677,9.563698722606839,6.6450517079423745,14.648057315485465,6.474490317642387,-0.30393533724924277,-0.2711555102268145,-0.20420047432582566,0.06898977484541033,0.07764033630283222,0.0793828002642922,0.931795522390975,-2.6065083825084736,-3.5555925911445683
0.25,0.06954028239242227,-0.17602354083865102,-0.2664181084373132,12.473294341623086,9.648389237301043,8.300396489376343,6.769784651358606,14.744541207858475,6.557494282536151,-0.2720323941144909,-0.252767359841107,-0.1809816293670316,0.06626945090426542,0.07511266270442116,0.07757298397062189,0.9603187902579233,-2.462781663134983,-3.564411739193665
0.26,0.07158685581686708,-0.16362442569007563,-0.2661352825592793,11.82293849774265,6.4672088965686685,7.081194581728422,6.888014036336032,14.809213296824161,6.628306228353435,-0.24438976454204775,-0.2387832520179327,-0.16194318463041607,0.06382555325884494,0.07272483018424183,0.07595355212431773,0.9863176099448778,-2.293789873476837,-3.5594696962367682
0.27,0.07349404520233538,-0.15005444217003294,-0.26467160978631465,11.08506995541221,3.503634094158664,5.896225667953583,6.998864735890154,14.844249637765747,6.687268485032971,-0.22025703633725485,-0.22810504139489152,-0.14643205940923892,0.06162298289547239,0.07044377977029292,0.07448923153022534,1.0107045395525829,-2.105485938127316,-3.5416117864378673
0.28,0.07534557268977338,-0.13583095397697598,-0.2620689785145416,10.25024283769103,0.7098968688260991,4.7332127974838665,7.101367164267065,14.851348606454009,6.734600613007809,-0.199008039534449,-0.21978775409666623,-0.1339440575644007,0.0596329025001279,0.06824590222932626,0.07314979095458134,1.034607883734203,-1.9047389335354472,-3.511153613261164
0.29,0.07717274739258695,-0.1215516130819907,-0.2583287389482596,9.292468737033634,-1.9863935161622186,3.575404359816301,7.194291851637401,14.831484671292387,6.7703546566059725,-0.18017779500881442,-0.21293299003208477,-0.12409767629756174,0.057831124550039754,0.06611657232900542,0.07190881419160572,1.0584325887738115,-1.700434029157829,-3.467876674541441
0.3,0.07873782365007465,-0.10808228361534766,-0.2534079260031792,8.108764915794481,-4.72433463058902,2.396788658259406,7.275379500795346,14.784241324986496,6.794322543188566,-0.16365160850286434,-0.20648253045452175,-0.11661744354952114,0.05619460846501111,0.0640517470244602,0.0707426397561105,1.0787809746038346,-1.5060041353537108,-3.410968063567122
0.31,0.07960254919480647,-0.09555526946541804,-0.24714477757778752,6.574991472768747,-7.3511262364473176,1.1978368050310846,7.341129415523033,14.710730062622023,6.8063009112388775,-0.14955825879409537,-0.2002219902695171,-0.11139219259436411,0.05469902587707016,0.062049527121765036,0.06962871783016686,1.0893969849051028,-1.324621165842029,-3.338124114750887
0.32,0.08020123365168086,-0.08350218016891198,-0.23908780001866248,4.82434114165205,-9.702957165417363,0.01277563432585671,7.389372826939554,14.61370049096785,6.806428667582136,-0.1371726655938607,-0.19456062557184328,-0.10862612157080354,0.05332729922113155,0.0601039208660466,0.06854245661445882,1.0963899985736223,-1.150620981880118,-3.243416571287781
0.33,0.08153553553498849,-0.07373634556317299,-0.22953991297163068,3.1156841941831246,-11.980544290983785,-1.2116135410466298,7.420529668881385,14.493895048058011,6.794312532171669,-0.12528352104800144,-0.1875933658757568,-0.10776246509896215,0.052074464010651536,0.058227987207289035,0.0674648319634692,1.113952981066865,-1.0103960906119807,-3.129353706709011
0.34,0.08455665683839264,-0.06922143125385105,-0.217858185661564,1.8140250460523495,-14.507218280152127,-2.3366189991289925,7.438669919341908,14.34882286525649,6.7709463421803795,-0.11283780397752391,-0.17642779453952062,-0.10925568729540358,0.0509460859708763,0.05646370926189383,0.06637227509051516,1.1556469917203376,-0.9450897372116678,-2.986945338702001
0.35000000000000003,0.0899685439646758,-0.07256580078797548,-0.2034413057295943,1.1617933036741286,-17.653042236298848,-3.1239529245408657,7.45028785237865,14.172292442893502,6.739706812934971,-0.09911466933368565,-0.15874656849827168,-0.11348648192791921,0.04995493927753944,0.05487624357691111,0.06523741027123597,1.2316672233584804,-0.9902760571505587,-2.80666132446773
0.36,0.0973821684232874,-0.0837012907691701,-0.18830294524499003,1.1446712801615004,-21.57685516473511,-3.6839229053459652,7.461734565180265,13.956523891246151,6.7028675838815115,-0.0845398021845529,-0.13505412370989975,-0.11819845735610901,0.04910954125569391,0.05352570233981211,0.06405542569767489,1.336664712520086,-1.1462793853053712,-2.611718510401515
0.37,0.10540539954214001,-0.10189442175119545,-0.17278997072974267,1.2963727488051036,-26.265416987657243,-3.7617386959181633,7.474698292668316,13.693869721369579,6.6652501969223295,-0.0705117460264727,-0.10643604530338699,-0.12302029380655599,0.04840442379542918,0.05246134188677824,0.06282522275960933,1.4506824395398805,-1.4048306862400157,-2.4061183014570244
0.38,0.10978052257422988,-0.11383690295270199,-0.1580364841217765,0.8382677967180889,-30.31811683136208,-3.280530073419282,7.4830809706354975,13.390688553055957,6.632444896188137,-0.06120126164476525,-0.08644586157768999,-0.12683001210964717,0.04779241117898153,0.05159688327100134,0.06155692263851286,1.5125892913995445,-1.5746356280702527,-2.2053909844088
0.39,0.11083100297325732,-0.09671601236965621,-0.15029482057552634,-0.14030447673272395,-31.13246253371431,-3.1662014169072474,7.48167792586817,13.079363927718815,6.600782882019064,-0.05592113170271398,-0.09714020885254226,-0.12348637654404304,0.04723319986195439,0.05062548118247592,0.06032205887307243,1.5270017836069496,-1.32877369947167,-2.097642471964491
0.4,0.11206309269255588,-0.06383865338806594,-0.14806578032123507,-1.0729600539594844,-29.90069834947532,-3.5954878955075467,7.470948325328576,12.780356944224062,6.5648280030639885,-0.050868332118877674,-0.12291384562855148,-0.1151162771160445,0.046724516540765614,0.04939634272619041,0.059170896101911986,1.5440587063178797,-0.8623864987559217,-2.0655396001847035
0.41000000000000003,0.11400557678376799,-0.036818320275235905,-0.14609322595516083,-1.838632371692013,-28.909603711377834,-4.10763362597347,7.452562001611655,12.491260907110284,6.5237516668042534,-0.045486965887969244,-0.14112527399571118,-0.10738161740683133,0.04626964688188592,0.0479850899862333,0.05809707992784367,1.5713083866461897,-0.4962871660091362,-2.036998353148463
0.42,0.11579416285671673,-0.018757312881295007,-0.14305857985311565,-2.559570658955889,-28.595339285772695,-4.519736335021711,7.426966295022097,12.205307514252556,6.478554303454036,-0.04065289526187704,-0.14932100926060599,-0.10151315854040871,0.04586311792926715,0.04649187989362724,0.057081948342439584,1.59639408959411,-0.2667904090304566,-1.993656136355912
0.43,0.11703641521456554,-0.005865790661211179,-0.1393226614849139,-3.3215883391903107,-28.638179258569803,-4.811286370104131,7.393750411630194,11.918925721666858,6.430441439752995,-0.03671250703096651,-0.15206568711526786,-0.09696812373979136,0.04549599285895749,0.04497122302247456,0.05611226710504167,1.6137147446693785,-0.1127079766566787,-1.9403981206924816
0.44,0.11806581652569736,0.006319564690716817,-0.13563165377838615,-4.104462329774892,-28.511040117125855,-5.038109235875411,7.352705788332445,11.633815320495598,6.380060347394241,-0.033265744119727825,-0.14158838988811906,-0.09287267289351003,0.04516333541776021,0.04355533912359337,0.05518354037610657,1.6280293037611901,0.11639680585627335,-1.8876040507462555
0.45,0.11942390924699353,0.018945128843881776,-0.13244298158718593,-4.831247123376755,-28.18745185516878,-5.266053912894625,7.304393317098677,11.351940801943911,6.3273998082652945,-0.029733046045782002,-0.11991272965040925,-0.08871767043734427,0.044866004957302384,0.04235621182708928,0.05429636367173313,1.6470541981114013,0.2646510588582948,-1.8417489232951465
0.46,0.12119511253137283,0.0319594741110496,-0.12964394991429984,-5.477228668747266,-27.664922729089145,-5.499490135504617,7.2496210304112045,11.07529157465302,6.272404906910248,-0.026030904684560763,-0.09944823093694077,-0.08460616592104195,0.04460569591045677,0.04136172951771987,0.05345030201252271,1.6719804576272321,0.42641809760316024,-1.8013158139377223
0.47000000000000003,0.12315612959939237,0.044122609597128104,-0.12697218754511486,-6.058658636222141,-27.074581813987493,-5.71905882587763,7.189034444048983,10.804545756513145,6.215214318651472,-0.02238925459654148,-0.08125630116979263,-0.08078328168377599,0.04438180336449136,0.04054916650602194,0.05264246919568495,1.69961492193192,0.5844930544027342,-1.7626341465134014
0.48,0.12527420191099203,0.055219643710231026,-0.12440994171081776,-6.574637585331224,-26.449878341694234,-5.928469284621549,7.123288068195671,10.540046973096203,6.155929625805256,-0.018833050654032207,-0.06533459234879077,-0.07723183248188015,0.044193472857951034,0.039895820582534026,0.05187015087086615,1.7294787171106876,0.7334826937916085,-1.725467767423066
0.49,0.12742216014989083,0.06494781253136317,-0.1218856232566532,-7.038477279508202,-25.837802055237603,-6.122119459771113,7.052903295400589,10.281668952543827,6.094708431207545,-0.015480680598916191,-0.05179337792439108,-0.07399146342846052,0.04403866605196187,0.039377886803290116,0.05113023623658154,1.7597552059805177,0.8670809168999986,-1.6888108513055682
0.5,0.1295439414735462,0.0733759256655091,-0.11937836792618839,-7.458315258834546,-25.247941231248063,-6.297438478478726,6.978320142812244,10.029189540231346,6.031734046422757,-0.012372503236885157,-0.040384580183855615,-0.07104973238374923,0.04391494101959302,0.03897404100145156,0.05041973891274405,1.789643366825794,0.9845933276928838,-1.652372208530432
0.51,0.1316474074456222,0.08075642478114808,-0.11690230153940284,-7.8354636697946285,-24.668955925641814,-6.45598083973974,6.899965506114298,9.782499980974928,5.96717423802536,-0.00948304077968029,-0.030705831789113444,-0.06836169101802309,0.04382011061179622,0.038666982683560426,0.049736122002563825,1.8192501324220605,1.0885409483548751,-1.616358037818088
0.52,0.1337426286808414,0.08728680117821419,-0.11447540216148511,-8.170250985536784,-24.093075816606827,-6.601229187199783,6.81826299625893,9.541569222808858,5.901161946153363,-0.006786799819480133,-0.022443203276974508,-0.06588317536623592,0.043752242613601416,0.038442550650790684,0.049077290248901465,1.8487133090085588,1.1811283210983714,-1.5810308204026529
0.53,0.13579224746769825,0.0930055594210657,-0.11209468764004793,-8.46814267855625,-23.528183348073572,-6.734829319521653,6.733581569473368,9.306287389328123,5.833813652958146,-0.004307799314685251,-0.015466633133424681,-0.06359526996553908,0.043709164620454564,0.038287884319456435,0.04844133754924607,1.8775029919256154,1.2625503016436588,-1.5463544438530878
0.54,0.13773785722191256,0.0979022752336931,-0.10974271252881707,-8.737719608848487,-22.98701955736514,-6.855782101976753,6.646204373384883,9.076417193754471,5.765255831938378,-0.0020899739430952635,-0.009707189237266892,-0.06149579188191631,0.04368826488102361,0.03819081242708377,0.04782637963042691,1.904798132158036,1.332441419996002,-1.5120853487101575
0.55,0.13956113659685787,0.10206398694096208,-0.10741128196292848,-8.983786126636126,-22.471186825500205,-6.963099347754296,6.5563665121185215,8.85170532549947,5.6956248384608354,-0.000134717733083628,-0.005005715371539848,-0.059574291595252404,0.043686917703692776,0.03814075527336837,0.04723063671447438,1.9303458065027277,1.3919236195174567,-1.4781113172738176
0.56,0.14129113562357887,0.10566137537256459,-0.10510992321332946,-9.205656425442633,-21.971655452810417,-7.058093643393962,6.464309947864095,8.631988770971367,5.625043902026896,0.0016037863455987678,-0.0011305011421074151,-0.05780408631469064,0.04370295556714877,0.03812945026194729,0.04665259585132748,1.9545577396166993,1.4433780903944553,-1.4445735048854282
0.5700000000000001,0.14294591982578897,0.10880828320811453,-0.10284870360994258,-9.403172070121137,-21.48367193613557,-7.143008447414072,6.370278227162883,8.41715205161001,5.553613817552755,0.0031573035782056502,0.0020791030384145065,-0.05616044770487075,0.043734528602930825,0.03815024129233144,0.04609099137427877,1.97768985353422,1.488405276339972,-1.4116209572891842
0.58,0.14451736560331252,0.11152377995425589,-0.10052082704059284,-9.575611851281751,-21.009687844161668,-7.1862768474364325,6.274522108650066,8.207055173168394,5.48175104907839,0.004529286748305744,0.004679281262113172,-0.05473773610317201,0.043779821470413885,0.03819703410495257,0.04554361401324705,1.9996318115611433,1.52726560554379,-1.3777294544120389
0.59,0.146972726628106,0.11563899594269067,-0.09827149872382179,-9.608760381652312,-20.34851634437086,-7.1966066264779425,6.178434504833543,8.003570009724685,5.409784982813611,0.0066982721331306505,0.00853473781670673,-0.053372594594343986,0.04384680419174519,0.03828238148311964,0.04500988806730361,2.0338280981605443,1.5861065044287743,-1.3449818667879296
0.6,0.1509926689884491,0.12216310022162169,-0.09639420446760649,-9.403124868160162,-19.371843423815022,-7.214675254868655,6.084403256151941,7.809851575486535,5.337638230264925,0.010294185199227507,0.01458426907803359,-0.051764723777510374,0.04394974604373747,0.038428224173899975,0.04449224082952851,2.089577585102961,1.6791704921940116,-1.317581975399011
0.61,0.15592589544832425,0.12961168863585204,-0.09474349248328195,-9.006768513263124,-18.219698379284157,-7.235287134397697,5.9943355710193105,7.627654591693694,5.265285358920948,0.014574550355750199,0.021219549299014775,-0.05007228031585281,0.044095491547294974,0.03864041966689012,0.04399151802636998,2.1576017974091095,1.7849913097847054,-1.2934499824376544
0.62,0.16124594040126627,0.1370921160788816,-0.09324296367302498,-8.469766981460808,-16.98168370056617,-7.258315208910513,5.909637901204702,7.457837754688032,5.192702206831843,0.01896779581604191,0.027511348235862876,-0.04837371395037682,0.04428516950545539,0.03891553314924875,0.043507780886866215,2.230455591287188,1.8906620149378843,-1.2714929796711822
0.63,0.16646924968201748,0.14395817181158765,-0.09182308808100803,-7.847645682913036,-15.729727027217804,-7.282502779343371,5.831161444375572,7.300540484415854,5.119877179038409,0.022980594736169674,0.03282699636003676,-0.04673553907156222,0.04451497545281709,0.03924380311284911,0.04304042549615059,2.3014571273149076,1.9870207867325875,-1.2507164114371248
0.64,0.17124355062151242,0.14982573012627753,-0.09043156059424895,-7.187659077479136,-14.514288061920901,-7.306760066392694,5.75928485360078,7.1553976037966445,5.046809578374482,0.026281715669576905,0.036830797275559254,-0.045202992617144194,0.044777792609512854,0.0396121110856047,0.04258839556997915,2.3658913685569036,2.0688408321930787,-1.2303725504984655
0.65,0.1753516427950137,0.15450433330804536,-0.08902956451889654,-6.525121834906457,-13.36926374088575,-7.330032653918469,5.694033635251715,7.021704966387787,4.9735092518352975,0.028696184551670806,0.03940049128840589,-0.043805290215848336,0.04506475445502956,0.04000611599848876,0.04215034266782067,2.4209878014372515,2.133739978015949,-1.2099072265234827
0.66,0.17869525450841817,0.15794415459059152,-0.08759038622955373,-5.882757294882184,-12.315796695078268,-7.351455236250124,5.635206062302894,6.898546999437005,4.8999946994727965,0.030179841111949157,0.04056341073113795,-0.04255811374232191,0.04536655286614905,0.040411750105800136,0.04172476153039745,2.4656159582845487,2.1813088902505906,-1.1889400644733745
0.67,0.18126050719593678,0.16018983194488357,-0.08609638747670001,-5.274274732726724,-11.364956816360875,-7.37015421143331,5.582463314975627,6.784897431273396,4.826293157358464,0.03077689175536985,0.04044249365336601,-0.04146752310648111,0.04567432178370275,0.0408161750423338,0.04131008629933264,2.4997581444736663,2.2123842215257867,-1.1672212482075892
0.68,0.1830868920063633,0.16135427686412918,-0.08453805213293819,-4.706718494651682,-10.519592933369456,-7.38541610451775,5.53539613002911,6.679701501939701,4.752438996313286,0.030583395413708303,0.03922471747514912,-0.04053150779441378,0.04598015573783983,0.04120842221708529,0.0409047712213885,2.5240635825409043,2.2286508570780694,-1.1446178442774095
0.6900000000000001,0.18425422053764962,0.16158276869449661,-0.08291357221050255,-4.180913848100525,-9.777803753248481,-7.3969465363921865,5.493586991548105,6.581923464407216,4.678469530949364,0.029730812250610472,0.03712111671827212,-0.03974087413188819,0.04627746386034594,0.04157963338426801,0.040507362480069614,2.539665424340045,2.2321523334045654,-1.121107696080306
0.7000000000000001,0.18485858368424246,0.16102469924948437,-0.08122469678714506,-3.694238925139815,-9.135433157271564,-7.404562337204355,5.456644602296707,6.4905691328345005,4.604423907577321,0.028359424932698912,0.034336459285083526,-0.039083792833994366,0.046561058109672926,0.04192299797711885,0.04011652455172967,2.5478690211843222,2.2249276292528877,-1.0967200989678527
0.71,0.18499512237315763,0.15982938609504682,-0.07947540473239645,-3.2433923142144465,-8.58591995360656,-7.408049941438762,5.424210679154562,6.4047099332984345,4.530343408162933,0.02660020116332565,0.031064671900308205,-0.038547238075929094,0.046827060121306184,0.04223364469612193,0.03973105217097038,2.5499375911067172,2.208979740513462,-1.0715167426804588
0.72,0.1847450180438237,0.15815171889525015,-0.0776718680300652,-2.827323561988798,-8.11887868572234,-7.407041183629523,5.395937443534675,6.3235211464412115,4.456272996326637,0.02456205411326365,0.027494401568674498,-0.03811704847891978,0.04707268066243882,0.042508588711808674,0.039349881686181185,2.5469336249802628,2.186375475781524,-1.045590960308502
0.73,0.18414841620272338,0.1561748277186572,-0.07582123942230545,-2.4555051042363383,-7.714782216360705,-7.400121556403194,5.371382392492311,6.246373324277604,4.382271780762606,0.022305928660361213,0.02383135239326445,-0.03777916010667644,0.04729573994904243,0.04274690223574132,0.03897209008511442,2.539372905769487,2.1595754678702437,-1.019050281958702
0.74,0.18321836862691754,0.15414650301228772,-0.07394443042324017,-2.1429823891291444,-7.343000481491147,-7.386816894232707,5.34995256860102,6.172943319462693,4.308403611820279,0.019861741378939646,0.020333111865225684,-0.03750677872683959,0.04749435736283183,0.042950233354393574,0.03859702229784603,2.5274094379018286,2.1319540062010702,-0.9921962396010149
0.75,0.1820231386731308,0.15231384783704094,-0.07208879922220124,-1.8931870878264783,-6.972744727793606,-7.370659214675053,5.331020697722755,6.103215872184757,4.234697019673528,0.01731264193811316,0.0172401486645834,-0.03724836460123221,0.04766748378221296,0.04312263484103941,0.03822453865183371,2.5119162246584517,2.106916695428642,-0.9657005134873261
0.76,0.18071401258932962,0.15083062193428276,-0.07031824361460082,-1.6878159217138409,-6.586551466035068,-7.359726338976802,5.3141425385056165,6.0373503575244065,4.16109975628376,0.014819072592647503,0.014683883572198214,-0.03693884220439221,0.047815674508139436,0.04326947367676139,0.03785515022978979,2.4948629248210867,2.086614504205764,-0.9404613393304948
0.77,0.17949848093146326,0.14976060103329214,-0.06870585494081372,-1.494667726238764,-6.177953410081445,-7.365296383993893,5.299195861243229,5.975570823423592,4.087446792443822,0.012586492135677863,0.012696714591346886,-0.03650755663273311,0.047941539429496215,0.04339644082267486,0.03749007466346246,2.4789797014845507,2.0719653100876783,-0.9174976020423709
0.78,0.17857242332781897,0.14923870058836997,-0.06735479288796054,-1.283911789108922,-5.729650862940397,-7.403104927886237,5.2863567433521395,5.918274314794187,4.013415743164959,0.01079429136828955,0.011379402494703511,-0.035857536156759115,0.04804948234317911,0.0435102348476219,0.03713149930189487,2.4668684627273727,2.0648679382066835,-0.8982395659996664
0.79,0.17815969123669895,0.14961520924846017,-0.06645318810987488,-1.0217258240401148,-5.197168674359748,-7.499994700034852,5.276139485111738,5.86630262805059,3.9384157961646107,0.00963705134003251,0.011041149610601098,-0.03481183615103209,0.048145852856579435,0.043620646343727906,0.036783380940384545,2.461515961773734,2.0701940026278787,-0.8852939871407522
0.8,0.17868592356571344,0.1513384997697198,-0.06630312156255247,-0.6215395871988187,-4.534835620862537,-7.703147936680526,5.269924089239749,5.820954271841965,3.8613843167978055,0.00949727111340895,0.012069230950704612,-0.033088613022490665,0.04824082556771352,0.04374133865323495,0.036452494810159636,2.4685736797580566,2.0941279411104716,-0.8828525002903784
0.81,0.1806771074827136,0.15431502832942012,-0.06710569746765316,0.06304155885566276,-3.771126732480723,-8.061593496823935,5.270554504828306,5.783243004517158,3.7807683818295663,0.01083088284278727,0.014283909120335225,-0.03052122746507728,0.04834913439614139,0.0438841777444383,0.03614728253550886,2.494950049522928,2.135266255704674,-0.893722752036463
0.8200000000000001,0.18313120079707712,0.15692774616509997,-0.0680605422896261,0.9106222076663684,-3.041154108628546,-8.497359674627692,5.27966072690497,5.752831463430873,3.6957947850832893,0.012533590130645367,0.015992405254853792,-0.027952131314470427,0.04847447029744784,0.04404410179698684,0.03586776122236416,2.527319592337949,2.171272034484323,-0.9067612262838713
