time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
0.4,-3.1031101761885873,-3.624026902948268,1.2011214109826367,-2.5418371462122717,-2.307357856169072,-1.06478553662187
0.41000000000000003,-3.0647054618867138,-3.5696102435751103,1.2626093145286514,-2.572484200831139,-2.3430539586048234,-1.0521594434765833
0.42,-3.026787568991815,-3.515001965942848,1.3191698547553576,-2.6027520765210572,-2.378203978264252,-1.0389677449290298
0.43,-2.9891991578023385,-3.4603705577482406,1.3710112623412483,-2.6326440680990806,-2.4128076838417343,-1.0252576323056173
0.44,-2.951879332040469,-3.4059323265968944,1.4183040705887369,-2.6621628614194854,-2.446867007107703,-1.01107459159973
0.45,-2.914796291904435,-3.3518875128384975,1.461189333204607,-2.69131082433853,-2.480385882236088,-0.9964626982676839
0.46,-2.8778939706863884,-3.2983665600240517,1.4997693086644386,-2.720089764045394,-2.5133695478363283,-0.9814650051810395
0.47000000000000003,-2.841113341687291,-3.2454654880788416,1.5341085460884196,-2.7485008974622667,-2.5458242027171165,-0.9661239197201553
0.48,-2.8044320407040972,-3.193284115806369,1.564251476241986,-2.7765452178693075,-2.57775704387518,-0.9504814049577355
0.49,-2.767851737556877,-3.141915762442358,1.5902372984530264,-2.8042237352448764,-2.6091762014996034,-0.9345790319732052
0.5,-2.7313681615633243,-3.0914229903529,1.612104301057699,-2.8315374168605096,-2.6400904314031326,-0.9184579889626282
0.51,-2.694972020407244,-3.0418387509009692,1.629893749968498,-2.858487137064582,-2.6705088189121424,-0.9021590514629432
0.52,-2.658664411316636,-2.99318391748829,1.6436590687547323,-2.8850737811777485,-2.7004406580870253,-0.8857224607753958
0.53,-2.6224610024528126,-2.9454731441832314,1.6534750325767003,-2.9112983912022767,-2.7298953895288576,-0.8691877104496288
0.54,-2.586385464434324,-2.89871133599725,1.6594432113606687,-2.93716224584662,-2.75888250288883,-0.8525932783360222
0.55,-2.3576560002986255,-2.8528923081722564,1.661694734668084,-2.9607388058496062,-2.7874114259705527,-0.8359763309893413
0.56,-1.9677451884447752,-2.8079805409512337,1.65979726569881,-2.980416257734054,-2.815491231380065,-0.8193783583323532
0.5700000000000001,-1.5876536746723504,-2.7651953825696927,1.653374660221472,-2.9962927944807776,-2.843143185205762,-0.8028446117301384
0.58,-1.2235707311904775,-2.7233591355961417,1.643546764336655,-3.008528501792682,-2.870376776561723,-0.7864091440867719
0.59,-0.8787711188285225,-2.6797761375134446,1.6301616981846454,-3.017316212980967,-2.8971745379368574,-0.7701075271049255
0.6,-0.5566476499693724,-2.633488096562427,1.6137365645439834,-3.022882689480661,-2.9235094189024817,-0.7539701614594856
0.61,-0.2591780834465043,-2.584739704192507,1.5948340009487614,-3.025474470315126,-2.949356815944407,-0.738021821449998
0.62,0.013495060245653612,-2.5347760728619724,1.5739827001206232,-3.0253395197126696,-2.9747045766730267,-0.7222819944487917
0.63,0.26258636758370013,-2.4851483351918873,1.5515882143593667,-3.0227136560368324,-2.9995560600249456,-0.706766112305198
0.64,0.49032698896122806,-2.437407971512183,1.5285068500541108,-3.0178103861472203,-3.0239301397400675,-0.6914810438046569
0.65,0.7045878484085621,-2.3910813907163213,1.5051717763491697,-3.0107645076631346,-3.047840953647231,-0.6764293260411652
0.66,0.9097631189490807,-2.3456819684230874,1.4801594328565666,-3.001666876473644,-3.071297773331462,-0.6616277317125996
0.67,1.0984285293753668,-2.30265594983368,1.453975577323098,-2.9906825911798904,-3.0943243328297987,-0.6470879759393686
0.68,1.2693212780946563,-2.2623954792765275,1.42846875129903,-2.9779893783989437,-3.116948287622564,-0.6328032884263783
0.6900000000000001,1.433298965420163,-2.223221752815335,1.4031466468458018,-2.963656388744742,-3.1391805051507173,-0.6187718219579204
0.7000000000000001,1.5921149318537795,-2.1849624065039794,1.3764561858455717,-2.9477352394262044,-3.161030129215757,-0.6050072600994646
0.71,1.736900987623288,-2.149435498125265,1.349301760503429,-2.9303662295499717,-3.1825244841970095,-0.5915142424944303
0.72,1.8684040131210389,-2.116579499598566,1.3234579947914593,-2.9116821894187614,-3.2036902791929953,-0.5782796625465157
0.73,1.9971005876082897,-2.0843839309142957,1.2979149182222074,-2.8917111835426788,-3.224534118502138,-0.5653005133642937
0.74,2.1226296489699013,-2.0529237336787407,1.2714802686773998,-2.8704848870529798,-3.2450633558389255,-0.5525857106775196
0.75,2.2377276833650352,-2.02376445077251,1.2450171116140225,-2.8481076102193295,-3.2653010003466507,-0.5401355395613794
0.76,2.343069685019272,-1.9966639505176644,1.219739905255903,-2.824676913369137,-3.2852676398518272,-0.5279381405088204
0.77,2.4453993576197783,-1.9699705085311603,1.1949474561022293,-2.8002229197929394,-3.304967344937139,-0.5159886659477981
0.78,2.5447344453031384,-1.9435691738825556,1.1698763950852997,-2.774775575339908,-3.3244030366759643,-0.5042899019969451
0.79,2.6368845129472738,-1.9183967210165527,1.144944428086776,-2.7484067302104354,-3.34358700388613,-0.4928404577160774
0.8,2.721237935685699,-1.8944663141386675,1.1207485881379546,-2.7211943508535783,-3.3625316670275165,-0.48163297183469783
0.81,2.8003947863125465,-1.8709612636888666,1.0971381587499853,-2.693190402990453,-3.381241279664405,-0.470661590247198
0.8200000000000001,2.8751067642814143,-1.8475728119455974,1.073747596342279,-2.6644393353476388,-3.399717007783861,-0.4599241142837752
0.8300000000000001,2.943988052604391,-1.8245819963857057,1.0506221885263445,-2.6349994548215947,-3.417962827747718,-0.44941789239851176
0.84,3.0062354544862564,-1.802122058951623,1.0279457465939235,-2.6049371002767323,-3.435984048337234,-0.43913843493257254
0.85,3.062225672849893,-1.4309661148837716,1.0057579182772551,-2.5743148435482333,-3.450293709486072,-0.4290808557498
0.86,3.112392321863046,-1.0565990069803979,0.9834021408497431,-2.543190920329603,-3.460859699555876,-0.41924683434130255
0.87,3.153443325301861,-0.6928938036498309,0.960033369214503,-2.5116564870765843,-3.4677886375923745,-0.40964650064915753
0.88,3.1806210267325388,-0.34654106448983146,0.936523055161491,-2.479850276809259,-3.471254048237273,-0.4002812700975426
0.89,3.1954687224592297,-0.020640978548637,0.9139512186455594,-2.447895589584667,-3.4714604580227593,-0.391141757911087
0.9,3.204213422900434,0.28538020240250717,0.8919092439127692,-2.4158534553556623,-3.4686066559987343,-0.3822226654719593
0.91,3.209925201973089,0.5717949672258076,0.8701894276290701,-2.3837542033359314,-3.4628887063264764,-0.3735207711956686
0.92,3.2140079914325925,0.8390295252450937,0.8490904821266664,-2.3516141234216055,-3.4544984110740256,-0.36502986637440193
0.93,3.217987761612375,1.0884593947687646,0.8284738030448205,-2.3194342458054815,-3.4436138171263377,-0.3567451283439537
0.9400000000000001,3.222563223045757,1.321205718900682,0.808385091568342,-2.287208613575024,-3.430401759937331,-0.3486612774282703
0.9500000000000001,3.228089070627354,1.5385239193880045,0.788824185031552,-2.25492772286875,-3.415016520743451,-0.3407730355779548
0.96,3.234594069132191,1.7416560399670207,0.7697908873250476,-2.222581782177428,-3.397599960343781,-0.3330751267047043
0.97,3.241861177829332,1.9317655429382725,0.7512783035832026,-2.190163170399135,-3.378282304914398,-0.32556234366887227
0.98,3.2494435770540684,2.1099091676427593,0.7332705147884002,-2.157668734628594,-3.3571832132379704,-0.3182296385209883
0.99,3.2566789885149654,2.2770086432961536,0.7157473144613961,-2.1251019447434443,-3.334413126805009,-0.31107216537637433
1.0,3.2627895201889494,2.433824467492245,0.6986879949068516,-2.0924740495415546,-3.3100748821300865,-0.30408528542730584
1.01,3.266990737186175,2.5809424014617943,0.6820713620010262,-2.0598041421696927,-3.2842654581154687,-0.2972645718072956
1.02,3.2685693557982884,2.718761728168464,0.6658780407654361,-2.0271184486117098,-3.257077840833784,-0.2906057913996412
1.03,3.2669324484068443,2.8474897041998948,0.6500913650511833,-1.9944491241276414,-3.228602943791785,-0.2841048777491294
1.04,3.261636718308696,2.967137151048096,0.6346980641615129,-1.9618327569445544,-3.198931572281304,-0.27775789710751425
1.05,3.2524007285878263,3.077518131705641,0.6196881075359879,-1.929308749658676,-3.168156390964248,-0.2715610160321544
1.06,3.2390996088842177,3.1782564826582145,0.605054079445105,-1.8969177535698338,-3.1363738261376657,-0.2655104752377033
1.07,3.221748949699775,3.268800156984023,0.5907903370717725,-1.864700264072836,-3.1036858245678256,-0.2596025718669856
1.08,3.200482958034757,3.34844484506527,0.5768921085772406,-1.8326954344924884,-3.070201376117173,-0.25383365078121317
1.09,3.1755305586941436,3.416569040544183,0.5637234978772399,-1.8009401289055469,-3.036035685711731,-0.24819641580244078
1.1,3.148364530186025,3.475808797682842,0.5517569853688591,-1.7694564836036866,-3.0012775977349024,-0.2426788459487522
1.11,3.1206918951246885,3.530012352371055,0.5404076980351218,-1.7382495646524396,-2.9659774742111917,-0.23727476896840097
1.12,3.09187279309257,3.5786902266373497,0.5293786301551391,-1.7073308367215139,-2.9301905719448182,-0.23198098266684958
1.1300000000000001,3.0608099263106263,3.620374816960142,0.5187287165647929,-1.6767227374584075,-2.893986823775217,-0.22679369550120165
1.1400000000000001,3.027392631235422,3.6551451506856596,0.5085063336517424,-1.6464488111460533,-2.8574353722683603,-0.22170863216468423
1.1500000000000001,2.992041649765073,3.683838294135513,0.498599687983002,-1.6165283946484026,-2.8205969893270053,-0.21672263528485422
1.16,2.954937344884056,3.706863547200803,0.4889191385000384,-1.586979021199562,-2.7835283538549973,-0.21183344389985384
1.17,2.9160793361798056,3.7243445729099345,0.4794290729211785,-1.557818227837764,-2.7462849081258978,-0.20703915317064206
1.18,2.875542990010344,3.7364986664576296,0.47010454724101114,-1.5290627979376605,-2.7089199214613213,-0.20233810769823196
1.19,2.8335060038721136,3.7436699353868814,0.46091831780269177,-1.5007277378989394,-2.6714832221074527,-0.19772892452020505
1.2,2.7901749529536737,3.7462340422625138,0.45184616214147666,-1.4728259883694026,-2.6340208816848274,-0.1932104628987903
1.21,2.7457479316707367,3.7445561607685924,0.4428682689359126,-1.4453685090526953,-2.5965753200771413,-0.18878178020943118
1.22,2.7004075023606573,3.7389906205390786,0.4339679397354667,-1.4183644340290888,-2.5591854138717505,-0.18444210081207651
1.23,2.654336197342557,3.7298825984976425,0.42513213425967467,-1.3918210720556632,-2.5218865878867742,-0.18019077946947976
1.24,2.6077212190018795,3.7175684666475943,0.4163446783848439,-1.3657438598656444,-2.4847109032202983,-0.1760273326856313
1.25,2.560751329434783,3.7023725686056057,0.4075775848047929,-1.3401363465712965,-2.447687177534242,-0.17195155683758337
1.26,2.5136559753716767,3.684630040812971,0.3987393373571053,-1.3149997868175798,-2.4108408771261125,-0.16796416346401233
1.27,2.46631691194317,3.664386906915659,0.3901408760324438,-1.2903366176981481,-2.374197008056956,-0.1640627547036879
1.28,2.4191531866858798,3.642073934053784,0.3815447526873956,-1.2661450858312893,-2.3377762687164183,-0.16024730717681393
1.29,2.3721541761635168,3.617798824614155,0.3731737743533415,-1.242423544069654,-2.3015982804702766,-0.15651556943328052
1.3,2.325520490147773,3.5918059834969145,0.3649985756761678,-1.2191683391681762,-2.2656802206353075,-0.15286558367651884
1.31,2.2794649067495314,3.5643314455533517,0.3569472091293546,-1.196373690100681,-2.230036906179774,-0.1492961115852253
1.32,2.2340677212391364,3.5355172326363675,0.3490471519171411,-1.1740330128882897,-2.19468173385341,-0.14580564006605387
1.33,2.189427855858959,3.505507783292111,0.34127355360624434,-1.1521387343297,-2.159626656020489,-0.14239290452999143
1.34,2.1456061432482993,3.474416519477966,0.33363039667870026,-1.130682672897217,-2.1248824908257093,-0.13905660056320443
1.35,2.1026600921059257,3.442344611394833,0.32610947117589284,-1.1096560719761577,-2.090459044711761,-0.1357955058514455
1.36,2.0606293362247854,3.4093725457988815,0.3187101889164885,-1.0890497786139097,-2.0563653192537723,-0.13260840396228063
1.37,2.0195448461224292,3.375570009728389,0.31143036844791727,-1.0688543301526854,-2.0226096191564884,-0.12949410027780145
1.3800000000000001,1.9794275793347806,3.340998642251384,0.30426958223262524,-1.0490600543593376,-1.9891996327339745,-0.1264514044554752
1.3900000000000001,1.9402902882172086,3.3057148225643838,0.29722736787377485,-1.0296571514771655,-1.9561424845083306,-0.12347913077673746
1.4000000000000001,1.9021376655168047,3.269771234587403,0.29030371600316324,-1.0106357748219974,-1.9234447721624566,-0.12057609361670582
1.41,1.8649672440325817,3.2332183616110726,0.2834986597468688,-0.9919861023816716,-1.8911125885463458,-0.11774110701923714
1.42,1.8287700664435529,3.1961055194748598,0.2768123157527165,-0.9736984017172361,-1.859151533351597,-0.11497298386170997
1.43,1.7935315051796226,3.1584816272449254,0.2702447842683138,-0.9557630866654399,-1.8275667170791479,-0.11227053601902683
1.44,1.7592320494896185,3.1203956855961357,0.2637961368579346,-0.9381707661705436,-1.7963627602231864,-0.10963257465044748
1.45,1.7258481107640176,3.0818970288428265,0.2574663881743876,-0.9209122850629035,-1.7655437899347581,-0.1070579107687036
1.46,1.6933528026516922,3.043035394483601,0.2512554855843118,-0.9039787570363865,-1.735113435989922,-0.10454535591286049
1.47,1.6617166876115528,3.003860862576859,0.245163298062196,-0.887361590160271,-1.7050748273641534,-0.10209372293223853
1.48,1.63090849957995,2.964423599076525,0.2391896083731844,-0.8710525051644715,-1.6754305913733882,-0.09970182684850669
1.49,1.6008957840907883,2.9247735694840844,0.23333410492008194,-0.8550435473235637,-1.6461828556785474,-0.09736848579930588
1.5,1.5716456038496656,2.884960193381122,0.22759645711049684,-0.839327091285067,-1.6173332537447362,-0.0950925212282009
1.51,1.5431255811900875,2.845031971906595,0.22197623820036605,-0.8238958354731661,-1.5888829340256703,-0.09287275884619724
1.52,1.5153034908214777,2.8050362182786763,0.21647271645872995,-0.8087428005649514,-1.5608325718428835,-0.09070803168160994
1.53,1.4881472107305906,2.765018720314097,0.2110851330598491,-0.7938613284576455,-1.5331823846397425,-0.08859718035101145
1.54,1.461625217147412,2.725023492690525,0.20581258673406627,-0.7792450762861713,-1.5059321497128373,-0.08653905448367079
1.55,1.4357069070185704,2.685092533898794,0.20065408965989895,-0.7648880072159856,-1.4790812243738494,-0.0845325135870718
1.56,1.4103628732195914,2.645265622975577,0.19560855869094293,-0.7507843784837896,-1.4526285681440936,-0.08257642800016236
1.57,1.3855650983249368,2.605580151310148,0.1906748260915068,-0.7369287275005403,-1.4265727666309922,-0.0806696797392473
1.58,1.3612870954594865,2.566070996559487,0.18585164141648047,-0.7233158565459454,-1.4009120566653974,-0.07881116332508249
1.59,1.337503999011493,2.526770438661817,0.18113767558688412,-0.7099408165558305,-1.3756443522787793,-0.07699978656921365
1.6,1.3141926139764393,2.4877081186952323,0.17653152384802281,-0.6967988904160661,-1.350767271091827,-0.07523447133073342
1.61,1.2913314288180842,2.448911041375345,0.17203170911486326,-0.6838855761278853,-1.3262781606780736,-0.0735141542395848
1.62,1.268900597980841,2.4104036157054796,0.1676366854090733,-0.6711965701480769,-1.3021741245210188,-0.07183778738549407
1.6300000000000001,1.2468819006122644,2.372207710589762,0.1633448416398527,-0.6587277511419543,-1.278452047415121,-0.07020433896909554
1.6400000000000001,1.2252586787342121,2.334342722546661,0.15915450573782614,-0.6464751643546122,-1.2551086201896544,-0.06861279391171729
1.6500000000000001,1.2040157567868244,2.2968256781391747,0.155063949215955,-0.6344350067867439,-1.2321403634082626,-0.06706215441955773
1.6600000000000001,1.183139347919486,2.259671365230294,0.15107139218165203,-0.6226036133075491,-1.2095436497559597,-0.06555144049774121
1.67,1.1626169521439622,2.2228924809717947,0.14717500880975162,-0.6109774437861095,-1.1873147249462417,-0.0640796904096437
1.68,1.1424372502588287,2.186499789574312,0.1433729332245252,-0.5995530712835212,-1.1654497270504987,-0.06264596107739845
1.69,1.1225899966922088,2.1505022852909947,0.13966326573171928,-0.5883271713165991,-1.1439447041975888,-0.06124932842008125
1.7,1.1030659138582513,2.1149073568653387,0.13604407931549295,-0.5772965121780166,-1.1227956306289353,-0.059888887626926325
1.71,1.0838565901088666,2.0797209502046585,0.1325134263036768,-0.5664579462769279,-1.1019984211268887,-0.05856375336388956
1.72,1.064954382877664,2.044947726516534,0.1290693450973062,-0.5558084024481513,-1.0815489438617234,-0.0572730599129165
1.73,1.0463523281642753,2.010591213618658,0.12570986685974425,-0.5453448791665085,-1.0614430317255368,-0.05601596124431906
1.74,1.0280440571070082,1.976653948596847,0.12243302206486678,-0.5350644385954384,-1.0416764922395683,-0.05479163102367039
1.75,1.0100237200446027,1.9431376104299702,0.11923684681217617,-0.5249642013949923,-1.0222451161352686,-0.05359926255554863
1.76,0.9922859181774559,1.910043141614635,0.11611938882790604,-0.5150413422132177,-1.0031446847191223,-0.05243806866726957
1.77,0.9748256427029365,1.877370858200459,0.1130787130844701,-0.5052930857861884,-0.9843709761371178,-0.051307281536424866
1.78,0.9576382211170454,1.8451205479843091,0.11011290698466894,-0.4957167035750179,-0.9659197706572746,-0.050206152466578176
1.79,0.940719270240078,1.813291556907125,0.1072200850714703,-0.48630951087261715,-0.9477868550882034,-0.04913395161586347
1.8,0.9240646554332934,1.7818828639498512,0.10439839323790195,-0.4770688643182842,-0.9299680264487049,-0.048089967683484454
1.81,0.9076704554199376,1.7508931450359608,0.10164601242448694,-0.4679921597640848,-0.9124590949983453,-0.047073507559239586
1.82,0.8915329321031354,1.720320826618884,0.09896116180302152,-0.4590768304430535,-0.8952558867321565,-0.046083895941209374
1.83,0.8756485047789471,1.6901641297662673,0.09634210145550105,-0.450320345395264,-0.8783542454344938,-0.045120474926654365
1.84,0.860013728165445,1.6604211056315903,0.09378713456520368,-0.44172020811360957,-0.8617500343781779,-0.04418260358100233
1.85,0.8446252736953568,1.6310896632070806,0.09129460914351534,-0.43327395537665603,-0.845439137746107,-0.043269657489567175
1.86,0.8294799135947883,1.6021675903883756,0.088862919321658,-0.42497915624070814,-0.8294174618422233,-0.0423810282963506
1.87,0.8145745073489907,1.5736525694226524,0.08649050623991081,-0.4168334111672182,-0.8136809361479967,-0.04151612323395149
1.8800000000000001,0.7999059902011493,1.5455421876816589,0.08417585856969309,-0.40883435126520673,-0.7982255142711802,-0.04067436464825456
1.8900000000000001,0.7854713633957505,1.517833944634188,0.08191751270631835,-0.4009796376312492,-0.7830471748248383,-0.039855189521191374
1.9000000000000001,0.7712676552377374,1.4905251982804477,0.07971404847642699,-0.3932669610788718,-0.7681419228420339,-0.0390580490364271
1.9100000000000001,0.7572918178508883,1.4636130069065152,0.07756409213265206,-0.38569404290036297,-0.7535057927729687,-0.03828240811510058
1.92,0.7435408572674098,1.4370943637842655,0.07546633018156194,-0.37825863432768886,-0.7391348491351261,-0.03752774481328496
1.93,0.7300119718721994,1.4109662059634271,0.07341951947405356,-0.37095851460896684,-0.7250251870754918,-0.036793549618544426
1.94,0.7167026999916184,1.3852252951478385,0.07142246100463216,-0.36379148760905067,-0.7111729341240134,-0.03607932500849811
1.95,0.7036105958697667,1.3598683798189641,0.06947393979342371,-0.356755381650353,-0.6975742503258238,-0.03538458561056387
1.96,0.6907330952691324,1.3348922608624771,0.06757280138250464,-0.34984805069766167,-0.684225327717199,-0.03470885759673883
1.97,0.6780675389507926,1.3102937779681783,0.06571791889796633,-0.34306737530815373,-0.6711223899375173,-0.03405167840775916
1.98,0.6656111844709204,1.2860698003479836,0.06390820610628886,-0.3364112634634445,-0.6582616919340374,-0.03341259634669627
1.99,0.6533612190348292,1.262217217932108,0.0621426137518864,-0.3298776512730962,-0.6456395197547163,-0.032791170209177406
2.0,0.6413147693929427,1.2387329345802633,0.06042013118403618,-0.3234645035791668,-0.6332521904089137,-0.03218696889733704
2.0100000000000002,0.6294689129721818,1.215613861206258,0.058739785427697186,-0.317169814449445,-0.6210960517968511,-0.03159957104306007
2.02,0.6178206892338083,1.192856909305428,0.05710064056637304,-0.3109916075571069,-0.6091674827037968,-0.03102856463739634
2.0300000000000002,0.6063671112625802,1.1704589848826232,0.05550179660687406,-0.30492793644448113,-0.5974628928549706,-0.0304735466713276
2.04,0.5951051772572844,1.1484169829242497,0.053942388210186515,-0.2989768846719083,-0.5859787230257281,-0.029934122789225734
2.05,0.5840318817465213,1.1267277824635489,0.052421583241072676,-0.2931365658544431,-0.5747114452010926,-0.02940990695681501
2.06,0.5731442263341626,1.1053882422917125,0.050938581224143034,-0.2874051235911015,-0.5636575627781755,-0.028900521144573577
2.07,0.5624392298196188,1.0843951973422512,0.04949261173651684,-0.2817807312929053,-0.552813610804753,-0.028405595027208408
2.08,0.5519139375616215,1.063745455762844,0.04808293277741797,-0.2762615919172891,-0.5421761562471246,-0.027924765699434227
2.09,0.5415654299860316,1.0434357966734031,0.04670882914322492,-0.2708459376174288,-0.5317417982803905,-0.027457677408001976
2.1,0.5313908301673583,1.0234629685962506,0.04536961083313641,-0.2655320293157552,-0.5215071685944279,-0.02700398129967061
2.11,0.5213873104421571,1.0038236885321907,0.0440646115053056,-0.26031815621133364,-0.511468931709106,-0.026563335184617554
2.12,0.5115520980384167,0.9845146416462971,0.04279318699917124,-0.2552026352309495,-0.5016237852926431,-0.02613540331462584
2.13,0.5018824797279151,0.9655324815186881,0.04155471393604136,-0.25018381043367033,-0.4919684604774562,-0.025719856175265426
2.14,0.4923758055281757,0.9468738309095807,0.04034858840651125,-0.24526005237838858,-0.4824997221683604,-0.025316370291200315
2.15,0.48302949149663543,0.9285352829832132,0.03917422475054405,-0.2404297574634222,-0.4732143693385283,-0.024924628043694875
2.16,0.47384102167258946,0.9105134029329707,0.03803105443340178,-0.23569134724669633,-0.46410923530919856,-0.024544317499360858
2.17,0.4648079492321087,0.8928047299495685,0.03691852501857605,-0.23104326775437523,-0.45518118800970286,-0.024175132249175096
2.18,0.4559278969279371,0.8754057794752231,0.035836099237109495,-0.22648398878509585,-0.4464271302149506,-0.023816771256804002
2.19,0.4471985568908199,0.8583130456895025,0.034783254151240534,-0.22201200321618764,-0.4378439997580556,-0.0234689387152916
2.2,0.4386176898712498,0.8415230041765487,0.03375948040934757,-0.21762582631747515,-0.4294287697162901,-0.023131343911198123
2.21,0.43018312400088665,0.8250321147286115,0.03276428158829832,-0.21332399507746627,-0.421178448569004,-0.02280370109531514
2.22,0.4218927531527751,0.8088368242466754,0.03179717361896171,-0.20910506754593852,-0.41309008032653727,-0.022485729359125524
2.23,0.41374453497742847,0.7929335697058045,0.030857684290334933,-0.20496762219616424,-0.4051607446294792,-0.022177152516222175
2.24,0.4057364886899361,0.777318781159839,0.029945352827883204,-0.20091025730926487,-0.3973875568178808,-0.021877698987943343
2.25,0.3978666926802795,0.7619888847676223,0.029059729541893804,-0.19693159038246208,-0.38976766797020457,-0.021587101692524403
2.2600000000000002,0.390133282016697,0.7469403058304215,0.028200375542148857,-0.1930302575622951,-0.38229826491190033,-0.021305097937102915
2.27,0.38253444590875324,0.7321694718379271,0.02736686251596025,-0.18920491310320758,-0.37497657019352104,-0.021031429311943312
