time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.671253859356543,-16.671253859356543,-16.671253859356543,0.8332874614064345,0.8332874614064345,0.8332874614064345,0.0,0.0,0.0
0.01,0.03223283393455411,0.023828768071642237,0.24972861943570898,5.255106914286129,6.383149720727739,31.158185582549798,0.05255106914286129,0.06383149720727739,0.31158185582549797,-13.592563836874572,-13.600967902737484,-13.375068051373416,0.6973618230376888,0.6972777823790597,0.6995367808927003,1.2208572327787843,1.1145733612594302,4.130352390355442
0.02,0.06543663182787432,0.05313504209422107,0.12021067943720676,11.076658731599757,13.705488954607123,21.05863605014129,0.16331765645885887,0.20088638675334863,0.5221682163269108,-11.142691242783828,-11.153514221300789,-11.126189116707483,0.5859349106098505,0.5857426401660518,0.5882748897256255,1.5313532064666417,1.3617745110307817,2.3126352089651188
0.03,0.10788984383389943,0.09879740490003414,0.08844863024545035,17.451730481159462,22.522690420548575,19.204440968799318,0.33783496127045354,0.4261132909588344,0.714212626014904,-9.150963889885073,-9.156705378720172,-9.21118830573966,0.49442527171099976,0.49417558637885006,0.4961630066682289,2.023068613798269,1.8927087252303294,1.7473050852706464
0.04,0.15108238073862346,0.1552381241757665,0.06525899356201292,23.462505068988648,32.64744409670335,17.3096312344967,0.57246001196034,0.7525877319258679,0.887308938359871,-7.511215567004294,-7.5026882629236935,-7.6274596451605206,0.41931311604095683,0.4191487037496131,0.41988841021662365,2.541395338934437,2.5983865113967433,1.3276803584619605
0.05,0.20047010006535237,0.2349387714400203,0.05298663392887204,29.752688748538993,45.77008750824056,15.998080195011177,0.86998689944573,1.2102886070082735,1.0472897403099828,-6.137350211492017,-6.099955592900942,-6.295070712736902,0.3579396139260367,0.3581491478206037,0.35693770308925465,3.122016888243969,3.544120316214034,1.0823655469212285
0.06,0.25615758571667535,0.34517234314152634,0.045993923117598534,36.42746271749043,62.865169993391625,14.92151558178709,1.2342615266206343,1.8389403069421897,1.1965048961278537,-4.978115655427237,-4.892910832924576,-5.170057400105081,0.3081584573717643,0.30922003949135796,0.30523712908820383,3.7281744679487914,4.654312263983449,0.9250446151897158
0.07,0.3260680708333439,0.494353901473221,0.04542940856709432,45.610669932176755,84.22974035346026,14.945513397846357,1.6903682259424018,2.6812377104767924,1.3459600301063173,-3.9943529530107007,-3.8457277817022577,-4.220853229017594,0.2682149278416573,0.2707627616743354,0.26302859679802787,4.417489513535713,5.939798063141217,0.8657967000836775
0.08,0.40924662658258915,0.6467377803991865,0.05517713699151083,57.53578067999802,105.91243419576467,18.56952057079854,2.265726032742382,3.740362052434439,1.5316552358143027,-3.1673359487734247,-2.9774641999137494,-3.424440902741977,0.23654156835392304,0.2409881196751979,0.2287841877706081,5.158036566806721,7.191261570250438,0.9553810130878468
0.09,0.4140648921455945,0.6320456341840748,0.04954074969401767,62.09862202730562,109.81010909946467,22.700471331782452,2.886712253015438,4.838463143429086,1.7586599491321273,-2.5706433931166552,-2.4356106990542763,-2.790734103532431,0.21083513442275648,0.21663201268465512,0.2008768467352838,5.169414708216967,7.036697096554217,0.8445593229659565
0.1,0.3268292206104988,0.4413908664820445,-0.0002750344682860284,56.83603898341187,94.15356304594658,21.54865004344723,3.455072642849557,5.779998773888552,1.9741464495665997,-2.181366424194745,-2.173647532233015,-2.325580876922057,0.18902147018080903,0.19489553736232498,0.17762103796606324,4.327716083126497,5.390619505416119,-0.20393408626293738
0.11,0.2560978426209535,0.28472147710121654,-0.04049658825423563,52.54556181546244,80.27389412566863,20.59876180925217,3.9805282610041814,6.582737715145239,2.180134067659121,-1.855213272758744,-1.9325017822164243,-1.8678576069172503,0.1704693374532216,0.17557051954016073,0.15894246189689074,3.558580835187023,3.8789266465517067,-0.6727201184169436
0.12,0.19499112971217603,0.15280659007979924,-0.07970497706864288,48.487490285881776,67.18723220221233,18.902623077923526,4.465403163862999,7.254610037167362,2.3691602984383566,-1.5881109893580259,-1.719458323580791,-1.5055615887044627,0.15458822755964133,0.15837593630435282,0.1438868460098461,2.8032818807938833,2.246329681807745,-1.193596813036311
