time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.671253859356543,-16.671253859356543,-16.671253859356543,0.8332874614064345,0.8332874614064345,0.8332874614064345,0.0,0.0,0.0
0.01,0.021611926298816978,0.006925068719873316,0.022224458469114767,1.9453111226585111,1.114227307464563,5.797011376623484,0.01945311122658511,0.01114227307464563,0.05797011376623484,-13.603184744510308,-13.617871602089252,-13.60257221234001,0.6972556139613314,0.697108745385542,0.6972617392830344,1.087101344084835,0.9116835166298733,1.094667535180882
0.02,0.03630554048898256,0.005763515832763378,-0.025325879522289915,3.356321519670951,1.273481938734204,2.4258576709541044,0.053016326423294624,0.02387709246198767,0.08222869047577588,-11.169953694528415,-11.197911760539657,-11.181041123527569,0.5855560770160473,0.5851296277801454,0.5854513280477587,1.1374689555436754,0.7621523880708727,-0.9972376351313923
0.03,0.054322710189921034,0.007142813468410069,-0.018902184216992718,5.138451818223658,1.5742403841504733,4.5699478207538995,0.1044008446055312,0.0396194963034924,0.12792816868331489,-9.197928606672459,-9.237676299102874,-9.231523549160539,0.4935767909493227,0.4927528647891167,0.4931360925561533,1.2662386288386047,0.6660376376639828,-0.8060231789507012
0.04,0.06586526031849443,0.008708711261395469,-0.03627883771191383,6.214911929199748,1.7978397788788536,4.169579263122992,0.16654996389752869,0.057597894092280943,0.16962396131454482,-7.581576643702078,-7.62430542192218,-7.6034462008318915,0.4177610245123019,0.4165098105698949,0.4171016305478344,1.3335406705503727,0.5918075536497377,-0.9330020030732131
0.05,0.07740489383216176,0.011468857025274046,-0.04886306669832814,7.3201383103747855,2.0822401540824433,4.115475049163423,0.23975134700127654,0.07842029563310537,0.21077871180617905,-6.232788018286017,-6.276442879062504,-6.249588645265003,0.35543314432944173,0.35374538177926984,0.35460574409518436,1.4198440552410037,0.5478969308010809,-1.023736526239101
0.06,0.0880232696199662,0.014921163892701525,-0.06047783952909769,8.379068953597443,2.400128989307939,4.021481381754363,0.323542036537251,0.10242158552618477,0.2509935256237227,-5.100651117356176,-5.1430237108053305,-5.113134378411157,0.30442663315588,0.30231514467121656,0.3034744003110728,1.5083960223421098,0.5261786077621935,-1.119806705895301
0.07,0.09792144194263475,0.018905347964825986,-0.07065322332591314,9.413158678246665,2.7549564441882746,3.945377568382625,0.41767362331971764,0.12997114996806752,0.2904473013075489,-4.153332058438018,-4.193176702223483,-4.162938019944816,0.2628933125714998,0.26038337764898173,0.26184502011162464,1.5988544952954518,0.5229255859144247,-1.210411454105092
0.08,0.10683800499339807,0.023233772439262113,-0.07948716478956513,10.363961715746509,3.142525411370485,3.9065229015214085,0.5213132404771827,0.16139640408177236,0.329512530322763,-3.3702503415581595,-3.4069189853969495,-3.3779986137681433,0.2291908091559182,0.22631418779501222,0.2280650339739432,1.6849732583159804,0.5342718294537329,-1.293411917676548
0.09,0.11424897398489287,0.027688934975744595,-0.08715605669428372,11.137911478096106,3.5492989394316377,3.9219618921401844,0.6326923552581438,0.19688939347608875,0.36873214924416486,-2.7335861672256856,-2.766690317056804,-2.7397508327921147,0.20185494748366134,0.19864728462444417,0.20066752564602205,1.7572514403225727,0.5560097991792377,-1.3686625096622258
0.1,0.11974058123644338,0.032006783931146476,-0.09409810506901672,11.669223250498415,3.9504226252951637,3.964900834812354,0.749384587763128,0.23639361972904038,0.40838115759228844,-2.223947790428384,-2.253269802495877,-2.2279438951080413,0.1796154695793775,0.1761145865994854,0.17838808669494163,1.8082574166059409,0.5833160379566392,-1.4403955404287259
0.11,0.1233237779407933,0.0359768888606975,-0.10061111572371623,11.949664447472044,4.321371194565657,4.005978336661694,0.8688812322378484,0.279607331674697,0.44844094095890535,-1.8202616012123038,-1.8458502413415618,-1.8212780358793226,0.16141285356725446,0.15765608418606977,0.1601753063361484,1.837007781227744,0.612053873451481,-1.5113192202753065
0.12,0.12531180477328008,0.03948222640288385,-0.10676198697536476,12.008769426326971,4.644160763539055,4.032526809075325,0.9889689265011181,0.32604893931008755,0.4887662090496586,-1.5018931498206571,-1.5240530897777176,-1.499400588456631,0.1463939220690479,0.14241555328829258,0.1451813004515821,1.8470435161208354,0.6394074076845966,-1.5811671923220385
0.13,0.12611361938578014,0.04248036616606804,-0.11252246464133325,11.889604881526575,4.907406971690631,4.040898471230924,1.1078649753163838,0.37512300902699386,0.5291751937619679,-1.250550681099643,-1.2697508850774095,-1.2444096213856692,0.13388841525805145,0.1297180444375185,0.1327372042377254,1.843402315374488,0.6637322925426142,-1.6485730215215595
0.14,0.12612144012453586,0.04498225058012678,-0.1178397829307547,11.635904927508149,5.105524656561902,4.031821546246107,1.2242240245914653,0.42617825559261285,0.5694934092244289,-1.051117161118404,-1.0679013672813136,-1.041519909562264,0.12337724364686742,0.11903903076470536,0.12232200514210276,1.8310077512052612,0.6843072253209073,-1.712047398299379
0.15,0.12566079530446395,0.04703201154544007,-0.12266955800718976,11.286116349668383,5.237392486619263,4.007642412979415,1.3370851880881491,0.4785521804588055,0.6095698333542231,-0.8916497748498349,-0.9065698569671836,-0.8790150075694614,0.11446074589836908,0.10997333219503352,0.11353185506640814,1.813960904116159,0.7010536010706064,-1.7704132132298616
0.16,0.1249787421546138,0.04869107835918679,-0.12698610394136828,10.871556765187536,5.30499760047516,3.971002612120884,1.4458007557400245,0.5316021564635571,0.649279859475432,-0.7629597223805681,-0.7765329102112848,-0.7478341189095439,0.10683114867456339,0.10220800309292068,0.10605351387731271,1.7953632882402393,0.7142909285593508,-1.822912983410592
0.17,0.1242505345582563,0.050027070423766196,-0.13078246759160883,10.416607472012942,5.312306555779099,3.9242901498190124,1.549966830460154,0.5847252220213481,0.6885227609736221,-0.658072481826266,-0.6707573574102477,-0.6410559263144714,0.10025042385630073,0.0955004295188182,0.099642954614168,1.777392203656683,0.7245515594761526,-1.8691702280804314
0.18,0.12359295368020407,0.05110680121181865,-0.1340666383434317,9.93971591701032,5.264429877925424,3.869481621821933,1.6493639896302572,0.6373695208006024,0.7272175771918414,-0.571720562114475,-0.5839062190558019,-0.5534154190015369,0.09453321823515598,0.08966136732826017,0.09410880042415264,1.7614684480298348,0.7324542064658927,-1.9091018752547078
0.19,0.12307825966783992,0.051992268846563716,-0.13685709613581498,9.454570336318277,5.167042795702939,3.808153054650029,1.74390969299344,0.6890399487576317,0.7652991077383418,-0.499923404365596,-0.5119271525615138,-0.48090299535388137,0.08953398419150002,0.08454209580264503,0.08929977047061383,1.748435448720143,0.7386240236384841,-1.9428287778258588
0.2,0.12274628984994251,0.05273861578478434,-0.13917895430042426,8.97117156008304,5.025997380069535,3.741548801505389,1.8336214085942704,0.7392999225583271,0.8027145957533957,-0.4396606433354491,-0.45173090183910125,-0.42045139669855836,0.08513737775814553,0.08002478678425402,0.08509525650362824,1.7387163041861222,0.7436455919559253,-1.9706019844051426
0.21,0.12261406206417647,0.053393310385009496,-0.1410610336555579,8.49671550046349,4.847067719524824,3.670658650240204,1.9185885635989053,0.7877705997535753,0.8394211822557976,-0.3886261674741328,-0.4009482665321344,-0.36969886437172195,0.0812511160834042,0.07601530411893268,0.08139826785991103,1.7324394101491065,0.7480376970320871,-1.9927482512902928
0.22,0.12268303967791527,0.05399605866604995,-0.14253381408320887,8.03628470952057,4.635785128757645,3.596284309788344,1.998951410694111,0.8341284510411517,0.8753840253536811,-0.34504599437855304,-0.3577494093507149,-0.3268127841009018,0.07780065613961867,0.07243781002542553,0.078130140018902,1.7295340348851524,0.7522420187384184,-2.0096325061211493
