time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
0.42,4.650746329932753,0.5358361964112781,0.6672191623930086,-1.4124589591318333,-1.5387669657806369,-0.33954971757575203
0.43,4.782825211782335,0.9464374439610008,0.5379805541232014,-1.36463070701401,-1.529302591341027,-0.33416991203452
0.44,4.712791350980778,1.364806873469007,0.43660481408296303,-1.3175027935042023,-1.515654522606337,-0.3298038638936904
0.45,4.51216462764004,1.7732108695169106,0.3602532410829473,-1.272381147227802,-1.4979224139111678,-0.3262013314828609
0.46,4.249997548512068,2.1577033154278284,0.30706827174143303,-1.2298811717426812,-1.4763453807568894,-0.32313064876544656
0.47000000000000003,3.9889089658633026,2.5080634814279223,0.2742257110816946,-1.1899920820840482,-1.4512647459426102,-0.3203883916546296
0.48,3.7810268300815437,2.8174806697507417,0.25911024481619993,-1.1521818137832327,-1.4230899392451029,-0.3177972892064676
0.49,3.6697428274716892,3.082152953562015,0.2592862930045807,-1.1154843855085157,-1.3922684097094826,-0.3152044262764218
0.5,3.689203879852152,3.3008566498724434,0.27250647469754496,-1.0785923467099943,-1.359259843210758,-0.3124793615294464
0.51,3.8470422322391364,3.4744813064037228,0.2966176609648836,-1.040121924387603,-1.3245150301467208,-0.30951318491979757
0.52,3.8137713798104294,3.605531853369973,0.32944242041018357,-1.0019842105894987,-1.288459711613021,-0.30621876071569576
0.53,3.7707125253321636,3.6975826839565684,0.36800790562526986,-0.9642770853361771,-1.2514838847734553,-0.3025386816594431
0.54,3.0447559419645414,3.755076587302837,0.4128734341844893,-0.9338295259165317,-1.213933118900427,-0.2984099473175982
0.55,3.330482743665717,3.7823217199707706,0.4588220695219758,-0.9005246984798745,-1.1761099017007193,-0.29382172662237843
0.56,3.275713904648937,-35.07068588205823,0.5016775167984653,-0.8677675594333851,-1.5268167605213017,-0.2888049514543938
0.5700000000000001,-22.13576373096471,-26.61159452478743,-0.007661911703164437,-1.0891251967430322,-1.792932705769176,-0.28888157057142544
0.58,-14.360777863525371,4.7095247256388335,0.8425403827487445,-1.2327329753782859,-1.7458374585127876,-0.280456166743938
0.59,1.5596493450298423,4.991402386784632,0.8432259194539855,-1.2171364819279875,-1.6959234346449412,-0.2720239075493981
