time,xi_x,xi_y,xi_z,d_var_theta_x,d_var_theta_y,d_var_theta_z,var_theta_x,var_theta_y,var_theta_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
18.36,-0.03830817948590082,-0.07635789294081086,-0.017370777873181087,2.9391934982409222,1.5787823489396458,1.4491201771912396,-1.2064904217867602,2.148423475162752,-1.35147021099947,-0.004134189285306525,-0.001030426129824083,-0.0041831543319631945,0.001420082982180119,0.0026417650857986402,0.0006688691469756735,1.011898148739628,1.7954970507385155,0.5359899362175793
18.37,-0.037040454280597546,-0.07611683487174759,-0.016224442392125615,2.961298280535505,1.5428030052434853,1.4847941177862212,-1.1768774389814052,2.1638515052151868,-1.336622269821608,-0.0042011064329229506,-0.0009677001603669855,-0.004287452579034056,0.0013780719178508895,0.0026320880841949703,0.0006259946211853329,0.984453629071167,1.7907003678292495,0.5078873000977832
18.38,-0.03575847016700795,-0.07589621183364015,-0.015070921984974506,2.982841623965923,1.506438182408858,1.5200038167984706,-1.147049022741746,2.1789158870392753,-1.3214222316536233,-0.004265351727675809,-0.000903046396310489,-0.004389477692933401,0.0013354184005741315,0.0026230576202318653,0.000582099844255999,0.956568925162814,1.7863086799794015,0.4792610934405042
18.39,-0.03446346545308865,-0.07569646898513716,-0.013912177802317238,3.003818977599794,1.4696893071376596,1.5547308455925184,-1.117010832965748,2.193612780110652,-1.305874923197698,-0.004327057520610321,-0.0008365851938494512,-0.004486057525175526,0.0012921478253680283,0.002614691768293371,0.0005372392690042437,0.928259671957296,1.7823312143889207,0.4501163996913735
18.400000000000002,-0.03315671013272725,-0.0755180345066373,-0.012750320477793897,3.024225614494888,1.4325586861306108,1.5889556777408902,-1.086768576820799,2.207938366971958,-1.2899853664202892,-0.004386417071756271,-0.0007684184790105325,-0.0045724380166613406,0.0012482836546504656,0.0026070075835032654,0.0004915148888376303,0.8995416102099903,1.7787768371768116,0.42045616682765363
18.41,-0.03183950839363403,-0.07536131781128041,-0.01158764049557992,3.044056747662787,1.3950494328041834,1.622657652437912,-1.0563280093441711,2.2218888613,-1.27375878989591,-0.004443689355494003,-0.0006986369973648321,-0.004641906606086354,0.0012038467610955255,0.0026000212135296173,0.00044509582277676675,0.8704305859020482,1.7756540144446178,0.39028049293317235
18.42,-0.030513201032033255,-0.07522670654796348,-0.010426644413805475,3.0633076426881285,1.3571651763122334,1.6558143858942505,-1.02569493291729,2.2354605130631224,-1.2572006460369674,-0.004499204578530241,-0.0006273266325267507,-0.004685514930804314,0.0011588547153102231,0.0025937479472043497,0.0003982406734687236,0.840942539218194,1.7729707493169122,0.35958547235021526
18.43,-0.02917916844932611,-0.07511456498003222,-0.0092701065811569,3.0819737695844798,1.318910026308256,1.6884010871790656,-0.9948751952214452,2.248649613326205,-1.2403166351651767,-0.004553368052859847,-0.0005545714849624211,-0.004692031799625761,0.0011133210347816246,0.0025882022323547253,0.000351320355472466,0.8110934962420832,1.770734546367365,0.32836152189434553
18.44,-0.027838834341138763,-0.07502523353104396,-0.008121141791498365,3.1000510270764887,1.280288696408432,1.7203893902003717,-0.9638746849506803,2.261452500290289,-1.223112741263173,-0.004606660189211843,-0.0004804548750184795,-0.004648311735113024,0.0010672544328895063,0.0025833976836045405,0.00030483723812133577,0.7808995641039741,1.7689523994005223,0.29659077851387533
18.45,-0.0264936837831361,-0.07495902922591835,-0.006983309263655979,3.1175402671748307,1.2413070211975672,1.7517445730512777,-0.932699282278932,2.273865570502265,-1.2055952955326603,-0.004659615213384892,-0.00040505915376616575,-0.004540273226483623,0.0010206582807556572,0.002579347092066879,0.00025943450585649955,0.7503772391502499,1.7676307972668173,0.264242850956437
18.46,-0.025145319767720276,-0.0749162483718182,-0.005860773855459245,3.1344603264487576,1.2019730556484571,1.782420678907332,-0.9013546790144443,2.2858853010587494,-1.187771088743587,-0.004712752066268932,-0.0003284633286176064,-0.004354610958236004,0.000973530760092968,0.0025760624587807027,0.0002158883962741395,0.7195445945366379,1.7667757745014157,0.23126773803325257
18.47,-0.023795401354363643,-0.0748971518750956,-0.004758602837968695,3.1508211499111276,1.1622931629962276,1.812363168953174,-0.869846467515333,2.2975082326887115,-1.1696474570540554,-0.004766625088310099,-0.0002507587514458953,-0.004081179962225509,0.000925864509209867,0.0025735548712662436,0.0001750765966518844,0.6884197740726679,1.7663926168658524,0.1975842923185649
18.48,-0.022445497855042795,-0.07490194845238163,-0.003683157812576221,3.1666088365187055,1.1222707898505437,1.841489955973794,-0.838180379150146,2.308730940587217,-1.1512325574943174,-0.004821917851394339,-0.0001720622877723621,-0.003715903128714191,0.0008776453306959236,0.00257183424838852,0.00013791756536474248,0.657017429938796,1.7664855251304763,0.16305378012501165
18.490000000000002,-0.021097319550081983,-0.07493080639198668,-0.002642854489130375,3.1818173896778235,1.0819086576648762,1.8696492530751851,-0.8063622052533678,2.319550027163866,-1.1325360649635656,-0.004879058632284532,-9.249705318051249e-05,-0.0032635197447102634,0.0008288547443730782,0.0025709092778567148,0.00010528236791763985,0.6253537911735197,1.7670578471596166,0.12742080515308907
18.5,-0.019752828259260724,-0.07498381983365077,-0.0016499302066210753,3.196461823767139,1.0412051101708597,1.8965201541749992,-0.7743975870156964,2.3299620782655746,-1.1135708634218155,-0.00493798622517615,-1.2224307178482219e-05,-0.0027395449363713134,0.0007794748821213167,0.00257078703478493,7.788691855392671e-05,0.5934491272496066,1.7681114060768621,0.0901533406876113
