time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
4.78,0.009964602466824499,-0.0004242296860666739,0.011986795697772348,-0.01978772775467423,-0.01620426344420333,-0.01147216750488169
4.79,0.012038608979378328,-0.0008446704681624034,0.01296035064174695,-0.019667341664880447,-0.016212710148884955,-0.011342563998464221
4.8,0.014027956773050264,-0.0012740377522016816,0.01402606401380396,-0.019527062097149946,-0.016225450526406972,-0.011202303358326181
4.8100000000000005,0.015967719112684194,-0.0017678226551512757,0.015080760611812148,-0.019367384906023105,-0.016243128752958486,-0.01105149575220806
4.82,0.01801820028653857,-0.002310486412881181,0.016197409311470963,-0.01918720290315772,-0.0162662336170873,-0.01088952165909335
4.83,0.020177013403987344,-0.0029305461547110903,0.017331808634854555,-0.018985432769117846,-0.01629553907863441,-0.010716203572744805
4.84,0.022389877784028636,-0.0036220028190603326,0.01849533926796182,-0.01876153399127756,-0.016331759106825012,-0.010531250180065187
4.8500000000000005,0.024610392666980577,-0.0043860035451884286,0.01966952142136562,-0.018515430064607756,-0.016375619142276896,-0.010334554965851532
4.86,0.026801596779823827,-0.005214128691834748,0.020847611725777183,-0.01824741409680952,-0.016427760429195245,-0.01012607884859376
4.87,0.028931265560711752,-0.0060983333810175205,0.022017744868094366,-0.0179581014412024,-0.01648874376300542,-0.009905901399912816
4.88,0.03097014152520365,-0.007028643882429492,0.023175743168262753,-0.017648400025950365,-0.016559030201829715,-0.009674143968230188
4.89,0.03289171495337447,-0.007994342214336196,0.02439868351002594,-0.01731948287641662,-0.016638973623973076,-0.009430157133129929
4.9,0.03467212105090181,-0.00898143939223111,0.025358790983590326,-0.016972761665907603,-0.016728788017895388,-0.009176569223294025
4.91,0.03629025336289235,-0.009945099698596319,0.022966554074174028,-0.01660985913227868,-0.01682823901488135,-0.008946903682552285
4.92,0.03772765712037711,-0.010895690089101497,0.020443620898560454,-0.016232582561074908,-0.016937195915772366,-0.00874246747356668
4.93,0.03896936731362762,-0.011857191781175808,0.018125855457906494,-0.015842888887938632,-0.017055767833584125,-0.008561208918987614
4.94,0.04005009395736091,-0.01280388990622943,0.015925550553951347,-0.015442387948365022,-0.01718380673264642,-0.0084019534134481
4.95,0.04103148679697753,-0.013714751377104949,0.013853349855799033,-0.015032073080395246,-0.01732095424641747,-0.00826341991489011
4.96,0.03894986880932543,-0.014566657293991071,0.011915279712210815,-0.014642574392301991,-0.01746662081935738,-0.008144267117768002
4.97,0.036316163773518234,-0.015337361879738165,0.010118892569338834,-0.014279412754566808,-0.017619994438154762,-0.008043078192074614
4.98,0.03405278747418662,-0.015993147254371586,0.008472686338801095,-0.013938884879824942,-0.017779925910698477,-0.007958351328686603
4.99,0.03203803217806414,-0.016478987229377663,0.0069789914701024695,-0.013618504558044302,-0.017944715782992254,-0.007888561413985579
5.0,0.030268871988398255,-0.016807214399370135,0.005629044922089824,-0.013315815838160319,-0.018112787926985955,-0.00783227096476468
5.01,0.028755975510359005,-0.017013787701350223,0.004427540280713616,-0.013028256083056728,-0.018282925803999456,-0.007787995561957544
5.0200000000000005,0.022708386684471046,-0.015536585422192752,0.004839274533728524,-0.012801172216212018,-0.018438291658221383,-0.007739602816620258
5.03,0.00214030540210753,-0.013525584564548054,0.005131020562313269,-0.012779769162190943,-0.018573547503866864,-0.0076882926109971255
5.04,-0.017170560148340716,-0.011372372099382147,0.005361323510092367,-0.01295147476367435,-0.018687271224860684,-0.0076346793758962014
5.05,-0.03405564592549574,-0.009442319144217129,0.0054753219231032015,-0.013292031222929308,-0.018781694416302855,-0.007579926156665169
5.0600000000000005,-0.04805389328268221,-0.0078973589188394,0.005488971614853918,-0.01377257015575613,-0.01886066800549125,-0.00752503644051663
5.07,-0.059076306069771406,-0.006776404981584376,0.0053992168309459215,-0.014363333216453843,-0.018928432055307094,-0.0074710442722071705
5.08,-0.06723218787485903,-0.006122262308363408,0.005220866666166803,-0.015035655095202433,-0.018989654678390727,-0.007418835605545502
5.09,-0.07273910553741353,-0.005934538461936464,0.004985275664838576,-0.015763046150576568,-0.01904900006301009,-0.007368982848897116
5.1000000000000005,-0.07587136952239884,-0.006154052277268979,0.004719487156056905,-0.016521759845800555,-0.01911054058578278,-0.007321787977336547
5.11,-0.0769241705868899,-0.006720826789639457,0.004445922086917879,-0.017291001551669453,-0.019177748853679174,-0.007277328756467368
5.12,-0.07618270092690899,-0.007562741802724253,0.004186174484537043,-0.018052828560938542,-0.019253376271706417,-0.007235467011621998
5.13,-0.07389170982529641,-0.008609425852483012,0.003955308604103824,-0.018791745659191506,-0.019339470530231245,-0.00719591392558096
5.14,-0.07015898558718472,-0.009779604247856899,0.0037088612206636826,-0.019493335515063354,-0.019437266572709815,-0.007158825313374323
5.15,-0.06458909807266164,-0.011065127124407798,0.0034143711904273816,-0.02013922649578997,-0.019547917843953894,-0.007124681601470049
5.16,-0.0574733247544049,-0.012431922900001696,0.0032317962539926137,-0.02071395974333402,-0.019672237072953912,-0.007092363638930123
5.17,-0.04939890624775847,-0.013725131048446193,0.0031218759145559653,-0.021207948805811606,-0.019809488383438375,-0.007061144879784564
5.18,-0.040839232221572715,-0.014849451448269352,0.0030989731288368974,-0.021616341128027333,-0.01995798289792107,-0.007030155148496195
5.19,-0.032177528569117,-0.015748704733524535,0.003151579014637803,-0.0219381164137185,-0.020115469945256315,-0.006998639358349817
5.2,-0.023709149267309083,-0.01639953737243636,0.0032695370320741934,-0.022175207906391593,-0.02027946531898068,-0.006965943988029075
5.21,-0.01565541273700371,-0.016795196712400845,0.0034384338749670774,-0.02233176203376163,-0.020447417286104688,-0.006931559649279404
5.22,-0.00816983303396028,-0.016934804258121175,0.003643536141740032,-0.022413460364101235,-0.0206167653286859,-0.006895124287862004
5.23,-0.0013524233321777143,-0.016829981338575994,0.0038695261978808643,-0.02242698459742301,-0.02078506514207166,-0.006856429025883196
5.24,0.0047406458849246005,-0.016504606641261313,0.004102866795290896,-0.022379578138573764,-0.020950111208484272,-0.006815400357930286
5.25,0.01008852503216446,-0.015990181191769683,0.004331836678162303,-0.02227869288825212,-0.02111001302040197,-0.006772081991148663
5.26,0.014698189521462138,-0.015322225581276265,0.004546879078565271,-0.0221317109930375,-0.02126323527621473,-0.00672661320036301
5.2700000000000005,0.01859774139995103,-0.014537593567212286,0.004740580213632314,-0.02194573357903799,-0.021408611211886853,-0.006679207398226687
5.28,0.021830443642939353,-0.013672756112511036,0.004907542632904823,-0.021727429142608595,-0.021545338773011964,-0.006630131971897639
5.29,0.02444937889721034,-0.01276296534885532,0.0050442160161321015,-0.02148293535363649,-0.021672968426500516,-0.006579689811736318
5.3,0.026514034384518055,-0.011839996251839222,0.00514872722514265,-0.021217795009791308,-0.02179136838901891,-0.006528202539484891
5.3100000000000005,0.02808732767278499,-0.010930805186887778,0.0052205340488518295,-0.020936921733063458,-0.021900676440887785,-0.006475997198996373
5.32,0.02923310746555987,-0.01005705670566593,0.0052601855144233205,-0.02064459065840786,-0.022001247007944445,-0.00642339534385214
5.33,0.030014145545893003,-0.009235049530920691,0.0052690704352337196,-0.02034444920294893,-0.022093597503253654,-0.0063707046394998025
5.34,0.03049058330026462,-0.008475920464647825,0.005249198382378577,-0.020039543369946282,-0.02217835670790013,-0.006318212655676017
5.3500000000000005,0.030797639484562586,-0.007785768182007179,0.005174169012845524,-0.019731566975100655,-0.022256214389720204,-0.006266470965547562
5.36,0.03132118012978014,-0.007202758561107234,0.005033171923358266,-0.019418355173802852,-0.022328241975331276,-0.006216139246313979
5.37,0.03209758560519542,-0.0067399037518188765,0.004898377706180656,-0.0190973793177509,-0.022395641012849465,-0.006167155469252172
5.38,0.033012059230253896,-0.00635281612734024,0.004751531872958646,-0.01876725872544836,-0.022459169174122866,-0.006119640150522586
5.39,0.033989178648692275,-0.006013489574028266,0.004603650667860728,-0.018427366938961437,-0.02251930406986315,-0.0060736036438439785
5.4,0.03497888523205738,-0.005698705587683539,0.004455129733662584,-0.01807757808664086,-0.022576291125739986,-0.006029052346507352
5.41,0.035949972897583386,-0.0053934750022623795,0.004307940112434726,-0.017718078357665028,-0.02263022587576261,-0.005985972945383005
5.42,0.036882020337932586,-0.005087584704842683,0.004162529866302089,-0.0173492581542857,-0.022681101722811035,-0.005944347646719985
5.43,0.037762284704940946,-0.004773862297712025,0.004019137232529793,-0.01697163530723629,-0.022728840345788155,-0.005904156274394687
5.44,0.038583633732685176,-0.004446696301622456,0.003877652871955342,-0.01658579896990944,-0.02277330730880438,-0.005865379745675134
5.45,0.03934310430038503,-0.004102036198220152,0.0037378637375965907,-0.01619236792690559,-0.02281432767078658,-0.005828001108299168
5.46,0.040050875667190816,-0.0037372324557375033,0.0035994858947018416,-0.015791859170233683,-0.022851699995343956,-0.00579200624935215
5.47,0.040831766342782704,-0.0033508155851510388,0.0034622185401915855,-0.015383541506805857,-0.022885208151195467,-0.005757384063950234
5.48,0.040933266801573734,-0.0029423943439425213,0.0033254158489194052,-0.01497420883879012,-0.02291463209463489,-0.00572412990546104
5.49,0.038167502810759854,-0.0025138752894349817,0.003185075076182745,-0.01459253381068252,-0.02293977084752924,-0.005692279154699212
5.5,0.035475157875340446,-0.0020740945778125533,0.0030380927211958383,-0.014237782231929116,-0.022960511793307364,-0.005661898227487254
5.51,0.032894950478079284,-0.0016284481834500514,0.00289163029745583,-0.013908832727148324,-0.022976796275141865,-0.005632981924512696
5.5200000000000005,0.030367634987517197,-0.0011724889447687,0.0027483612860403073,-0.013605156377273152,-0.02298852116458955,-0.005605498311652293
5.53,0.02790706444879093,-0.0007007992936563442,0.0026079438155967357,-0.013326085732785244,-0.022995529157526114,-0.005579418873496326
5.54,0.025527103228291787,-0.0002113336591985926,0.002470705386969061,-0.013070814700502326,-0.0229976424941181,-0.005554711819626635
5.55,0.02323736966175863,0.00029548561782846705,0.002336541999129362,-0.01283844100388474,-0.022994687637939815,-0.005531346399635342
5.5600000000000005,0.021044220267857315,0.0008176823570375316,0.002205318013108389,-0.012627998801206167,-0.02298651081436944,-0.005509293219504258
5.57,0.018951790312687997,0.0013524648809925197,0.002076833731752003,-0.012438480898079286,-0.022972986165559515,-0.0054885248821867376
5.58,0.016962636576257576,0.0018966597995471596,0.0019508913807555987,-0.01226885453231671,-0.022954019567564043,-0.005469015968379181
5.59,0.015078169755002847,0.002446992104910374,0.0018273077930571445,-0.012118072834766682,-0.02292954964651494,-0.0054507428904486096
5.6000000000000005,0.013298946401597948,0.0030002644357378164,0.001705927150396436,-0.011985083370750702,-0.02289954700215756,-0.0054336836189446455
5.61,0.011624883125828399,0.0035534763975941935,0.0015866240530817075,-0.011868834539492418,-0.02286401223818162,-0.005417817378413828
5.62,0.010055674900174002,0.004103743944411917,0.0014693695891930363,-0.011768277790490677,-0.0228229747987375,-0.005403123682521898
5.63,0.008591706984084298,0.004647998783714559,0.0013541911201981772,-0.011682360720649834,-0.022776494810900355,-0.005389581771319916
5.64,0.007233027251271118,0.005183719538354892,0.0012409739775780734,-0.011610030448137123,-0.022724657615516806,-0.005377172031544135
5.65,0.005979174000694917,0.005709005517003887,0.0011296795873327083,-0.011550238708130173,-0.02266756756034677,-0.0053658752356708075
5.66,0.004829798339555727,0.006222515028278794,0.0010202666755802087,-0.011501940724734616,-0.02260534241006398,-0.005355672568915005
5.67,0.0037858409615026956,0.006723385124440415,0.0009127131484012972,-0.011464082315119589,-0.022538108558819575,-0.005346545437430992
5.68,0.0028551635784636493,0.007211162968713512,0.0008070064850812676,-0.011435530679334952,-0.02246599692913244,-0.005338475372580179
5.69,0.001977390394520561,0.007685737000501153,0.0007031368694840768,-0.011415756775389746,-0.022389139559127427,-0.0053314440038853385
5.7,0.0011030749230022882,0.008147267565668609,0.0006011414081003759,-0.011404726026159724,-0.02230766688347074,-0.0053254325898043344
5.71,0.0002434764560790073,0.008596170251813022,0.0005011776150817635,-0.011402291261598934,-0.022221705180952612,-0.005320420813653517
5.72,-0.0005965805702746602,0.009033121067679943,0.00040341873424133527,-0.01140825706730168,-0.022131373970275814,-0.005316386626311104
5.73,-0.0014137630334127502,0.009458973263087075,0.0003079922582110966,-0.011422394697635807,-0.022036784237644942,-0.005313306703728993
5.74,-0.0022054560616443127,0.009874653881145515,0.00021501044792045058,-0.01144444925825225,-0.021938037698833488,-0.005311156599249789
5.75,-0.002969499652385063,0.010281104227450509,0.0001245605822519317,-0.0114741442547761,-0.021835226656558984,-0.005309910993427269
5.76,-0.00370407105855651,0.01067924200026802,3.670933070849987e-05,-0.011511184965361665,-0.021728434236556304,-0.005309543900120184
5.7700000000000005,-0.004407616571696048,0.011069938774949203,-4.849542367475583e-05,-0.011555261131078624,-0.021617734848806813,-0.005310028854356931
5.78,-0.005079057600897698,0.011475783991689636,-0.00012635740916457777,-0.011606051707087601,-0.021502977008889916,-0.0053112924284485765
5.79,-0.00571231485319423,0.011984680541739505,-0.00019557049638265454,-0.011663174855619544,-0.02138313020347252,-0.005313248133412403
5.8,-0.0063058951071918445,0.012595646164311296,-0.0002664109279344653,-0.011726233806691463,-0.021257173741829408,-0.005315912242691748
5.8100000000000005,-0.0068667677883084005,0.013277855458082924,-0.0003353444116475056,-0.011794901484574547,-0.02112439518724858,-0.005319265686808222
5.82,-0.0073968500904637025,0.014008495394098118,-0.0004034695819546182,-0.011868869985479185,-0.020984310233307598,-0.0053233003826277684
5.83,-0.0078962033937953,0.014771335056211747,-0.0004702004448476592,-0.011947832019417138,-0.02083659688274548,-0.005328002387076245
5.84,-0.008362811555522258,0.015556909104970214,-0.0005352325851162541,-0.01203146013497236,-0.020681027791695776,-0.005333354712927407
5.8500000000000005,-0.00879444567250643,0.016358204149866953,-0.0005985652161718136,-0.012119404591697424,-0.020517445750197108,-0.005339340365089125
5.86,-0.009189462717375356,0.017169080494306925,-0.0006600487088988388,-0.012211299218871178,-0.02034575494525404,-0.005345940852178114
5.87,-0.009546666841540444,0.017984174180032807,-0.0007195803833598292,-0.012306765887286584,-0.02016591320345371,-0.0053531366560117125
5.88,-0.009865239656153699,0.018798841775827704,-0.0007770530001074156,-0.01240541828384812,-0.019977924785695433,-0.005360907186012787
5.89,-0.010144662551934372,0.01960912558669057,-0.0008323705331457053,-0.012506864909367464,-0.019781833529828527,-0.005369230891344244
5.9,-0.010384668538010892,0.02041171525517088,-0.0008854441349245741,-0.012610711594747574,-0.01957771637727682,-0.005378085332693489
5.91,-0.010585204945753032,0.021203909899878,-0.0009361938387210337,-0.012716563644205104,-0.01936567727827804,-0.0053874472710807
5.92,-0.010746382596767835,0.02198375228067736,-0.000984509456362543,-0.012824027470172783,-0.019145839755471267,-0.005397292365644325
5.93,-0.01086834129882399,0.022750489151036432,-0.001030282234887903,-0.012932710883161022,-0.0189183348639609,-0.005407595187993205
5.94,-0.010951389931057667,0.02350376613583193,-0.0010735078713946713,-0.013042224782471598,-0.018683297202602582,-0.005418330266707151
5.95,-0.010996101333209218,0.02424328968795037,-0.0011141631838664477,-0.01315218579580369,-0.01844086430572308,-0.005429471898545816
5.96,-0.011003243095204056,0.024968807725867223,-0.001152244270462427,-0.013262218226755731,-0.018191176228464407,-0.0054409943412504404
5.97,-0.010973733800424705,0.025680100329587195,-0.0011877506227961979,-0.013371955564759978,-0.017934375225168536,-0.005452871847478402
5.98,-0.010908602917461561,0.0263769730739666,-0.0012206863279178321,-0.013481041593934593,-0.01767060549442887,-0.00546507871075758
5.99,-0.010808963547425263,0.02705923731384515,-0.0012510581993026779,-0.013589131229408845,-0.017400013121290418,-0.005477589292750607
6.0,-0.010675991778860937,0.027726686734673548,-0.0012788745037021192,-0.013695891147197454,-0.017122746253943683,-0.005490378037787629
6.01,-0.010510909299018788,0.028379080453630957,-0.0013041436972465216,-0.013801000240187641,-0.016838955449407375,-0.005503419474760094
6.0200000000000005,-0.010314968254712738,0.029016132953396615,-0.0013268737713455266,-0.013904149922734768,-0.01654879411987341,-0.005516688212473549
6.03,-0.010089438477689443,0.02963750913638145,-0.0013470718132222621,-0.014005044307511663,-0.016252419028509595,-0.0055301589306057716
6.04,-0.009835596901402184,0.03024282332568791,-0.0013647438192896932,-0.014103400276525685,-0.015949990795252715,-0.005543806368798669
6.05,-0.009554718975134942,0.0308316412803862,-0.0013798946835222089,-0.014198947466277034,-0.01564167438244885,-0.005557605315633891
6.0600000000000005,-0.009248071836795317,0.03140348447482511,-0.0013925283225865986,-0.014291428184644987,-0.0153276395377006,-0.005571530598859757
6.07,-0.00891690900586374,0.03195783620476053,-0.0014026478950993296,-0.014380597274703625,-0.015008061175652995,-0.00558555707781075
6.08,-0.008562466364846241,0.03249415153875797,-0.0014102560810003058,-0.014466221938352087,-0.014683119660265415,-0.0055996596386207525
6.09,-0.008185959213364777,0.03301190178396246,-0.0014153553915563482,-0.014548081530485734,-0.01435300064242579,-0.005613813192536316
6.1000000000000005,-0.007788580198066518,0.033511006434382026,-0.0014179484819782599,-0.0146259673324664,-0.014017890578081971,-0.005627992677356099
6.11,-0.007371497943278203,0.033996177392531086,-0.0014180383830277726,-0.014699682311899182,-0.01367792880415666,-0.005642173061186377
6.12,-0.006935856221294778,0.0345106122872182,-0.0014156277341569618,-0.01476904087411213,-0.013332822681284478,-0.005656329338527946
6.13,-0.006482773318071476,0.03515715295570709,-0.0014107047615735842,-0.014833868607292845,-0.012981251151727408,-0.005670436386143682
6.140000000000001,-0.006013067784920945,0.03439562020818239,-0.0014029724776765881,-0.014893999285142054,-0.012637294949645583,-0.005684466110920448
6.15,-0.005526173766004422,0.03195455001844598,-0.0013916742654438638,-0.014949261022802099,-0.012317749449461124,-0.005698382853574887
6.16,-0.005021009687501347,0.029667883712786974,-0.0013769724177748119,-0.014999471119677112,-0.012021070612333254,-0.0057121525777526355
6.17,-0.004497654274147216,0.02746165129371018,-0.0013599780377939012,-0.015044447662418584,-0.011746454099396151,-0.005725752358130574
6.18,-0.003957567549656094,0.025290047293722598,-0.001340813557627803,-0.015084023337915146,-0.011493553626458925,-0.005739160493706852
6.19,-0.003402225588641526,0.023159204254849842,-0.0013195732056955622,-0.015118045593801562,-0.011261961583910426,-0.005752356225763808
6.2,-0.0028328949289554636,0.021079983566413378,-0.0012963400366930219,-0.015146374543091116,-0.011051161748246292,-0.005765319626130738
6.21,-0.002250734248885042,0.019063154370109026,-0.0012711582667098483,-0.015168881885579967,-0.010860530204545202,-0.005778031208797836
6.22,-0.0016568298925409633,0.017117343555200025,-0.0012439866795511054,-0.015185450184505378,-0.010689356768993201,-0.005790471075593347
6.23,-0.0010522024685003864,0.015248940653073499,-0.0012148035388295161,-0.015195972209190382,-0.010536867362462466,-0.005802619110981642
6.24,-0.00043787464881785837,0.013462614335295886,-0.0011835778606215132,-0.01520035095567856,-0.010402241219109508,-0.005814454889587857
6.25,0.00018510652061041327,0.011761706367314072,-0.0011502842256985446,-0.015198499890472457,-0.010284624155436368,-0.005825957731844842
6.26,0.000815660648074916,0.0101485295537916,-0.0011149022074632003,-0.015190343283991707,-0.010183138859898452,-0.0058371067539194745
6.2700000000000005,0.0014526773593139808,0.00862460893741145,-0.001077418239646185,-0.015175816510398567,-0.010096892770524338,-0.005847880936315936
6.28,0.0020950244747685726,0.007190899808842348,-0.0010378255650214732,-0.015154866265650881,-0.010024983772435915,-0.005858259191966151
6.29,0.0027415584702963347,0.005848018974183588,-0.0009961240751375083,-0.015127450680947918,-0.009966503582694079,-0.005868220432717525
6.3,0.0033911352328396677,0.004596553642375722,-0.0009523198313072904,-0.015093539328619522,-0.00992053804627032,-0.005877743631030598
6.3100000000000005,0.004042620169413612,0.003437627726605469,-0.0009064245094007606,-0.015053113126925385,-0.009886161769004266,-0.005886807876124605
6.32,0.004694897153004328,0.0023745790552381282,-0.0008584547885753108,-0.015006164155395341,-0.009862415978451885,-0.005895392424010358
6.33,0.005346876130380707,0.0014046693909676722,-0.0008084316714984628,-0.014952695394091534,-0.009848369284542208,-0.0059034767407253426
6.34,0.005997499462861565,0.00045245426219870516,-0.0007563802570983089,-0.014892720399462918,-0.00984384474192022,-0.005911040543296326
6.3500000000000005,0.006645745890097872,-0.00048139406038052654,-0.0007023332679812547,-0.014826262940561939,-0.009848658682524027,-0.005918063875976138
6.36,0.007290625997835122,-0.0013917383752079515,-0.000646329939847097,-0.014753356680583588,-0.009862576066276106,-0.0059245271753746095
6.37,0.007931181895913922,-0.0022756777018733167,-0.0005884070993963653,-0.01467404486162445,-0.009885332843294839,-0.005930411246368573
6.38,0.008566493358381944,-0.0031310859372687024,-0.0005286021740647344,-0.01458837992804063,-0.009916643702667526,-0.005935697268109221
6.390000000000001,0.009195679192452053,-0.003956224477249581,-0.0004669524522047906,-0.014496423136116111,-0.009956205947440021,-0.005940366792631269
6.4,0.009817896607917882,-0.004749594487412499,-0.0004034954052998009,-0.014398244170036932,-0.010003701892314146,-0.005944401746684267
6.41,0.010432339294282389,-0.005509870064725607,-0.00033826880140853943,-0.014293920777094108,-0.010058800592961402,-0.005947784434698352
6.42,0.011038235079290484,-0.0062358646585583336,-0.0002713108914538971,-0.014183538426301203,-0.010121159239546986,-0.005950497543612892
6.43,0.011634844447947067,-0.006926512938957088,-0.00020266018037185668,-0.014067189981821732,-0.010190424368936557,-0.00595252414541661
6.44,0.012221523058946568,-0.007580857397447349,-0.0001323308048039873,-0.013944974751232266,-0.01026623294291103,-0.0059538474534646495
6.45,0.012797923884481005,-0.008198032173861908,-6.032778928066404e-05,-0.013816995512387456,-0.01034821326464965,-0.005954450731357456
6.46,0.013363722721089974,-0.008777268500372155,1.3284903773599921e-05,-0.013683358285176556,-0.010435985949653372,-0.0059543178823197205
6.47,0.013918467014367109,-0.009317898709858458,8.845553977718246e-05,-0.013544173615032885,-0.010529164936751956,-0.005953433326921949
6.48,0.014461597393659875,-0.00981935719380168,0.00016512417477953026,-0.013399557641096287,-0.010627358508689972,-0.005951782085174153
6.49,0.014992469589576889,-0.010281180883556625,0.00024323070026423255,-0.013249632945200518,-0.010730170317525538,-0.005949349778171511
6.5,0.015510376406827439,-0.01070300936030837,0.0003227146795228529,-0.013094529181132243,-0.01083720041112862,-0.005946122631376283
6.51,0.016014564901972252,-0.011084584695756527,0.00040351667060186183,-0.012934383532112521,-0.010948046258086186,-0.0059420874646702645
6.5200000000000005,0.016504249001829716,-0.011425751162590567,0.0004855784994794426,-0.012769341042094224,-0.011062303769712092,-0.00593723167967547
6.53,0.01697862023319629,-0.011726454686785327,0.0005688439003006147,-0.01259955483976226,-0.011179568316579945,-0.005931543240672464
6.54,0.017436857935818867,-0.011986741967662747,0.0006532587297011696,-0.012425186260404071,-0.011299435736256573,-0.005925010653375452
6.55,0.017878138746048742,-0.01220675927629511,0.0007387710998013556,-0.012246404872943584,-0.011421503329019525,-0.005917622942377439
6.5600000000000005,0.018301645297724482,-0.012386750945780615,0.0008253313847469152,-0.012063388419966339,-0.01154537083847733,-0.00590936962852997
6.57,0.018706574100350513,-0.012527057571480846,0.0009128921513046791,-0.011876322678962834,-0.011670641414192138,-0.005900240707016923
6.58,0.01909214259319784,-0.01262811393868548,0.001001408029718381,-0.011685401253030855,-0.011796922553578993,-0.005890226626719739
6.59,0.01945759538528071,-0.012690446684193932,0.001090835545526303,-0.011490825299178048,-0.011923827020420932,-0.005879318271264476
6.6000000000000005,0.019802209701376985,-0.012714671672101469,0.0011811329268439068,-0.011292803202164279,-0.012050973737141946,-0.0058675069419960365
6.61,0.020125300061932132,-0.012701491032716249,0.0012722598994498891,-0.011091550201544958,-0.012177988647469109,-0.005854784343001538
6.62,0.020426222250351695,-0.012651689811199747,0.001364177479113533,-0.01088728797904144,-0.012304505545581107,-0.005841142568210403
6.63,0.02070434760289027,-0.012565964889374455,0.001456844534659234,-0.010680244503012538,-0.012430165194474851,-0.0058265741228638104
6.640000000000001,0.020958972249818776,-0.012444451290748781,0.0015502187907522318,-0.01047065478051435,-0.01255460970738234,-0.005811071934956288
6.65,0.021189428567757254,-0.012287390139138536,0.0016442655812016899,-0.010258760494836778,-0.012677483608773726,-0.005794629279144271
6.66,0.021395144053148393,-0.012095320117129,0.0017389486648016032,-0.010044809054305295,-0.012798436809945015,-0.005777239792496255
6.67,0.02157568657667602,-0.011869034340285037,0.0018342334071949143,-0.009829052188538535,-0.012917127153347866,-0.005758897458424306
6.68,0.021730913329436285,-0.01160953910461534,0.001930085533586744,-0.009611743055244173,-0.01303322254439402,-0.005739596603088439
6.69,0.021861414132224987,-0.011318019785296438,0.0020264713087326837,-0.009393128913921923,-0.013146402742246984,-0.005719331890001112
6.7,0.02196967753321747,-0.010995812143979211,0.0021233577158278737,-0.009173432138589748,-0.013256360863686777,-0.005698098312842834
6.71,0.022062606287171604,-0.01064437772384532,0.0022207138980755957,-0.008952806075718031,-0.01336280464092523,-0.005675891173862077
6.72,0.022154849013609878,-0.010265282255685036,0.0023185162181777706,-0.008731257585581933,-0.013465457463482081,-0.0056527060116802995
6.73,0.02226412518288099,-0.00986017589749004,0.002416764079455439,-0.008508616333753122,-0.013564059222456981,-0.0056285383708857455
6.74,0.02236292753926315,-0.009430773204408334,0.002515522406456446,-0.00828498705836049,-0.013658366954501065,-0.005603383146821181
6.75,0.022259156729823454,-0.008978828321433416,0.0026150031035440512,-0.008062395491062257,-0.0137481552377154,-0.00557723311578574
6.76,0.021664772708988176,-0.008506101108647045,0.002715592967301972,-0.007845747763972375,-0.01383321624880187,-0.00555007718611272
6.7700000000000005,0.020632066371675112,-0.008014323770915183,0.0028175673055959253,-0.007639427100255624,-0.013913359486511023,-0.005521901513056761
6.78,0.019470529423707143,-0.007505177503885775,0.002920647766502712,-0.007444721806018553,-0.01398841126154988,-0.005492695035391734
6.79,0.018350471126545767,-0.00698031673668182,0.003024138839790514,-0.007261217094753095,-0.014058214428916698,-0.005462453646993829
6.8,0.017302107807604425,-0.006441519068438553,0.003127444995911409,-0.00708819601667705,-0.014122629619601083,-0.005431179197034715
6.8100000000000005,0.016317609461499946,-0.00589069931838692,0.0032302242035810794,-0.006925019922062051,-0.014181536612784953,-0.005398876954998904
6.82,0.015389142669503258,-0.005329839371251789,0.0033322885276755258,-0.006771128495367019,-0.01423483500649747,-0.005365554069722149
6.83,0.014513726063054495,-0.004760934338008858,0.003433556036251938,-0.006625991234736474,-0.01428244434987756,-0.0053312185093596295
6.84,0.013691208072784514,-0.004185962519081869,0.0035340147942827475,-0.006489079154008629,-0.014324303975068379,-0.005295878361416802
6.8500000000000005,0.01292241391048342,-0.0036068694761717326,0.0036336983778106763,-0.0063598550149037945,-0.014360372669830096,-0.005259541377638696
6.86,0.012208214173930643,-0.003025558408659,0.003732667315603729,-0.006237772873164488,-0.014390628253916685,-0.005222214704482658
6.87,0.011549164535889918,-0.0024438835912473714,0.003830995803775078,-0.006122281227805589,-0.01441506708982916,-0.005183904746444907
6.88,0.010945409460903704,-0.0018636456458309414,0.003928762279389207,-0.006012827133196552,-0.01443370354628747,-0.005144617123651015
6.890000000000001,0.010396692132187614,-0.0012865887707638676,0.004026042586944681,-0.005908860211874676,-0.014446569433995108,-0.005104356697781569
6.9,0.009902419484156589,-0.0007144100177180687,0.004122899559110275,-0.00580983601703311,-0.01445371353417229,-0.005063127702190466
6.91,0.009461761246993982,-0.00014878517350747078,0.0042193862153066895,-0.00571521840456317,-0.014455201385907364,-0.005020933840037399
6.92,0.009073609530178535,0.0004086792734389333,0.004315561291117386,-0.005624482309261384,-0.014451114593172975,-0.004977778227126225
6.93,0.008736586937365332,0.0009564688806175808,0.004411468742126513,-0.00553711643988773,-0.0144415499043668,-0.00493366353970496
6.94,0.00844909274014297,0.0014931635113690916,0.0045071442898870825,-0.005452625512486301,-0.01442661826925311,-0.004888592096806089
6.95,0.008209343371213637,0.002017438822893014,0.004602613113556007,-0.005370532078774164,-0.01440644388102418,-0.004842565965670529
