time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.671253859356543,-16.671253859356543,-16.671253859356543,0.8332874614064345,0.8332874614064345,0.8332874614064345,0.0,0.0,0.0
0.01,0.02371491996839147,0.011123878381853044,0.053675012883986385,2.6008048705127003,2.4223204403268315,9.280108719159756,0.026008048705127004,0.024223204403268316,0.09280108719159756,-13.601081750840734,-13.613672792427272,-13.57112165792514,0.6972766438980271,0.6971507334821618,0.6975762448271832,1.1131565618073083,0.9606096596542524,1.505137864159785
0.02,0.0427532039808652,0.0189528548922589,-0.004376590983260403,5.001594722287512,4.606847103780713,4.772161900359345,0.07602399592800213,0.07029167544107545,0.14052270619519103,-11.163876029093052,-11.185461141491597,-11.207523894480854,0.5856378836070966,0.5852961220672459,0.5855010058823746,1.2222107490428598,0.9183407112207764,-0.7467825105346794
0.03,0.06726230379285411,0.03406884897954138,0.002025970700570978,7.870276315912597,7.362496660805933,7.889916195501097,0.1547267590871281,0.1439166420491348,0.21942186815020198,-9.1864147559239,-9.213651935520225,-9.249265556170256,0.49377373604785757,0.4931596027120436,0.4930083503206721,1.4450953859207027,0.9965107504848452,0.6081321222267441
0.04,0.0769128106944397,0.03678436551755887,-0.03637524747950088,8.983226615715633,8.55711888832888,5.006222680210923,0.24455902524428444,0.2294878309324236,0.26948409495231124,-7.573977556843253,-7.6033523603013675,-7.601112868338723,0.41803396047942504,0.41712607910902993,0.41699722163728487,1.4888979499044805,0.9396079300105136,-0.9341287910933551
0.05,0.09841340582222965,0.05338708729411579,-0.03198187168011124,11.417564092591798,11.27218734187621,6.4290522036359485,0.35873466617020244,0.3422097043511857,0.3337746169886707,-6.2166387317610665,-6.245499998802291,-6.264610514990011,0.3558675731618144,0.35467107912100704,0.35435111648738477,1.719503418306498,1.085054241950051,-0.8013464003536035
0.06,0.10978598734044487,0.06199064479745664,-0.04404219470527676,12.767039407629884,13.187197626674795,6.0999316203470535,0.4864050602465013,0.47408168061793365,0.39477393319214127,-5.086794900605942,-5.112811121474185,-5.124933756058641,0.304999624155755,0.30354296790626517,0.30310177892679835,1.8201306114686013,1.1407965369774207,-0.8964119732514382
0.07,0.12068507947643137,0.07247287425231896,-0.052071165355131566,13.983314162139957,15.29536612140633,6.186673274711335,0.6262382018679009,0.6270353418319969,0.4566406659392546,-4.141193868971766,-4.162390352962801,-4.174607180444996,0.26358768546603734,0.26191906437663715,0.2613557071223484,1.9248534271326494,1.2360480266245122,-0.9531356210716649
0.08,0.12827037291443077,0.08079288559310094,-0.059727613506065036,14.781201863233374,17.127763166761625,6.378911891364088,0.7740502205002346,0.7983129734996132,0.5204297848528955,-3.361801961690025,-3.378077508602605,-3.3886080166526615,0.22996966584913708,0.22813828929061108,0.2274696269558218,1.9911657644181435,1.3120033371092388,-1.0162010298627828
0.09,0.13228415276992278,0.08532739076176432,-0.06786526191859432,15.151939318225466,18.46971322014033,6.576626261835293,0.9255696136824894,0.9830101057010165,0.5861960474712484,-2.730035802973047,-2.742941011440821,-2.74797711545393,0.20266930781940662,0.20070887917620286,0.19998985580128248,2.0142936996809717,1.3426823594740749,-1.0953530687697999
0.1,0.13332902019422566,0.08588614766728808,-0.07664322030184678,15.165603550704375,19.26591423973568,6.721053002655456,1.0772256491895331,1.1756692480983733,0.653406577497803,-2.2252202432316404,-2.2369092628847365,-2.233057200790832,0.18041710538709022,0.1783397865473555,0.17765928379337415,2.0017321676539526,1.3232104900274981,-1.191303134687137
0.11,0.1323972326119809,0.0832719817161085,-0.08572143312550617,14.926095936407277,19.57601358617734,6.804302830945343,1.226486608553606,1.3714293839601466,0.7214496058072564,-1.8253836033541067,-1.837764340012196,-1.8233071853591052,0.16216326935354913,0.15996214314723353,0.1594262119397831,1.9663369247823428,1.2636379544046923,-1.2978148101919833
0.12,0.130374827061976,0.07853434831010753,-0.09471474984076389,14.525271556055259,19.497594502787898,6.833357408711057,1.3717393241141584,1.5664053289880255,0.789783179894367,-1.5096216239983555,-1.524010455810495,-1.4987431158824793,0.14706705311356558,0.14472203858912858,0.14443878078095831,1.9195182606206973,1.1780303422771925,-1.4079728658098214
0.13,0.12791573402530743,0.07263217321973414,-0.10331402748178309,14.032359383061808,19.129467715276952,6.818946251246606,1.5120629179447764,1.757700006140795,0.857972642406833,-1.2597363348680255,-1.2768476464128968,-1.2415752847407466,0.13446968976488533,0.13195356212499962,0.13202302793355086,1.8696220743700298,1.0794682043094554,-1.5160695932108212
0.14,0.12544744102927186,0.06631080505022169,-0.11131176012603783,13.49499745181782,18.556223258914063,6.77099850714013,1.6470128924629546,1.9432622387299356,0.9256826274782344,-1.060851022938586,-1.08092778022892,-1.0369996735379243,0.12386117953549947,0.12114428432271042,0.12165303119817161,1.8220255011796918,0.9781298514299592,-1.6181069482620982
0.15,0.12322216086225346,0.06009457325117351,-0.1185872057788443,12.944105320674499,17.844710548029106,6.697622810573071,1.7764539456696995,2.1217093442102266,0.992658855583965,-0.9012818321096514,-0.9242476353476003,-0.873233794638075,0.11484836121440295,0.11190180796923442,0.11292069325179085,1.7798090579500583,0.8810531005861171,-1.7116196240787398
0.16,0.12136973845331211,0.05432216844440729,-0.12508429177057778,12.39872744727137,17.04538542604175,6.605114923079108,1.9004412201424132,2.2921631984706443,1.0587100048147562,-0.7720635047128249,-0.7976486787350527,-0.7411432393869909,0.1071277261672747,0.1039253211818839,0.10550926085792095,1.7444482090214402,0.7925769672830032,-1.7953217298131847
0.17,0.11994025339351322,0.04919183563365559,-0.13079157800312802,11.869883808316102,16.19525997859112,6.498268690682071,2.0191400582255743,2.4541157982565553,1.1236926917215768,-0.6663954250201275,-0.6942273489732069,-0.6337405872052648,0.10046377191707342,0.09698304769215182,0.09917185498586831,1.7163744957371143,0.7149926126771372,-1.8687547210852
0.18,0.1189348173673368,0.04480230834709653,-0.1357267522188742,11.363356486541681,15.320972339519383,6.380713483427621,2.132773623090991,2.6073255216517492,1.187499826555853,-0.5791373724088462,-0.6087999617992096,-0.5457058144179219,0.09467239819298497,0.09089504807415973,0.09371479684168908,1.6953850082961994,0.6491716606613526,-1.9320013697500016
0.19,0.11832656313159928,0.04118518257448622,-0.13992544204088642,10.881614895780228,14.441424070519608,6.255203684462066,2.241589772048793,2.7517397623569453,1.2500518634004736,-0.5063978489834619,-0.5374685018356488,-0.47298465383841326,0.08960841970315035,0.08552036305580324,0.08898495030330494,1.6809233458306316,0.5950777453845435,-1.9854750780733965
0.2,0.11807435404217692,0.038328660218458044,-0.14343348720440985,10.425107780110693,13.56985287037446,6.1238450381351415,2.3458408498499,2.8874382910606897,1.311290313781825,-0.445216188997428,-0.477287643211338,-0.4124736205642967,0.08515625781317607,0.08074748662368986,0.08486021409766198,1.672263463612247,0.5521410740828128,-2.029774295070818
0.21,0.11813140641675535,0.03619416116448404,-0.14630176784314797,9.993111894681423,12.715385492593063,5.988263719342088,2.4457719687967145,3.0145921459866205,1.371172950975246,-0.39332418412498527,-0.42601678664770637,-0.3617812953342049,0.08122301597192622,0.07648731875721279,0.08124240114431994,1.6686247747053262,0.5195118609707481,-2.0655866142470605
0.22,0.11845048866041585,0.034727593494916054,-0.14858283505909142,9.584278892076608,11.884171866028835,5.8497295453641485,2.541614757717481,3.133433864646909,1.4296702464288875,-0.3489699262081856,-0.3819379983512477,-0.31905047486763927,0.07773331670984436,0.07266793877370031,0.07805189639564354,1.6692406736142442,0.4962207399171139,-2.093628169006478
0.23,0.11898688035543437,0.0338668456691793,-0.1503287732783296,9.19698046801882,11.080203812498288,5.709244865079821,2.633584562397669,3.2442359027718917,1.4867626950796857,-0.3107883829216146,-0.3437230074055161,-0.28282662464721153,0.07462543288062821,0.06923070869964515,0.07522363014917142,1.6733965469061847,0.48127398653946757,-2.1146069271397283
