time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.671253859356543,-16.671253859356543,-16.671253859356543,0.8332874614064345,0.8332874614064345,0.8332874614064345,0.0,0.0,0.0
0.01,0.027809836331617172,0.017778530632642897,0.12738830894892175,3.8756358302517415,4.495576530752821,17.497041596009222,0.03875635830251742,0.04495576530752821,0.17497041596009222,-13.596986834477509,-13.607018140176482,-13.497408361860204,0.6973175930616594,0.6972172800046696,0.6983133777878324,1.1645107189746788,1.0401865682752471,2.5483694675954163
0.02,0.05424052306090371,0.03800172181256307,0.040823195368354825,7.994876273804708,9.554677870741243,11.196244685234591,0.1187051210405645,0.14050254401494064,0.2869328628124381,-11.153109167380274,-11.167583073038559,-11.184047476287295,0.5857865013878567,0.5855414492742841,0.5864729030249595,1.3768787401596105,1.1595593407094504,1.1977186506969313
0.03,0.08823555323116485,0.0699812791212571,0.019602136930879532,12.737503008354054,15.465097157212899,10.473419538695584,0.24608015112410503,0.2951535155870696,0.39166705819939396,-9.168031656262588,-9.18201510260621,-9.248627982544859,0.49410618482523083,0.493721298248222,0.49398662319951087,1.7417772040218609,1.483052266403683,0.8155952450994973
0.04,0.1231249600161784,0.10541991751120261,0.004604172065255041,17.372886397193316,21.640831663091042,10.030810519209183,0.4198090150960382,0.51156183221798,0.4919751633914858,-7.533586298961734,-7.54455228525645,-7.650013696305097,0.41877032183561347,0.41827577539565747,0.4174864862364599,2.1486723123236553,1.8955020320663196,0.5457837011257556
0.05,0.15633731529258843,0.14655212355168867,-0.0037813202491496223,21.508762458688018,28.596355256509447,9.606580234748716,0.6348966396829183,0.7975253847830746,0.5880409657389729,-6.171822664981856,-6.172804840441221,-6.301523435236702,0.3570520951857949,0.35654772699124526,0.3544712518840929,2.5380655275496324,2.4024813766835784,-0.4599309585931761
0.06,0.18694468969845057,0.19251667546432083,0.005723585017061494,25.28854254840976,36.22188429187459,12.485865332947208,0.887782065167016,1.1597442277018204,0.712899619068445,-5.03118745868384,-5.01644017783549,-5.165439851718257,0.3067402205989565,0.30638332521289036,0.30281685336691033,2.8858659561937023,2.9575491624058947,0.4190573070417996
0.07,0.18213386424189915,0.18736895995087055,-0.01852627495023318,25.323451492964736,38.24033808503165,11.592252619129452,1.1410165800966634,1.542147608552137,0.8288221452597395,-4.112010584776547,-4.100161166638504,-4.20286557644374,0.265620114751191,0.2653817135465053,0.26078819760247296,2.772617213946896,2.8407206474144897,-0.5188072150085129
0.08,0.18411882421456838,0.1905636018867225,-0.023881192766833537,26.026213119006155,40.84129862775196,12.890768933273446,1.4012787112867249,1.9505605948296567,0.957729834592474,-3.3439549244934335,-3.3330528739378193,-3.4138418717212073,0.23218056550625668,0.2320511848071271,0.2266497788852609,2.7575329141761418,2.8411673777152506,-0.5427267187351201
0.09,0.16964624049136678,0.16462471129386258,-0.04277035767063864,24.90097308469733,39.95837294112019,12.831076921979479,1.6502884421336983,2.3501443242408584,1.0860406038122687,-2.7338153879740927,-2.736428375474957,-2.7578415623668615,0.20484241162651576,0.20468690105237752,0.19907136326159228,2.5321329699626567,2.4642836529107712,-0.7518114047527165
