time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.671253859356543,-16.671253859356543,-16.671253859356543,0.8332874614064345,0.8332874614064345,0.8332874614064345,0.0,0.0,0.0
0.01,0.01996610153193071,0.007602490825631564,0.0033075768835638514,1.4315852697766829,1.3251660020104932,3.692283743243565,0.014315852697766829,0.013251660020104932,0.03692283743243565,-13.604830569277194,-13.617194179983494,-13.621489093925561,0.6972391557136626,0.6971155196065996,0.6970725704671789,1.0668659696707865,0.9195076041482786,0.8703659998483483
0.02,0.030963096958944926,0.007920418236120464,-0.0391100216027559,1.9948329266831357,1.8026411605451063,0.7148922968714309,0.034264181964598184,0.03127807162555599,0.04407176040114996,-11.175006574437715,-11.195874040510814,-11.163928812521435,0.5854890899692854,0.5851567792014915,0.5854332823419645,1.0685429855650777,0.7870169724077036,-1.1739361829569517
0.03,0.043615520353711607,0.011358029913228214,-0.031224633628272908,2.7498146639615335,2.4775285125604274,2.9374222335361084,0.06176232860421352,0.05605335675116027,0.07344598273651104,-9.207468333925991,-9.233934278408892,-9.218886596465175,0.49341440663002545,0.4928174364174025,0.4932444163773127,1.121874045188727,0.7152372754183616,-0.9600816789599833
0.04,0.05356544579057222,0.013232509287375571,-0.047794724188914825,3.23717709837923,2.8788185898394545,2.5544752420730696,0.09413409958800581,0.08484154264955482,0.09899073515724174,-7.591033076020085,-7.620912396991528,-7.593827166003401,0.41750407586982463,0.4166083124474872,0.41730614471727867,1.1637719513878018,0.6450906390013843,-1.0855007630752311
0.05,0.06353864378677154,0.016401210377488457,-0.059360572011887464,3.765723290787113,3.3443540715245867,2.5546720467245283,0.13179133249587693,0.11828508336480069,0.12453745562448702,-6.242079307465441,-6.273264919590339,-6.242732979897855,0.3550832827951702,0.3538756632515838,0.35487881491830015,1.2250979346982787,0.606839240046479,-1.1670902954884639
0.06,0.07286109131915255,0.02004765484446809,-0.07018715337549757,4.274179910304872,3.813804684027235,2.5070447032924186,0.17453313159892564,0.15642313020507304,0.1496079026574112,-5.1094449316679675,-5.1402700034002065,-5.1083966377356855,0.30398883347849054,0.30247296321758177,0.3037948485409433,1.293050762012713,0.5884535998758006,-1.255276799094852
0.07,0.08154529767715252,0.024079476510548148,-0.07972103601261227,4.766818878318397,4.295448426611835,2.473856327937628,0.2222013203821096,0.1993776144711914,0.1743464659367875,-4.161588433550425,-4.190931238489391,-4.159814547017931,0.2623729491429863,0.26056365083268784,0.262196703070764,1.3647531258910992,0.5868810878081864,-1.338676856787988
0.08,0.08949423398930806,0.028295151665238216,-0.08813609633145492,5.229169500699121,4.780851130534128,2.4466694810161593,0.2744930153891008,0.24718612577653268,0.19881316074694907,-3.3778636576667664,-3.405228798692114,-3.3759260666431623,0.22859431256631865,0.2265113628457667,0.22843744240433236,1.4363233568835532,0.5979259538211442,-1.4167687970402292
0.09,0.09661306026853062,0.03252420414157095,-0.09550406779497758,5.639967753438269,5.258155361558602,2.431072885817405,0.3308926929234835,0.2997676793921187,0.22312388960512314,-2.740131901559551,-2.7655169055521958,-2.7383248028280534,0.20119299355072315,0.19885619379024475,0.20105419437605182,1.504297958830556,0.6178237436914845,-1.488274397227623
0.1,0.10281005461312215,0.03657383000399628,-0.10194374008716982,5.976937958482736,5.706554096333345,2.429459241750677,0.39066207250831086,0.3568332203554521,0.2474184820226299,-2.2288077685778758,-2.2525008238643505,-2.2271441728888064,0.1789049158649444,0.17633118555160124,0.17878275264716376,1.5656079805753307,0.6425618898274917,-1.553065314233569
0.11,0.10805297163292654,0.040257083863281695,-0.10760265687802034,6.227257780176401,6.1020476366654215,2.439445036683173,0.45293465031007485,0.4178536967221063,0.27181293238946164,-1.822966357101934,-1.8453795845374104,-1.8212578114746396,0.16067525229392504,0.15787738970622714,0.16057017453241737,1.6183730239705838,0.6682750927127417,-1.6118065546919278
0.12,0.1123840358242425,0.04344039527177068,-0.1126231977107249,6.389528368613442,6.425361322613243,2.455506518505561,0.5168299339962092,0.48210730994823875,0.29636799757451726,-1.50227130327148,-1.5238282052996475,-1.5002462469883926,0.14565253926121025,0.14263910765323065,0.14556771206253344,1.662088393395389,0.6919346281392232,-1.6654016265520888
0.13,0.11590023532988669,0.046066991804035895,-0.11711238109722766,6.470370861879614,6.665884101159828,2.4723061470764325,0.5815336426150054,0.548766150959837,0.32109105904528157,-1.2486905020458092,-1.2697614070096113,-1.2460988342221684,0.13316563424075215,0.12994149358313453,0.13310672372031176,1.6972910539482364,0.7117237318018214,-1.714503048000745
0.14,0.11872557502220027,0.048148186974225626,-0.12113937018942653,6.4804684190047634,6.821226304664579,2.486025305716216,0.646338326805053,0.6169784140064829,0.34595131210244373,-1.0472778506028027,-1.0681543016702064,-1.0439498145233275,0.12269285573472412,0.11925995056643246,0.12266722557507849,1.7251045690177702,0.7269508071462725,-1.7594277573975305
0.15,0.12098929234669198,0.04974193173806851,-0.1247453983109865,6.431772730688006,6.895073875086963,2.4943942224389986,0.710656054111933,0.6859291527573526,0.37089525432683373,-0.8861775001546921,-0.9070698855543659,-0.8820421809820282,0.1138310807331772,0.11018925171088881,0.11384680376525821,1.7468775946479174,0.7377513977797484,-1.8002565676020341
0.16,0.12281224796228274,0.050931462685301354,-0.12795465267259623,6.3358693349042845,6.894926192277097,2.4963277431983246,0.7740147474609759,0.7548784146801235,0.39585853175881697,-0.7562261160219317,-0.7772716247711823,-0.7513055585932225,0.10626881957295789,0.10241653546317699,0.10633374817932599,1.7639512683398784,0.74476795406805,-1.836953133609922
0.17,0.12429994489740692,0.051808600428235985,-0.13078252872705487,6.2031571186449455,6.8302507155677,2.491539168950627,0.8360463186474253,0.8231809218358005,0.42077392344832326,-0.6504360189615509,-0.6717099891950093,-0.6448280429839846,0.09976445938334239,0.0956994355712269,0.09988546774948615,1.777531733558746,0.7488862491028031,-1.8694513263364918
0.18,0.1255400667462826,0.05246240950781522,-0.13324100264849842,6.042534565161399,6.711150576288481,2.4802320316283937,0.8964716642990392,0.8902924275986853,0.4455762437646072,-0.5635056510462692,-0.5850333483712297,-0.5573633665909465,0.0941294028728797,0.0898491020875146,0.09431183408357668,1.7886348409335682,0.7510480554256207,-1.8977073134065026
