time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r
0.01,0.00012769645251692837,7.559898117515233e-05,0.0012644130808665418,0.032308517949741045,0.02393261835692308,0.25188994808324394,-0.14206061145284518,0.10806298872504487,-0.007218307709713895,-28.270703760280853,21.683539121135812,0.09531730027232976
0.02,0.0008283772176539499,0.0007139508007665437,0.004715307217119784,0.1177161908630538,0.11669577883857749,0.43253905802093495,-0.39919114097092157,0.3099624881266799,-0.03152899427660087,-22.365534838474222,18.103941504131015,6.171853253304521
0.03,0.0027280159213248127,0.002733519106493486,0.009966649803251569,0.2694202367097272,0.2978333639604901,0.6084129493834515,-0.6030662943356742,0.48973262351537683,-0.04125029561098601,-17.722604339162537,14.123112641709184,9.546715026796461
0.04,0.006471491670193836,0.007055551485374138,0.016927055470330906,0.48326715851333546,0.5755115572684861,0.7725923947505382,-0.7619668704790596,0.6502669089588093,-0.03961381846329428,-14.224908702016243,10.571226049493246,10.917962665840093
0.05,0.012681973133443438,0.01476240958385295,0.025485804179009683,0.759639335747222,0.9738451289635268,0.9271901903564875,-0.8856243594247875,0.7932504792090916,-0.02973219254166983,-11.77857622267557,7.774889566165141,11.065263177099169
0.060000000000000005,0.021986866519910823,0.0272349445014781,0.03554509283604799,1.0988579875311504,1.528263492461524,1.0721148453687612,-0.9849798066703157,0.9209540085271521,-0.014192242176504067,-10.410046910772328,5.766991699178165,10.686875859343367
0.07,0.0350318465019685,0.04630100037598402,0.04701063858693103,1.505894009131043,2.291350084035911,1.208799680016509,-1.0510841615150541,1.0382275087094976,0.00534814957507917,-6.040544575261297,4.699185243006179,10.447381304545859
0.08,0.052568012951125585,0.07426653931061222,0.05984861470414173,1.9987253675996206,3.3042465919436834,1.354231356067073,-1.0588930557463605,1.0851013865969532,0.027944302781879517,0.5791113091955546,-1.8805718776901346,-1.2233969304504413
0.09,0.07511889334174912,0.11267144073284238,0.07421648382586425,2.5118792053168115,4.3748338612900675,1.5254593544130426,-1.021005444831493,1.0520581732623315,0.04966989164554188,3.16952077769537,-3.2812576723045837,-3.422959470441082
0.09999999999999999,0.10244243137336005,0.1608780157242708,0.09025602350436532,2.9547420383564624,5.263298416270039,1.6894330018892878,-0.9674650117427775,1.0131536739624096,0.07068752956980111,3.9418831144655546,-2.7497760407365504,-1.9327255406339423
0.10999999999999999,0.133955092497211,0.21725611783588458,0.10791747814104911,3.350311844832244,6.008898668592537,1.8484908266576519,-0.9064786042143871,0.9886615941854175,0.09340214808722759,4.4401658361672265,-2.1079897697568493,-0.5693733114317006
0.11999999999999998,0.1692382346656329,0.28048556801922236,0.1271228716297684,3.7092415177364977,6.63346628829099,1.9969722444505194,-0.8390243810738139,0.9768726095722882,0.11774578044300926,5.005317934278373,-1.4605909282158893,0.4920186103972981
0.12999999999999998,0.20799855273154233,0.34949997334599103,0.14777219205469758,4.046058406304062,7.165705496352955,2.136417614086103,-0.7647189725049507,0.9736187728248883,0.14332743102150508,5.621981555658403,-1.0456034724111933,1.0311509624066155
0.13999999999999999,0.2500516501150518,0.4234499849955994,0.16977305762419298,4.367969154940252,7.620305168643752,2.2667483586471713,-0.6828377517002506,0.9740222687450705,0.1694680315023144,6.4303880940594045,-0.8368180219078564,1.2213634821855202
0.15,0.29526929111844463,0.5016041999034927,0.19303366838184283,4.67900900893365,8.006185461138225,2.388011179953928,-0.5926531563950131,0.9748246211380472,0.19558962340583252,7.283409795206927,-0.7814276296462709,1.2302831093014515
0.16,0.34355303330415393,0.5833055231439611,0.21746280635286366,4.981102175708112,8.329310069799261,2.500183930650917,-0.49345288604824844,0.9738730826968354,0.22126880161984525,8.306582346588204,-0.8749287075939389,1.1415617595963072
0.17,0.39481779721411037,0.6679481919570783,0.24296978572167233,5.275006831027811,8.59398594419161,2.603340536448922,-0.3843243473236865,0.9696680824098904,0.2461599320562431,9.40652389437722,-1.0825067248210254,1.0439366447719138
0.18000000000000002,0.4489818551393602,0.7549649984880266,0.26946461600771565,5.56062431525811,8.803655260899228,2.697489156134757,-0.2646504781050935,0.9612351666734056,0.270011545069327,10.604367881783142,-1.3840065484447,0.9946291799508256
0.19000000000000003,0.505960581247608,0.8438209954471328,0.2968576012587253,5.837485237954478,8.961328076485888,2.7826500981610494,-0.1335420689655479,0.9478178817273747,0.2926146209015003,11.927198756488162,-1.7629912402860604,1.04061250226382
0.20000000000000004,0.5656640069087867,0.9340088853901166,0.3250592023546502,6.104995141399038,9.069519343639433,2.8587997508607863,0.010291645166868119,0.9287460351205563,0.31378649717648643,13.423620876350093,-2.1929346402410315,1.2285938367002078
0.21000000000000005,0.6279969121293287,1.025043012424915,0.3539793882635319,6.3626975160845225,9.130025193021117,2.9258092220437004,0.1688833485905681,0.9034761217268172,0.33338808021204663,15.185048957572565,-2.6134645617878163,1.6063946724423432
0.22000000000000006,0.6928587529531324,1.1164522874823994,0.38353028859874855,6.609363031049113,9.144431432059246,2.984970720975343,0.32822057224643697,0.8526945761634318,0.34836183004506066,14.389457879476293,-6.706394482263844,2.8568933757681196
0.23000000000000007,0.7600882639767583,1.207794699562844,0.41364335792175244,6.834261332958951,9.117236702848345,3.038893596726481,0.4674444257226721,0.7533043664185881,0.3539555825048166,12.710207544919065,-11.203826225251824,5.694415086761641
0.24000000000000007,0.8293973069486177,1.2986948907100535,0.4442626894517701,7.023806401010248,9.056860243749519,3.086282459289935,0.5871849150831177,0.6072824331102304,0.35363953041654483,11.372550709589234,-13.939576658261888,9.050995880991104
