time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.36,0.14076430910879134,0.06394742424466737,-0.1325460926953318,1.4731041053611265,1.330659824248928,2.222047114764033,1.1350945179793634,1.4923665674822895,1.0631596999941748,-0.08196189659113487,-0.10186552552498196,-0.09190803547053131,0.05456310194507716,0.04663686323205197,0.054682722616629854,1.9588849785654696,0.8609278826584003,-1.8436220862836208
0.37,0.1412564973341992,0.06456756921344442,-0.1310928141457791,1.2898537491121593,0.8775149210033941,2.1603192981292327,1.1479930554704851,1.5011417166923233,1.0847628929754671,-0.07506056576694187,-0.09433593360749637,-0.08615419697842167,0.05381249628740774,0.045693503895977004,0.053821180646845636,1.9649495835117199,0.8685311385472283,-1.8221845935191618
0.38,0.14168140630576653,0.06533497737858251,-0.12952419138821591,1.0948196146135611,0.442819748074141,2.09939565131046,1.1589412516166206,1.5055699141730647,1.1057568494885717,-0.06884293010191433,-0.08729483662054008,-0.08106674503904615,0.05312406698638859,0.04482055552977161,0.053010513196455174,1.970139075073228,0.8782690247883365,-1.7991464766116596
0.39,0.1420248846090768,0.06623684849259637,-0.1278552156196998,0.8838737279269162,0.029549059775065167,2.0395707488744335,1.1677799888958897,1.5058654047708153,1.126152556977316,-0.06325132285265853,-0.08069506875057633,-0.0765613010215696,0.052491553757862006,0.044013604842265845,0.05224490018623948,1.9742502553045818,0.8899653445666134,-1.7747082167190462
0.4,0.1422769718305712,0.0672601848371217,-0.1261008912552779,0.6536413421793985,-0.3601401709453842,1.9810114615685588,1.1743164023176837,1.5022640030613614,1.1459626715930016,-0.05823217434508482,-0.07449688293279072,-0.07256356043390097,0.05190923201441116,0.043268636012937935,0.05151926458190047,1.9771390852050321,0.903441509331472,-1.7490727346749184
0.41000000000000003,0.14243809057024048,0.06838130310319168,-0.12427614859468239,0.40289718886450454,-0.7272230072497892,1.923607332073206,1.1783453742063288,1.4949917729888635,1.1651987449137335,-0.053728814401117736,-0.06867734295385153,-0.06900786685409474,0.051371943870399984,0.04258186258339942,0.05082918591335952,1.9788068520790008,0.9183692749886105,-1.7224441622789348
0.42,0.1425209229845097,0.06956615983495373,-0.12239425081277377,0.1330725730543092,-1.0750042384949754,1.8671516721397712,1.1796760999368718,1.4842417306039137,1.1838702616351313,-0.0496792333858066,-0.06322843772142145,-0.06583754978234194,0.050875151536541915,0.0419495782061852,0.0501708104155361,1.9794261882533266,0.9342735200115355,-1.6950051293960033
0.43,0.14254734756512355,0.07078549255715205,-0.12046460262188119,-0.15208942358351862,-1.4066768903805285,1.8117766206444703,1.1781552057010367,1.4701749617001085,1.201988027841576,-0.04601901612776249,-0.058140641041321744,-0.06300595956246016,0.05041496137526429,0.041368171795771985,0.0495407508199115,1.9792983501385644,0.950743134995054,-1.6668852959502651
0.44,0.14254547789640593,0.07201748141461084,-0.11849513674629542,-0.44697863434347096,-1.7246833434672406,1.7579055611685572,1.173685419357602,1.452928128265436,1.2195670834532615,-0.042684016882933024,-0.05340004540951854,-0.06047295703496414,0.04998812120643496,0.0408341713416768,0.04893602124956186,1.9788120550296011,0.9674689457112774,-1.6381948931781654
0.45,0.1425460310166493,0.07324919526301876,-0.11649421660129633,-0.7449443733698926,-2.0303402365792174,1.7061504890514358,1.1662359756239031,1.4326247258996438,1.2366285883437758,-0.03961357283408093,-0.04898689515378818,-0.05820222905158534,0.04959198547809415,0.04034430239013892,0.048353998959046005,1.9783929377188145,0.9842650553295632,-1.6090516347992154
