time,in1,in2,in3,in1_obs,in2_obs,in3_obs,out1,out2,out3,out1_obs,out2_obs,out3_obs
0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.875,0.625,-2.5,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.8828167640323525,0.6406952128892764,-2.4763893273590565,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.890558267534241,0.6563632719315569,-2.4526836815532826,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.898223274882726,0.6720016985754237,-2.428886788445895,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.9058105537685432,0.6876080160267745,-2.405002376621182,0.0,0.0,0.0
0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.9133188753915675,0.7031797496402239,-2.3810341767968666,0.0,0.0,0.0
0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.9207470146560628,0.7187144273102841,-2.3569859212365993,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.9280937503656983,0.7342095798622569,-2.332861343162668,0.0,0.0,0.0
0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.935357865418292,0.7496627414427794,-2.3086641761690156,0.0,0.0,0.0
0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.942538147000254,0.7650714499099615,-2.284398153634659,0.0,0.0,0.0
0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9496333867806992,0.78043324722305,-2.260067008137608,0.0,0.0,0.0
0.11999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.956642381105196,0.7957456798315633,-2.2356744708693665,0.0,0.0,0.0
0.12999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.9635639311891242,0.81100629906383,-2.2112242710501153,0.0,0.0,0.0
0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9703968433106083,0.826212661514873,-2.1867201353446677,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.9771399290029958,0.8413623294335778,-2.1621657872792888,0.0,0.0,0.0
0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.9837920052468527,0.8564528711090807,-2.137564946659466,0.0,0.0,0.0
0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.990351894661442,0.8714818612563213,-2.112921328988737,0.0,0.0,0.0
0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.9968184256956572,0.8864468814006926,-2.0882386448886447,0.0,0.0,0.0
0.19000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.003190432818379,0.9013455202617318,-2.063520599519931,0.0,0.0,0.0
0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.0094667567082283,0.9161753741357894,-2.0387708920050502,0.0,0.0,0.0
0.21000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.01564624444268,0.9309340472776171,-2.013993214852092,0.0,0.0,0.0
0.22000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.0217277496865105,0.9456191522808128,-1.9891912533802096,0.0,0.0,0.0
0.23000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.027710132879549,0.9602283104570636,-1.9643686851466429,0.0,0.0,0.0
0.24000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.0335922614237054,0.974759152214127,-1.9395291793754221,0.0,0.0,0.0
0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.0393730098692355,0.9892093174324901,-1.9146763963878444,0.0,0.0,0.0
0.26000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.0450512601002253,1.0035764558406453,-1.8898139870348178,0.0,0.0,0.0
0.2700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.0506259015192585,1.0178582273889294,-1.864945592131152,0.0,0.0,0.0
0.2800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.056095831231238,1.032052302621857,-1.8400748418918949,0.0,0.0,0.0
0.2900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.061459954226333,1.0461563630488997,-1.8152053553707936,0.0,0.0,0.0
0.3000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.066717183562025,1.0601681015136446,-1.790340739900979,0.0,0.0,0.0
0.3100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.071866440544215,1.074085222561278,-1.7654845905379504,0.0,0.0,0.0
0.3200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.076906654907377,1.087905442804335,-1.7406404895049579,0.0,0.0,0.0
0.3300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.081836764993714,1.1016264912866573,-1.7158120056408623,0.0,0.0,0.0
0.34000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,2.0866557179312992,1.1152461098454984,-1.6910026938505622,0.0,0.0,0.0
0.35000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,2.0913624698111652,1.1287620534717262,-1.6662160945580755,0.0,0.0,0.0
0.36000000000000015,0.0,0.0,0.0,0.0,0.0,0.0,2.0959559858633217,1.1421720906680581,-1.6414557331623572,0.0,0.0,0.0
0.37000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,2.100435240631665,1.1554740038052769,-1.6167251194959433,0.0,0.0,0.0
0.38000000000000017,0.0,0.0,0.0,0.0,0.0,0.0,2.104799218147757,1.1686655894763696,-1.5920277472865054,0.0,0.0,0.0
0.3900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.1090469121034436,1.181744658848531,-1.5673670936213946,0.0,0.0,0.0
0.4000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.113177326022281,1.1947090380129821,-1.5427466184152654,0.0,0.0,0.0
0.4100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.1171894734297556,1.2075565683325387,-1.5181697638808611,0.0,0.0,0.0
0.4200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.1210823780222476,1.2202851067868865,-1.4936399540030403,0.0,0.0,0.0
0.4300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.124855073834739,1.2328925263154973,-1.4691605940161327,0.0,0.0,0.0
0.4400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.12850660540721,1.2453767161581393,-1.4447350698846995,0.0,0.0,0.0
0.45000000000000023,0.0,0.0,0.0,0.0,0.0,0.0,2.1320360279497206,1.2577355821929237,-1.4203667477877846,0.0,0.0,0.0
0.46000000000000024,0.0,0.0,0.0,0.0,0.0,0.0,2.135442407506141,1.2699670472718354,-1.3960589736067386,0.0,0.0,0.0
0.47000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,2.1387248211164978,1.2820690515536963,-1.3718150724166844,0.0,0.0,0.0
0.48000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,2.1418823569779244,1.2940395528345043,-1.3476383479817229,0.0,0.0,0.0
0.49000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,2.144914114604178,1.3058765268750976,-1.3235320822539383,0.0,0.0,0.0
0.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.147819204983702,1.3175779677260964,-1.2994995348762945,0.0,0.0,0.0
0.5100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.1505967507362085,1.3291418880500627,-1.2755439426894961,0.0,0.0,0.0
0.5200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.1532458862677517,1.3405663194408328,-1.2516685192428878,0.0,0.0,0.0
0.5300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.1557657579242737,1.3518493127399722,-1.227876454309475,0.0,0.0,0.0
0.5400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.1581555241435932,1.3629889383502962,-1.2041709134051348,0.0,0.0,0.0
0.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.1604143556058086,1.3739832865464159,-1.1805550373120972,0.0,0.0,0.0
0.5600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.1625414353821037,1.3848304677822534,-1.1570319416067698,0.0,0.0,0.0
0.5700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.1645359590819164,1.395528612995477,-1.1336047161919764,0.0,0.0,0.0
0.5800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.166397134998458,1.4060758739088157,-1.110276424833687,0.0,0.0,0.0
0.5900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.1681241842525547,1.4164704233281973,-1.0870501047023078,0.0,0.0,0.0
0.6000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.1697163409347855,1.4267104554376624,-1.0639287659186059,0.0,0.0,0.0
0.6100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.1711728522459017,1.4367941860910183,-1.0409153911043367,0.0,0.0,0.0
0.6200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.172492978635493,1.4467198531001697,-1.0180129349376432,0.0,0.0,0.0
0.6300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.173675993938889,1.4564857165200977,-0.995224323713302,0.0,0.0,0.0
0.6400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.1747211855122686,1.4660900589304287,-0.9725524549078765,0.0,0.0,0.0
0.6500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1756278543659486,1.4755311857135527,-0.9500001967498497,0.0,0.0,0.0
0.6600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1763953152958466,1.4848074253292531,-0.9275703877948052,0.0,0.0,0.0
0.6700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.177022897013079,1.4939171295857911,-0.905265836505717,0.0,0.0,0.0
0.6800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1775099422716813,1.5028586739074172,-0.8830893208384146,0.0,0.0,0.0
0.6900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1778558079944315,1.5116304575982522,-0.8610435878322936,0.0,0.0,0.0
0.7000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.178059865396749,1.520230904102508,-0.8391313532063271,0.0,0.0,0.0
0.7100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.178121500108655,1.528658461260999,-0.8173553009604434,0.0,0.0,0.0
0.7200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1780401122947697,1.5369116015639062,-0.7957180829823374,0.0,0.0,0.0
0.7300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1778151167723325,1.5449888223997559,-0.7742223186597663,0.0,0.0,0.0
0.7400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.177445943127214,1.5528886463005669,-0.7528705944983977,0.0,0.0,0.0
0.7500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.1769320358279174,1.5606096211831357,-0.7316654637452649,0.0,0.0,0.0
0.7600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.176272854337532,1.5681503205864145,-0.7106094460178924,0.0,0.0,0.0
0.7700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.175467873223636,1.5755093439049455,-0.6897050269391403,0.0,0.0,0.0
0.7800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.1745165822661208,1.582685316618319,-0.668954657777836,0.0,0.0,0.0
0.7900000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.17341848656292,1.5896768905166119,-0.6483607550952336,0.0,0.0,0.0
0.8000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.172173106633631,1.596482743921775,-0.6279257003973737,0.0,0.0,0.0
0.8100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.1707799785210034,1.6031015819049337,-0.6076518397933797,0.0,0.0,0.0
0.8200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.169238653890283,1.6095321364995652,-0.5875414836597522,0.0,0.0,0.0
0.8300000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.167548700126393,1.615773166910519,-0.567596906310715,0.0,0.0,0.0
0.8400000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.1657097004289407,1.6218234597188508,-0.547820345674658,0.0,0.0,0.0
0.8500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.1637212539050195,1.6276818290824295,-0.5282140029767265,0.0,0.0,0.0
0.8600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,2.161582975659809,1.6333471169322944,-0.5087800424276137,0.0,0.0,0.0
0.8700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.1592944968849435,1.6388181931647243,-0.48952059091859235,0.0,0.0,0.0
0.8800000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.1568554649446434,1.6440939558289904,-0.4704377377228411,0.0,0.0,0.0
0.8900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.1542655434595868,1.6491733313107622,-0.45153353420310877,0.0,0.0,0.0
0.9000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.151524412388513,1.654055274511141,-0.4328099935257615,0.0,0.0,0.0
0.9100000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.1486317681075398,1.658738769021284,-0.41426909038125015,0.0,0.0,0.0
0.9200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.145587323487189,1.6632228272926004,-0.39591276071105463,0.0,0.0,0.0
0.9300000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.142390807967089,1.6675064908024857,-0.37774290144113293,0.0,0.0,0.0
0.9400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.1390419676283647,1.6715888302155701,-0.3597613702219202,0.0,0.0,0.0
0.9500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.1355405652636845,1.6754689455404554,-0.34196998517492194,0.0,0.0,0.0
0.9600000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.13188638044496,1.6791459662819155,-0.3243705246459322,0.0,0.0,0.0
0.9700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.1280792095886834,1.6826190515885322,-0.30696472696492005,0.0,0.0,0.0
0.9800000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.124118866018894,1.6858873903957505,-0.289754290212616,0.0,0.0,0.0
0.9900000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.1200051800277597,1.6889502015643205,-0.2727408719938379,0.0,0.0,0.0
1.0000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.1157379989337657,1.6918067340141143,-0.25592608921758825,0.0,0.0,0.0
1.0100000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.1113171871374967,1.694456266853284,-0.23931151788395444,0.0,0.0,0.0
1.0200000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.1067426261750053,1.696898109502755,-0.22289869287784841,0.0,0.0,0.0
1.0300000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.102014214768753,1.6991316018160179,-0.20668910776961036,0.0,0.0,0.0
1.0400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.097131868876124,1.7011561141942144,-0.19068421462251572,0.0,0.0,0.0
1.0500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.092095521735487,1.7029710476964894,-0.17488542380719868,0.0,0.0,0.0
1.0600000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.0869051239098133,1.7045758341455954,-0.15929410382304138,0.0,0.0,0.0
1.0700000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.081560643327831,1.705969936228729,-0.1439115811265329,0.0,0.0,0.0
1.0800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.076062065322713,1.7071528475935889,-0.12873913996663683,0.0,0.0,0.0
1.0900000000000007,0.0,0.0,0.0,0.0,0.0,0.0,2.070409392668289,1.7081240929396313,-0.11377802222719474,0.0,0.0,0.0
1.1000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,2.0646026456127795,1.7088832281045174,-0.09902942727637032,0.0,0.0,0.0
1.1100000000000008,0.0,0.0,0.0,0.0,0.0,0.0,2.0586418619100346,1.709429840145729,-0.08449451182318102,0.0,0.0,0.0
