time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
0.17,4.966275323963007,0.12918902783591246,-1.6252808026540753,-1.9296396874842678,-1.8864286945462463,-0.5061024118679521
0.18,4.767362945816558,-0.16883694090106882,-1.3927836517191965,-1.8819660580261022,-1.888117063955257,-0.5200302483851441
0.19,4.529215491732126,-0.6360463601287583,-1.1661852323580058,-1.8366739031087809,-1.8944775275565444,-0.5316921007087242
0.2,6.388758565161449,-1.64966205145293,-0.9493353717418267,-1.7727863174571663,-1.9109741480710738,-0.5411854544261424
0.21,7.09791566928064,-1.9467344586215072,-0.7337324559911096,-1.70180716076436,-1.9304414926572888,-0.5485227789860535
0.22,5.758777477700498,-0.5427910654269938,-0.5140433835814968,-1.6442193859873548,-1.9358694033115587,-0.5536632128218685
0.23,4.344405796108937,-0.01665250907198068,-0.2662321177248961,-1.6007753280262655,-1.9360359284022786,-0.5563255339991174
0.24,3.055290528592436,0.7176392995121894,-0.019705035864458598,-1.5702224227403412,-1.9288595354071567,-0.556522584357762
0.25,1.7747173185620193,1.7507823019442927,0.2358265221278497,-1.552475249554721,-1.9113517123877137,-0.5541643191364836
0.26,0.720922534081847,2.926182459384126,0.496421108034085,-1.5452660242139025,-1.8820898877938725,-0.5492001080561427
0.27,0.053334645107264045,4.027201778546151,0.752336638165916,-1.5447326777628299,-1.8418178700084111,-0.5416767416744835
0.28,-0.2596763624779195,4.979585941516643,0.9982565808680663,-1.547329441387609,-1.7920220105932447,-0.5316941758658029
0.29,-0.34954821088058186,5.876314420928034,1.217843922093512,-1.5508249234964149,-1.7332588663839643,-0.5195157366448678
0.3,-0.31560774935149016,6.86382329467118,1.4063762928389811,-1.5539810009899298,-1.6646206334372524,-0.505451973716478
0.31,-0.17559611790102636,5.686955163356783,1.5556574371613836,-1.55573696216894,-1.6077510818036846,-0.48989539934486415
0.32,0.09961570105665718,4.0450550587849365,1.659841359706475,-1.5547408051583735,-1.5673005312158352,-0.4732969857477994
0.33,0.5369254920122968,2.693713192140234,1.7090936575685656,-1.5493715502382506,-1.540363399294433,-0.4562060491721137
0.34,1.1271552385552006,1.5263962030162492,1.7078265577921858,-1.5380999978526986,-1.5250994372642706,-0.43912778359419186
0.35000000000000003,1.8329748012780334,0.9480090981567875,1.6354754316469782,-1.5197702498399182,-1.5156193462827028,-0.4227730292777221
0.36,2.6063450017133754,1.2198076866013414,1.5323928244035276,-1.4937067998227844,-1.5034212694166893,-0.4074491010336868
0.37,3.3075323623085198,1.7037392323471359,1.4165987773965574,-1.4606314761996992,-1.4863838770932178,-0.39328311325972126
0.38,3.857232963377056,1.7396726854038365,1.3075270813596649,-1.4220591465659287,-1.4689871502391796,-0.3802078424461246
0.39,4.2696655675072135,1.3598933863765126,1.1954836460498202,-1.3793624908908566,-1.4553882163754144,-0.3682530059856264
0.4,4.592658950108317,1.1156747514666758,1.080700045266605,-1.3334359013897734,-1.4442314688607476,-0.35744600553296035
0.41000000000000003,4.839370931687,1.2713946038564714,0.9748184340994586,-1.2850421920729034,-1.4315175228221828,-0.3476978211919658
0.42,5.000317369798452,1.5052410729833179,0.8870324871169377,-1.235039018374919,-1.4164651120923497,-0.3388274963207964
0.43,5.073486995267973,1.4949286541957463,0.8148407712304331,-1.1843041484222392,-1.4015158255503923,-0.33067908860849204
0.44,5.046244274112193,1.3882257047577573,0.7529019711279268,-1.1338417056811172,-1.3876335685028147,-0.32315006889721276
0.45,4.70520918774615,1.4653356496014451,0.7013302800456729,-1.0867896138036557,-1.3729802120068002,-0.316136766096756
0.46,4.429454017284046,1.683893430154182,0.662728848221386,-1.0424950736308152,-1.3561412777052584,-0.30950947761454217
0.47000000000000003,4.206737060056742,1.8434850143694037,0.6360543856369424,-1.0004277030302478,-1.3377064275615644,-0.30314893375817276
0.48,4.02493940491251,1.9252513580770323,0.6181967093027355,-0.9601783089811227,-1.318453913980794,-0.2969669666651454
0.49,3.8771905666874775,2.042309514699193,0.6073348891175109,-0.921406403314248,-1.2980308188338021,-0.29089361777397027
0.5,3.75154918146792,2.222705599891909,0.6028205941212056,-0.8838909114995688,-1.275803762834883,-0.2848654118327582
0.51,3.642756660357992,2.4029777273969524,0.6038466168565332,-0.8474633448959888,-1.2517739855609136,-0.27882694566419286
0.52,3.5397255430521297,2.54402702137675,0.6089363139334448,-0.8120660894654675,-1.226333715347146,-0.2727375825248584
0.53,3.4380069046056745,2.6565202001831416,0.6168105119651988,-0.7776860204194108,-1.1997685133453146,-0.2665694774052064
0.54,3.3358648343327433,2.7549546494544037,0.6265234039605376,-0.7443273720760833,-1.1722189668507705,-0.26030424336560104
0.55,-9.445597316615437,-13.644131993354055,0.63730441840392,-0.8387833452422377,-1.3086602867843111,-0.2539311991815618
0.56,-17.907223936133335,3.3431649089319833,0.9677566743307917,-1.017855584603571,-1.2752286376949913,-0.2442536324382539
0.5700000000000001,-9.16114437076537,3.3948365902128277,0.9285243894961529,-1.1094670283112247,-1.241280271792863,-0.23496838854329238
0.58,-1.7226897699308852,3.4461346433917304,0.9393777590661561,-1.1266939260105335,-1.2068189253589456,-0.22557461095263082
0.59,3.395617856544056,3.434610777886638,0.8864360652787159,-1.092737747445093,-1.1724728175800792,-0.21671025029984364
0.6,-2.412817737157426,3.3940932746287165,0.8117718417775248,-1.1168659248166672,-1.138531884833792,-0.2085925318820684
0.61,-3.918074172222436,3.3462001860047166,0.7431032236034668,-1.1560466665388915,-1.1050698829737449,-0.20116149964603372
0.62,-3.5277926498531054,3.302829853677985,0.6791207535860982,-1.1913245930374226,-1.072041584436965,-0.19437029211017273
0.63,-2.354145034320644,-8.047490613136757,0.6242022225174455,-1.214866043380629,-1.1525164905683327,-0.18812826988499828
0.64,2.451514827918327,4.05965466251226,0.4479572279562877,-1.1903508951014459,-1.1119199439432101,-0.1836486976054354
0.65,3.9198958777019235,-5.887190008159804,0.4739268615031508,-1.1511519363244267,-1.1707918440248082,-0.17890942899040388
0.66,1.110912154648572,-0.2592239274540926,0.5272053594774883,-1.140042814777941,-1.1733840832993492,-0.17363737539562898
0.67,-2.2136861135012094,-8.77894273110607,0.4220660915389228,-1.162179675912953,-1.2611735106104098,-0.16941671448023976
0.68,3.8620795786609317,2.1826562670057323,0.36731725693696987,-1.1235588801263436,-1.2393469479403525,-0.16574354191087007
0.6900000000000001,2.773518708413432,-6.085547250172751,0.3926874639108439,-1.0958236930422094,-1.30020242044208,-0.16181666727176164
0.7000000000000001,0.22874075521083626,-2.7513601814417576,0.4444392787422663,-1.093536285490101,-1.3277160222564974,-0.15737227448433896
0.71,-1.8094390069716173,-6.567401050994727,0.35880302097021444,-1.111630675559817,-1.3933900327664448,-0.15378424427463683
0.72,4.654000691879229,1.27221601450184,0.36725327245516826,-1.0650906686410249,-1.3806678726214263,-0.15011171155008515
0.73,2.454097787360963,-3.0978847938026686,0.3765877023653415,-1.0405496907674152,-1.411646720559453,-0.14634583452643174
0.74,0.8312776919507412,-0.6869426606697937,0.4112325151096776,-1.0322369138479077,-1.418516147166151,-0.14223350937533497
0.75,-0.6800522687212203,-3.1922806597442186,0.369529922348831,-1.0390374365351198,-1.450438953763593,-0.13853821015184667
0.76,4.145933654818818,4.0842385729172115,0.37831633682043025,-0.9975780999869316,-1.409596568034421,-0.13475504678364236
0.77,3.027665008405692,0.7330682050558508,0.3845654895517426,-0.9673014499028747,-1.4022658859838624,-0.13090939188812495
0.78,2.277660283657143,3.52567920428503,0.3985062229112361,-0.9445248470663032,-1.367009093941012,-0.1269243296590126
0.79,0.6821666521585392,0.5115621303152382,0.39145231818537274,-0.9377031805447178,-1.3618934726378595,-0.12300980647715887
0.8,2.6038338043428184,4.715820601576609,0.3907842867643504,-0.9116648425012897,-1.3147352666220935,-0.11910196360951536
0.81,3.877315099711317,4.0523179565257195,0.39454033078079886,-0.8728916915041764,-1.2742120870568363,-0.11515656030170737
0.8200000000000001,2.9191778590518944,5.250293549555029,0.3953986941608971,-0.8436999129136575,-1.221709151561286,-0.1112025733600984
0.8300000000000001,1.8889427665178975,3.4180645106527052,0.39468517894013694,-0.8248104852484786,-1.187528506454759,-0.10725572157069703
0.84,2.0163993770775734,3.768394014007955,0.3918691134109548,-0.8046464914777028,-1.1498445663146795,-0.10333703043658748
0.85,-2.3709166719293204,-18.41331931944691,0.3894292529886214,-0.8283556581969961,-1.3339777595091487,-0.09944273790670127
0.86,-4.571533664797133,-12.758977457154279,0.3649921280225736,-0.8740709948449674,-1.4615675340806915,-0.09579281662647554
0.87,-8.088833659702976,5.995185268134601,0.2589729162525334,-0.9549593314419972,-1.4016156813993454,-0.0932030874639502
0.88,-6.68468666149649,1.6408045028750537,0.2716369784901615,-1.0218061980569622,-1.385207636370595,-0.09048671767904859
0.89,-2.068859288855182,5.769824491409993,0.34578829296245295,-1.042494790945514,-1.327509391456495,-0.08702883474942406
0.9,1.1491887367956837,2.977310909888836,0.34004383903713975,-1.0310029035775572,-1.2977362823576066,-0.08362839635905267
0.91,2.836824280767777,3.092363542570579,0.3893957707732476,-1.0026346607698795,-1.2668126469319008,-0.0797344386513202
0.92,4.30879210161579,3.2233347596705335,0.2870092190427861,-0.9595467397537216,-1.2345792993351954,-0.07686434646089234
0.93,2.8449676715160503,3.262048176939222,0.17446692330163452,-0.9310970630385611,-1.2019588175658031,-0.07511967722787599
0.9400000000000001,1.8036734478071477,3.2759649140293363,0.08226060283399017,-0.9130603285604896,-1.1691991684255099,-0.07429707119953609
0.9500000000000001,1.145665303442514,3.2725129241567372,0.010701637831590283,-0.9016036755260645,-1.1364740391839425,-0.07419005482122018
0.96,0.7942480785496326,3.2611354046372507,-0.040722118238665506,-0.8936611947405682,-1.10386268513757,-0.07459727600360684
0.97,0.5181467524720853,3.245661610429445,-0.07431759008544425,-0.8884797272158473,-1.0714060690332754,-0.07534045190446129
0.98,0.4015874061072875,3.2269710768170685,-0.0936482746010473,-0.8844638531547745,-1.0391363582651048,-0.07627693465047176
0.99,0.45352148752997534,3.2046918158008597,-0.09933052110415869,-0.8799286382794748,-1.0070894401070962,-0.07727023986151335
1.0,0.6473157847106457,3.178181361931859,-0.09757851177466198,-0.8734554804323683,-0.9753076264877776,-0.07824602497925998
1.01,0.9439843772061254,3.146886174686954,-0.08956419421226297,-0.864015636660307,-0.943838764740908,-0.07914166692138261
1.02,1.3038095448209486,3.110466773929535,-0.0742372487373047,-0.8509775412120976,-0.9127340970016127,-0.07988403940875566
1.03,1.6881431070947728,3.068861961810495,-0.0543509750337432,-0.8340961101411498,-0.8820454773835077,-0.08042754915909309
1.04,2.060094225264708,3.022238617102747,-0.03339499818849634,-0.8134951678885027,-0.8518230912124802,-0.08076149914097805
1.05,2.3924311423684226,2.970907472886477,-0.011789548912214953,-0.7895708564648185,-0.8221140164836155,-0.0808793946301002
1.06,2.668946512844515,2.915297684794531,0.00967252642889066,-0.7628813913363733,-0.7929610396356702,-0.0807826693658113
1.07,2.8815829961230772,2.855905093305825,0.030598297514417172,-0.7340655613751426,-0.764401988702612,-0.08047668639066713
1.08,3.029143878850576,-3.7530183769626246,0.05066555162771175,-0.7037741225866369,-0.8019321724722382,-0.07997003087439002
1.09,2.0322834385811714,-3.7749384837368702,0.10395984461138691,-0.6834512882008251,-0.8396815573096069,-0.07893043242827615
1.1,0.30605700406107506,2.8768184662910983,0.1348519013794176,-0.6803907181602143,-0.8109133726466959,-0.07758191341448196
1.11,0.33056186586475844,3.498585513322831,0.1501788894845251,-0.6770850995015668,-0.7759275175134677,-0.07608012451963671
1.12,1.418887214817806,0.5552803342008494,0.16272268797353462,-0.6628962273533887,-0.7703747141714592,-0.07445289763990136
1.1300000000000001,1.863793372373005,-0.3074930339912889,0.1877700034708772,-0.6442582936296587,-0.7734496445113721,-0.07257519760519258
1.1400000000000001,1.6858178230468976,0.7372113668069127,0.20622173384925663,-0.6274001153991897,-0.766077530843303,-0.07051298026670001
1.1500000000000001,1.6689361402767782,1.3482871043248776,0.21591960599756543,-0.6107107539964219,-0.7525946598000542,-0.06835378420672436
1.16,1.9237592056501993,1.2404369976076168,0.22248679427217255,-0.59147316193992,-0.740190289823978,-0.06612891626400264
1.17,2.17824217214008,1.119328161933311,0.22702898349960968,-0.5696907402185192,-0.728997008204645,-0.06385862642900654
1.18,2.3275254226475495,1.2216492178882734,0.22880953678929536,-0.5464154859920437,-0.7167805160257622,-0.061570531061113584
1.19,2.4213412258516245,1.411439715304791,0.22770369221485715,-0.5222020737335274,-0.7026661188727142,-0.059293494138965015
1.2,2.3055592289993587,1.5895853960932027,0.2242718858068454,-0.49914648144353385,-0.6867702649117822,-0.05705077528089656
1.21,2.0233951957169323,1.7469756931509572,0.21922057491493457,-0.47891252948636454,-0.6693005079802726,-0.05485856953174721
1.22,1.7778072743801503,1.9033156241824245,0.21265202034132288,-0.46113445674256304,-0.6502673517384484,-0.05273204932833398
1.23,1.5816741619971688,2.0713524187104513,0.20510506604513268,-0.44531771512259133,-0.6295538275513439,-0.05068099866788266
1.24,1.4341585143175324,2.250678314809223,0.19698871092648562,-0.430976129979416,-0.6070470444032517,-0.0487111115586178
1.25,1.3791239273124707,2.5012290850902392,0.18853403431257,-0.4171848907062913,-0.5820347535523493,-0.0468257712154921
1.26,0.9025087326726315,2.164322251347895,0.18020656721222256,-0.408159803379565,-0.5603915310388704,-0.045023705543369874
1.27,1.0577937218634135,2.560333452877888,0.1712329883602661,-0.39758186616093083,-0.5347881965100916,-0.04331137565976721
1.28,0.8489379147410083,2.4352002764643252,0.16357748692357477,-0.3890924870135207,-0.5104361937454484,-0.04167560079053147
1.29,0.8253045891600073,2.1381386713643167,0.15568364018258957,-0.38083944112192064,-0.4890548070318052,-0.04011876438870557
1.3,0.9399310254074468,1.7639321087407431,0.14874587553395494,-0.37144013086784616,-0.47141548594439775,-0.03863130563336602
1.31,0.9273131089912475,1.5795086213875043,0.1428066119970013,-0.3621669997779337,-0.4556203997305227,-0.037203239513396005
1.32,0.9396879670190015,1.4111097434468483,0.13730064291886157,-0.35277012010774367,-0.44150930229605423,-0.03583023308420739
1.33,0.940332707533177,1.2774999197151986,0.13251171002984025,-0.3433667930324119,-0.42873430309890226,-0.034505115983908985
1.34,0.9511640155893113,1.156576007041806,0.1282050549483938,-0.3338551528765188,-0.4171685430284842,-0.03322306543442505
1.35,0.9600204823748434,1.0670523253943813,0.12441292309222703,-0.32425494805277033,-0.4064980197745404,-0.03197893620350278
1.36,0.9709798687101967,0.9959314617595643,0.12094965010734547,-0.31454514936566835,-0.3965387051569448,-0.030769439702429322
1.37,0.9823446324102673,0.940996806167035,0.117769319142346,-0.3047217030415657,-0.38712873709527446,-0.02959174651100586
1.3800000000000001,0.9933995317653387,0.8994801643622758,0.1147856409228469,-0.29478770772391233,-0.3781339354516517,-0.02844389010177739
1.3900000000000001,1.0025215951096087,0.8694841053118387,0.11193802043159519,-0.28476249177281626,-0.3694390943985333,-0.02732450989746144
1.4000000000000001,1.008758100981272,0.8487044904156503,0.10917287673477265,-0.27467491076300354,-0.36095204949437676,-0.02623278113011371
1.41,1.0112987073677226,0.8350302871329198,0.10645048120082637,-0.2645619236893263,-0.35260174662304755,-0.025168276318105448
1.42,1.0096727765542957,0.8264464862169325,0.10374169187671192,-0.25446519592378336,-0.34433728176087824,-0.024130859399338327
1.43,1.0036349346048625,0.8211789389917988,0.10102751006067684,-0.24442884657773473,-0.33612549237096023,-0.02312058429873156
1.44,0.9931712176235383,0.8177038657971594,0.09829715402745919,-0.23449713440149933,-0.32794845371298864,-0.02213761275845697
1.45,0.9784538133503191,0.8147746002049788,0.09554652580905831,-0.22471259626799614,-0.3198007077109388,-0.021182147500366386
1.46,0.9597812856273156,0.8113610878927628,0.09292113719678687,-0.215114783411723,-0.3116870968320112,-0.020252936128398517
1.47,0.9375888935807637,0.8067665636099546,0.09023006220799991,-0.20573889447591537,-0.3036194311959116,-0.019350635506318516
1.48,0.9123828356367948,0.8005781931594963,0.08752866600043671,-0.19661506611954743,-0.29561364926431666,-0.01847534884631415
1.49,0.8846482269873538,0.7925047091926777,0.08481320062468695,-0.1877685838496739,-0.2876886021723899,-0.01762721684006728
1.5,0.8563909595239603,0.7823111689734368,0.08209202529785574,-0.17920467425443432,-0.2798654904826555,-0.016806296587088723
1.51,0.8264230739687582,0.7701268029569789,0.07938199308886404,-0.17094044351474674,-0.27216422245308575,-0.01601247665620008
1.52,0.7946938029604869,0.7562765964170941,0.0766895984847951,-0.16299350548514188,-0.2646014564889148,-0.01524558067135213
1.53,0.7617685883124345,0.7408847751981339,0.07402438258660467,-0.15537581960201755,-0.25719260873693345,-0.014505336845486083
1.54,0.7281396462223492,0.7241584921308625,0.07139457775398006,-0.14809442313979404,-0.2499510238156248,-0.013791391067946282
1.55,0.6942473291809161,0.70634316830358,0.0688080946095251,-0.14115194984798488,-0.242887592132589,-0.013103310121851031
1.56,0.660466852788094,0.6877122849331007,0.06627391564101716,-0.13454728132010393,-0.236010469283258,-0.012440570965440859
1.57,0.6271217869069239,0.6685440682440144,0.06380878343342049,-0.1282760634510347,-0.22932502860081785,-0.011802483131106654
1.58,0.5944862747606529,0.6491087101871129,0.061453904095319145,-0.12233120070342818,-0.22283394149894672,-0.011187944090153463
1.59,0.5627888796721738,0.6296567377409337,0.059250485232607196,-0.11670331190670644,-0.2165373741215374,-0.010595439237827391
1.6,0.5322140719533538,0.6104082367064594,0.05685062632325884,-0.1113811711871729,-0.2104332917544728,-0.010026932974594803
1.61,0.5029038442485857,0.5915427751399367,0.05342800391287901,-0.10635213274468705,-0.20451786400307345,-0.009492652935466013
1.62,0.4749667799627753,0.5732165259015769,0.04958834655443304,-0.1016024649450593,-0.1987856987440577,-0.008996769469921683
1.6300000000000001,0.44848743729359514,0.5555850948817891,0.04603882182201084,-0.09711759057212335,-0.1932298477952398,-0.008536381251701575
1.6400000000000001,0.42352003985185105,0.5387727678344955,0.042776710950375225,-0.09288239017360485,-0.18784212011689486,-0.008108614142197823
1.6500000000000001,0.4000861228184828,0.5228510757516789,0.039744264303378796,-0.08888152894542002,-0.18261360935937807,-0.007711171499164035
1.6600000000000001,0.37818302701996015,0.5078563564696217,0.0369128973318363,-0.08509969867522042,-0.17753504579468185,-0.007342042525845672
1.67,0.35778879286409804,0.49379723653708296,0.034265850869948836,-0.08152181074657944,-0.17259707342931102,-0.006999384017146183
1.68,0.3388657084824716,0.4806588248285835,0.03179023088579132,-0.07813315366175472,-0.16779048518102518,-0.00668148170828827
1.69,0.3213634117174569,0.468406462610155,0.02947469713451388,-0.07491951954458015,-0.16310642055492364,-0.0063867347369431305
1.7,0.30522167997757554,0.45698941098672907,0.02730882940942751,-0.07186730274480439,-0.15853652644505634,-0.006113646442848855
1.71,0.2903729258641128,0.44634445638052006,0.025282932174189053,-0.06896357348616326,-0.15407308188125113,-0.005860817121106965
1.72,0.27674440102475295,0.43639935129991847,0.02338795287965564,-0.06619612947591573,-0.14970908836825195,-0.0056269375923104084
1.73,0.26426011589731224,0.42707601768663384,0.021615430177288196,-0.06355352831694261,-0.1454383281913856,-0.005410783290537526
1.74,0.2528424884336015,0.4182934571525352,0.019957451248292624,-0.061025103432606594,-0.14125539361986025,-0.0052112087780546
1.75,0.2424137390375956,0.409970329942224,0.018406613449106855,-0.05860096604223064,-0.137155690320438,-0.0050271426435635315
1.76,0.23289705149077547,0.40202717975538105,0.016955989699393773,-0.056271995527322885,-0.13313541852288419,-0.0048575827465695935
1.77,0.2242175208490783,0.3943882945410288,0.015599098222021077,-0.0540298203188321,-0.1291915355774739,-0.004701591764349383
1.78,0.21630290958957488,0.3869832040635489,0.01432987795668064,-0.05186679122293635,-0.1253217035368384,-0.004558292984782577
1.79,0.20908423286525046,0.3797478237833554,0.013142672480962873,-0.04977594889428385,-0.12152422529900486,-0.004426866259972948
1.8,0.20249619292889534,0.3726252617062862,0.012032230322540036,-0.0477509869649949,-0.117797972681942,-0.004306543956747548
1.81,0.19647748166328444,0.36556631068980816,0.01099375229882687,-0.04578621214836205,-0.11414230957504393,-0.004196606433759279
1.82,0.19097096894149238,0.3585296531480382,0.010023263805049445,-0.04387650245894713,-0.11055701304356355,-0.004096373795708784
1.83,0.18592379249544505,0.3514818046163193,0.009111955446803153,-0.042017264533992675,-0.10704219499740036,-0.004005254241240753
1.84,0.1812873832820141,0.34439692758511115,0.008252435806551994,-0.040204390701172536,-0.10359822572154925,-0.003922729883175233
1.85,0.17701741795176532,0.33725643225920116,0.007442796016588801,-0.038434216521654886,-0.10022566139895724,-0.0038483019230093453
1.86,0.17307368381943333,0.33004825517167613,0.006680534089448319,-0.03670347968346055,-0.09692517884724047,-0.003781496582114862
1.87,0.16941992296165181,0.32276611452605997,0.005963124787844118,-0.03500928045384403,-0.09369751770197987,-0.0037218653342364206
1.8800000000000001,0.16602367433928164,0.31540879086209284,0.005288096182241736,-0.033349043710451214,-0.09054342979335894,-0.0036689843724140034
1.8900000000000001,0.16285611232132075,0.30797934629768,0.004653075064792206,-0.031720482587238,-0.08746363633038215,-0.003622453621766081
1.9000000000000001,0.15988661090753706,0.3009804861347377,0.004053836355231561,-0.03012161647816263,-0.08445383146903478,-0.0035819152582137657
1.9100000000000001,0.15733995782515198,0.2938966007119539,0.003491549322233039,-0.028548216899911112,-0.08151486546191523,-0.003546999764991435
1.92,0.14547523043662347,0.28667943462305107,0.002963043447437929,-0.02709346459554488,-0.07864807111568473,-0.003517369330517056
1.93,0.13188628834024185,0.27933680067055533,0.0024679012231998733,-0.02577460171214246,-0.07585470310897917,-0.003492690318285057
1.94,0.11897869416097262,0.27189711611532946,0.0020019716714883735,-0.024584814770532735,-0.07313573194782587,-0.003472670601570173
1.95,0.10688040499359544,0.2643933325298383,0.001564517532778368,-0.02351601072059678,-0.07049179862252748,-0.0034570254262423893
1.96,0.09557246745630651,0.2568421000055464,0.0011536640095890054,-0.022560286046033714,-0.06792337762247201,-0.0034454887861464995
1.97,0.08494469016065172,0.24926105129560627,0.0007679877566502541,-0.021710839144427195,-0.06543076710951595,-0.003437808908579997
1.98,0.0749756008344154,0.2416679470195292,0.0004060970291622605,-0.020961083136083043,-0.06301408763932066,-0.0034337479382883745
1.99,0.06565391605070596,0.23408068039464025,6.67476920259355e-05,-0.020304543975575982,-0.06067328083537426,-0.003433080461368115
2.0,0.05696314314130828,0.2265165597526369,-0.00025120280973463943,-0.0197349125441629,-0.05840811523784789,-0.0034355924894654616
2.0100000000000002,0.048883923837382645,0.2189920585020897,-0.0005487980075730148,-0.019246073305789074,-0.05621819465282699,-0.0034410804695411915
2.02,0.041394818298807236,0.2115225708317976,-0.0008269943703285501,-0.018832125122801,-0.054102968944509014,-0.003449350413244477
2.0300000000000002,0.0344728471162634,0.2041222522685357,-0.0010866703758962148,-0.018487396651638364,-0.05206174642182366,-0.0034602171170034393
2.04,0.02809388737363097,0.19680390539112905,-0.0013286356333394589,-0.018206457777902054,-0.05009370736791237,-0.003473503473336834
2.05,0.02223303552344931,0.18957891792661552,-0.0015536391924012537,-0.01798412742266756,-0.048197918188646216,-0.0034890398652608462
2.06,0.016864938094655946,0.1824572432061608,-0.001762377147551203,-0.017815478041721,-0.04637334575658461,-0.0035066636367363582
2.07,0.011964097893848544,0.17544741804272312,-0.0019554994457151066,-0.017695837062782514,-0.044618871576157376,-0.003526218631193509
2.08,0.007505151611987129,0.16855661142605122,-0.002133615884522117,-0.017620785546662642,-0.042933305461896866,-0.0035475547900387303
2.09,0.0034631165428752053,0.16179069827311954,-0.0022973013011434867,-0.01758615438123389,-0.04131539847916567,-0.003570527803050165
2.1,-0.00018639609207117547,0.15515435265342956,-0.0024470999751546457,-0.017588018342154604,-0.03976385495263137,-0.0035949988028017112
2.11,-0.0034670023654932575,0.14865115541385604,-0.002583529286467715,-0.017622688365809536,-0.038277343398492814,-0.0036208340956663883
2.12,-0.00640140155548502,0.1422837115511088,-0.0027070826832419487,-0.017686702381364387,-0.036854506282981724,-0.003647904922498808
2.13,-0.009011265869048726,0.13605377318905715,-0.0028182320248059875,-0.017776815040054874,-0.03549396855109115,-0.0036760872427468675
2.14,-0.011317162286953467,0.12996236447488013,-0.0029174293707349176,-0.01788998666292441,-0.03419434490634235,-0.0037052615364542166
2.15,-0.013338504210579138,0.12400990522776177,-0.0030051082902337843,-0.0180233717050302,-0.03295424585406473,-0.0037353126193565545
2.16,-0.015093530140799213,0.11819633062619843,-0.00308168476557312,-0.018174307006438194,-0.031772282547802747,-0.0037661294670122856
2.17,-0.016599306328203778,0.11252120469634652,-0.0031475577606192226,-0.018340300069720233,-0.03064707050083928,-0.0037976050446184777
2.18,-0.017871750186383456,0.10698382582556384,-0.0032031095205885055,-0.018519017571584067,-0.029577232242583643,-0.0038296361398243626
2.19,-0.018925671235818994,0.10158332293442218,-0.0032487056626759984,-0.018708274283942256,-0.02856139901323942,-0.0038621231964511226
2.2,-0.01977482642147238,0.09631874135413115,-0.0032846951093124174,-0.01890602254815698,-0.027598211599698108,-0.0038949701475442466
2.21,-0.02043198678849771,0.0911891178472495,-0.0033114099074769317,-0.019110342416041957,-0.026686320421225613,-0.003928084246619016
2.22,-0.020909012751514494,0.0861935445306716,-0.0033291649681437274,-0.019319432543557103,-0.025824384975918897,-0.003961375896300454
2.23,-0.02121693543442449,0.08133122181178953,-0.0033382577507400646,-0.01953160189790135,-0.025011072757801,-0.003994758473807854
2.24,-0.021366041906837996,0.07660150072189652,-0.003338967907994154,-0.01974526231696973,-0.024245057750582034,-0.004028148152887796
2.25,-0.02136596247402442,0.07200391532101447,-0.003331556897164273,-0.019958921941709975,-0.02352501859737189,-0.004061463721859439
