time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,9.992203189738716e-06,2.4980182044358935e-05,2.4990032921574727e-05,0.001997547873583132,0.004994101205071092,0.004996972754916388
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.00010955180595329775,0.0001199443515913846,0.0002358634232062971,0.01790403716264699,0.013998713640627953,0.037170176754845366
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0004237076382770225,0.0003217902539766363,0.0008767989756735194,0.04488463999347887,0.026405137406592918,0.09099555539431936
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.001051435679619087,0.0006613725185558475,0.0021408005240350827,0.08051483961727687,0.041705880658631324,0.1617407071212622
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0020697764808323177,0.0011641199421420258,0.004177334010241876,0.12275118147422551,0.059499250591297105,0.24539208659167416
0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.003537491658563935,0.0018506594401717217,0.007099105867585465,0.1698713825915175,0.07948203353079117,0.3385562006708638
0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0054981438464844455,0.002737420299338384,0.010987913316423356,0.22042539335170913,0.10143552541044044,0.4383745381450945
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.007982691407751341,0.0038371988744604537,0.01589968949590854,0.2731951443293086,0.12520897467444708,0.54244996368718
0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.011011675308115972,0.0051596725484788965,0.021868848770148247,0.3271611359519836,0.15070292995965254,0.6487827767175658
0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.014597063146445459,0.006711857922825618,0.028912022819344307,0.3814744494007669,0.1778539223984107,0.7557150375705994
0.10999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.01874380474884042,0.008498512428143052,0.037031265962176756,0.4354330815005804,0.20662120703295603,0.8618820540911655
0.11999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.023451144739911903,0.010522481327551092,0.04621679800767073,0.4884617580253814,0.23697583319599885,0.9661701277138062
0.12999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.028713729935080368,0.012784993812296157,0.056449344358246445,0.540094574947567,0.2688920327901469,1.067679803699053
0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.03452254308351097,0.015285912860604678,0.06770212574009496,0.5899599674730833,0.30234075288153384,1.165693975152075
0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.04086568926596607,0.018023943969969067,0.07994254357064223,0.6377676214381112,0.33728507554906845,1.2596502691211762
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.04772905695329815,0.020996807948298613,0.09313360140266509,0.6832970283000519,0.3736772357869083,1.3491172053260152
0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.05509687220753555,0.02420138278333971,0.10723509797791775,0.7263874497226384,0.41145694817627826,1.4337736702432962
0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.06295216162143112,0.0276338192918858,0.12220462308247919,0.7669291057215658,0.45055077182801023,1.5133912952069597
0.19000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.07127713722447383,0.03128963484478986,0.13799838354792981,0.8048554356344763,0.490872271880451,1.5878193689907156
0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0800535146326288,0.03516378901618377,0.1545718833292928,0.8401363071002785,0.5323227688028156,1.656971954092882
0.21000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.08926277410208223,0.039250744547246516,0.1718804785652769,0.8727720673473724,0.5747925002158931,1.7208169120711663
0.22000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.09888637279665824,0.04354451656773282,0.1898798258485266,0.9027883453589904,0.618162051681342,1.7793665768853981
0.23000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.10890591544085003,0.04803871259610576,0.2085262395678932,0.9302315243675336,0.6623039417026124,1.8326698462678903
0.24000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.11930328956366179,0.052726565449814355,0.22777697209926012,0.95516481269043,0.7070842714591486,1.8808054895943362
0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.13006077071017882,0.05760096084532937,0.2475904287870436,0.9776648479094954,0.7523643714202558,1.9238764965423718
0.26000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.14116110228289544,0.06265446115446988,0.2679263280484099,0.9978187753311075,0.7980023950776677,1.962005314022398
0.2700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.15258755405401436,0.06787932650883059,0.288745815521974,1.0157217468898256,0.8438548248695856,1.995329839524648
0.2800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.16432396284825304,0.0732675342059648,0.3100115399498418,1.0314747913936932,0.8897778672936609,2.0240000572755563
0.2900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.17635475842150183,0.07881079716678971,0.3316876974059203,1.0451830113896026,0.9356287235996678,2.0481752196001386
0.3000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1886649771447656,0.08450058202041175,0.3537400495459764,1.056954066028419,0.9812667296887232,2.0680214898340985
0.3100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2012402657377627,0.09032812724698384,0.3761359207393653,1.0668969031717217,1.0265543642771473,2.0837099752204513
