time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
0.78,3.031543814159196,-1.999679069856029,1.0020715146664383,-2.7363777300731145,-3.322807953354183,-0.5206120099481115
0.79,3.136832111408971,-1.975090846186819,0.9820777576384667,-2.705009408959025,-3.3425588618160513,-0.5107912323717269
0.8,3.2433860980081963,-1.949871487999304,0.9623628286987114,-2.672575547978943,-3.3620575766960443,-0.5011676040847397
0.81,3.3510515635951617,-1.9234194322773819,0.9460257347174137,-2.6390650323429914,-3.381291771018818,-0.49170734673756555
0.8200000000000001,3.447919452706774,-1.8976120383739294,0.9314159521553663,-2.6045858378159235,-3.4002678914025575,-0.4823931872160119
0.8300000000000001,3.5294943588251675,-1.8729820777897732,0.9156890451675184,-2.569290894227672,-3.418997712180455,-0.4732362967643367
0.84,3.600042438095482,-1.6671653143616636,0.8992372416231769,-2.533290469846717,-3.4356693653240717,-0.46424392434810496
0.85,3.6617744093594284,-1.2921023750181408,0.8833268222995815,-2.4966727257531227,-3.448590389074253,-0.45541065612510917
0.86,3.712067732375575,-0.9235434400843436,0.8684952041310583,-2.459552048429367,-3.4578258234750967,-0.4467257040837986
0.87,3.7473691293662723,-0.5660396801427661,0.8546529706626939,-2.4220783571357045,-3.463486220276524,-0.43817917437717163
0.88,3.7661545632362516,-0.22347281832045596,0.8412343849260446,-2.384416811503342,-3.4657209484597287,-0.4297668305279112
0.89,3.7747355881433373,0.10371270243470931,0.8311012899988205,-2.346669455621909,-3.4646838214353815,-0.421455817627923
0.9,3.766992313596769,0.4105510163928381,0.8215770053845003,-2.308999532485941,-3.460578311271453,-0.413240047574078
0.91,3.7439826003217043,0.6948275908884751,0.8111099163563015,-2.271559706482724,-3.4536300353625684,-0.405128948410515
0.92,3.712949489171762,0.9592681646090755,0.7997223439641822,-2.2344302115910066,-3.4440373537164777,-0.3971317249708732
0.93,3.6790176970047326,1.2067646443790636,0.7888296623914582,-2.1976400346209592,-3.431969707272687,-0.3892434283469586
0.9400000000000001,3.642472880263679,1.4368069080047352,0.7786726841781053,-2.1612153058183226,-3.41760163819264,-0.3814567015051775
0.9500000000000001,3.603335742390801,1.648799982731985,0.7685569687922015,-2.1251819483944145,-3.40111363836532,-0.3737711318172555
0.96,3.563346518608227,1.8449036796895157,0.7580431149217051,-2.089548483208332,-3.382664601568425,-0.3661907006680385
0.97,3.5243203931257323,2.0284707221130915,0.7474740480473716,-2.054305279277075,-3.3623798943472942,-0.3587159601875648
0.98,3.4866202154598134,2.2012969318895115,0.737185049803322,-2.019439077122477,-3.340366925028399,-0.35134410968953156
0.99,3.4498811635523428,2.363930257826368,0.7271158552669102,-1.9849402654869537,-3.3167276224501356,-0.3440729511368625
1.0,3.413687935794185,2.5171240733855678,0.7170923415795056,-1.950803386129012,-3.29155638171628,-0.3369020277210674
1.01,3.377762188359848,2.6620447509602396,0.7070617666972581,-1.9170257642454134,-3.2649359342066773,-0.32983141005409483
1.02,3.3417876996754265,2.799727753303222,0.6970795729756557,-1.883607887248659,-3.236938656673645,-0.32286061432433827
1.03,3.305337113489042,2.9307538160981954,0.6871807204859901,-1.8505545161137686,-3.2076311185126634,-0.31598880711947835
1.04,3.267988145323718,3.0553784727374422,0.6773432441759848,-1.8178746346605315,-3.177077333785289,-0.3092153746777185
1.05,3.229427552308066,3.1737293159858573,0.6675291548150567,-1.7855803591374508,-3.14534004062543,-0.3025400831295679
1.06,3.189469353359303,3.2858451669183877,0.6577162908061908,-1.7536856656038577,-3.1124815889562463,-0.295962920221506
1.07,3.1480313658681047,3.391630347780123,0.6478960150553889,-1.7222053519451768,-3.078565285478445,-0.2894839600709521
1.08,3.1051130480636857,3.490840384902898,0.6380608108235375,-1.6911542214645399,-3.043656881629416,-0.28310335196271674
1.09,3.0607853580370112,3.583116099905258,0.6282002115307398,-1.6605463678841696,-3.0078257206303634,-0.27682134984740936
1.1,3.0151816279254073,3.6680329814751698,0.6183036065422809,-1.6303945516049156,-2.971145390815612,-0.27063831378198655
1.11,2.9684832669197667,3.74514530004629,0.60836312886995,-1.600709718935718,-2.933693937815149,-0.26455468249328706
1.12,2.9209027240534304,3.814024568468451,0.598374358503171,-1.5715006916951837,-2.8955536921304645,-0.25857093890825533
1.1300000000000001,2.8726676927185593,3.874295825476077,0.5883359453196066,-1.542774014767998,-2.8568107338757036,-0.25268757945505926
1.1400000000000001,2.824008225040103,3.925671050438403,0.5782492859124495,-1.514533932517597,-2.8175540233713194,-0.24690508659593477
1.1500000000000001,2.7751466555371502,3.9679766323606116,0.5681184001599533,-1.4867824659622255,-2.7778742570477135,-0.24122390259433524
1.16,2.7262899501694657,4.001173371272086,0.5579492875924028,-1.459519566460531,-2.7378625233349925,-0.23564440971841122
1.17,2.67762498155881,4.0253676082211465,0.547752358090968,-1.4327433166449428,-2.697608847252781,-0.23016688613750153
1.18,2.6293114170871172,4.040794090617758,0.5375440508518909,-1.4064502024740717,-2.6572009063466036,-0.22479144562898262
1.19,2.5814790594155728,4.047807767918492,0.5273389072618738,-1.380635411879916,-2.6167228286674185,-0.2195180565563639
1.2,2.5342318243472106,4.046877926303279,0.5171526977163468,-1.355293093636444,-2.5762540494043855,-0.21434652957920042
1.21,2.4876493343803525,4.038569389426436,0.507003306417768,-1.3304166002926405,-2.535868355510121,-0.20927649651502273
1.22,2.4417881829195487,4.023518479471767,0.4969103522644039,-1.305998718463445,-2.4956331707154034,-0.20430739299237868
1.23,2.396683987962647,4.002408294415317,0.4868945001518629,-1.2820318785838185,-2.45560908777125,-0.19943844799086005
1.24,2.3523542010044896,3.9759452915056492,0.4769768108083516,-1.2585083365737737,-2.4158496348561935,-0.19466867988277653
1.25,2.308801321642612,3.944838011890327,0.4671781979712327,-1.2354203233573475,-2.3764012547372904,-0.1899968979030642
1.26,2.2660161883190972,3.909777250201162,0.45751938875003195,-1.2127601614741566,-2.3373034822352787,-0.18542170401556388
1.27,2.2239806545671628,3.871418580737964,0.4480192027217806,-1.1905203549284848,-2.298589296427899,-0.18094151198834607
1.28,2.1829768475110773,3.830698239961914,0.4394909454336228,-1.168690586453374,-2.26028231402828,-0.17654660253400983
1.29,2.1425659131656345,3.787763478029337,0.43111420886938867,-1.1472649273217177,-2.222404679247987,-0.17223546044531596
1.3,2.1027206147403175,3.7431346143799957,0.42302747202332325,-1.1262377211743144,-2.1849733331041867,-0.16800518572508272
1.31,2.0635140341663436,3.697362360497425,0.4139876111092152,-1.105602580832651,-2.1479997094992127,-0.16386530961399057
1.32,2.0257654621070684,3.6514312482506064,0.3995015863532391,-1.0853449262115804,-2.1114853970167067,-0.15987029375045816
1.33,1.9885122051216706,3.605001781272236,0.38500309844094993,-1.0654598041603638,-2.0754353792039844,-0.15602026276604866
1.34,1.9513845880481,3.558166882925839,0.37098344530468763,-1.0459459582798827,-2.039853710374726,-0.1523104283130018
1.35,1.9144403201820916,3.511252427530714,0.35741890837946233,-1.0268015550780618,-2.004741186099419,-0.14873623922920717
1.36,1.8777552319046098,3.464544324782925,0.34428511464751854,-1.0080240027590157,-1.97009574285159,-0.14529338808273198
1.37,1.8414002913964054,3.418266985200721,0.33155884925215723,-0.9896099998450517,-1.9359130729995828,-0.14197779959021042
1.3800000000000001,1.8054417382352275,3.372581228979724,0.3192197290542496,-0.9715555824626995,-1.9021872607097856,-0.13878560229966794
1.3900000000000001,1.769946049527919,3.327576630177244,0.30724994861416155,-0.9538561219674203,-1.8689114944080132,-0.13571310281352633
1.4000000000000001,1.7349703176227083,3.2832929985996953,0.2956328420660745,-0.9365064187911932,-1.8360785644220163,-0.1327567743928656
1.41,1.700559243567949,3.23973217809705,0.2843538810993026,-0.9195008263555138,-1.8036812426410458,-0.12991323558187257
1.42,1.6667459835103806,3.1968651747829497,0.2734007638914481,-0.90283336652041,-1.7717125908932163,-0.12717922794295808
1.43,1.6335531721110852,3.15463929312161,0.2627636873568784,-0.8864978347992991,-1.7401661979620002,-0.12455159106938929
1.44,1.6009941415495323,3.112985002962401,0.2524359409998345,-0.8704878933838038,-1.7090363479323762,-0.12202723165939094
1.45,1.5690743375283875,3.0718223093167274,0.24241533358509776,-0.85479715000852,-1.678318124839209,-0.11960307832353996
1.46,1.537792906344773,3.031066435360838,0.2327094432976342,-0.8394192209450723,-1.6480074604856005,-0.11727598389056362
1.47,1.507144433973757,2.9906326852287095,0.22328263281314054,-0.8243477766053346,-1.6181011336333135,-0.11504315756243222
1.48,1.47712014654322,2.9504404110560607,0.21397596530187346,-0.8095765751399024,-1.588596729522753,-0.11290339790941348
1.49,1.447708495854625,2.9104161314917163,0.20481039319950214,-0.7950994901813562,-1.5594925682078358,-0.11085529397741846
1.5,1.4188993513633954,2.870495842592821,0.19579977305775295,-0.7809104966677222,-1.5307876097819075,-0.10889729624684093
1.51,1.3906861117976812,2.8306263887871284,0.1869550332363326,-0.7670036355497454,-1.5024813458940363,-0.1070277459144776
1.52,1.3630686329557993,2.790766127707795,0.17828698415859406,-0.7533729492201874,-1.4745736846169584,-0.10524487607289165
1.53,1.3360575635926129,2.7508850074627107,0.1698072595930204,-0.7400123735842613,-1.4470648345423314,-0.10354680347696145
1.54,1.309679199634138,2.710964167338614,0.1615284855981463,-0.7269155815879199,-1.4199551928689453,-0.10193151862097999
1.55,1.2839777475185081,2.6709951813939123,0.15346382980840495,-0.7140758041127349,-1.3932452410550062,-0.10039688032289594
1.56,1.2590019240409758,2.6309788113838373,0.14562388410732868,-0.701485784872325,-1.366935452941168,-0.09894064148182265
1.57,1.2347621537310558,2.5909238527820095,0.13801682179185837,-0.6891381633350145,-1.3410262144133478,-0.09756047326390406
1.58,1.2112481474316321,2.550845712850918,0.13065614460262473,-0.6770256818606982,-1.3155177572848387,-0.09625391181787782
1.59,1.1884388722144277,2.5107662003955937,0.12355612464967045,-0.665141293138554,-1.2904100952808828,-0.09501835057138111
1.6,1.16630796919124,2.4707128363220154,0.11673218112841173,-0.6534782134466416,-1.2657029669176627,-0.09385102876009699
1.61,1.1444797227124088,2.4307460711003364,0.1118146206486473,-0.6420334162195175,-1.2413955062066593,-0.09273288255361052
1.62,1.1233836460977784,2.390880960892985,0.10706249964041856,-0.6307995797585397,-1.2174866965977293,-0.09166225755720633
1.6300000000000001,1.1030000916844676,2.351150663471612,0.1025233156226028,-0.619769578841695,-1.1939751899630133,-0.0906370244009803
1.6400000000000001,1.0832965638641259,2.3115884702087346,0.09821683513033685,-0.6089366132030538,-1.170859305260926,-0.08965485604967693
1.6500000000000001,1.0642437576657988,2.272229523651622,0.09416185008333322,-0.5982941756263959,-1.1481370100244097,-0.0887132375488436
1.6600000000000001,1.0458160342278189,2.2331098924342627,0.0903755732308727,-0.5878360152841177,-1.1258059111000671,-0.08780948181653486
1.67,1.0279905443297346,2.194265983509746,0.08687341996724277,-0.5775561098408203,-1.1038632512649698,-0.08694074761686243
1.68,1.0107447074810691,2.1557344221696395,0.08366903947248341,-0.5674486627660096,-1.0823059070432735,-0.0861040572221376
1.69,0.9940597874624688,2.1175507589273512,0.08077479684170319,-0.5575080648913849,-1.061130399454,-0.08529630925372056
1.7,0.9779214191178093,2.079748786100506,0.07820111253651299,-0.5477288507002068,-1.040332911592995,-0.08451429812835543
1.71,0.9623185742700747,2.0423602679651696,0.07595642616122653,-0.5381056649575061,-1.0199093089133433,-0.08375473386674316
1.72,0.9472425283218879,2.0054147794414994,0.07404714551419292,-0.5286332396742872,-0.9998551611189284,-0.08301426241160123
1.73,0.9326858670626068,1.9689396335220428,0.07247760055895203,-0.5193063810036611,-0.980165764783708,-0.0822894864060117
1.74,0.9186415653207045,1.932959876340416,0.0712500046838496,-0.5101199653504541,-0.9608361660203039,-0.08157698635917321
1.75,0.9051021620546393,1.8974983297196175,0.07036442563085887,-0.5010689437299077,-0.9418611827231077,-0.08087334210286462
1.76,0.8920590495383954,1.8625756627789682,0.06981876818290328,-0.49214835323452377,-0.9232354260953181,-0.0801751544210356
1.77,0.8795018877660883,1.8282104765621567,0.06960877043661196,-0.4833533343568629,-0.9049533213296965,-0.07947906671666947
1.78,0.8674181493497425,1.794419388458329,0.06972801523193792,-0.4746791528633655,-0.8870091274451133,-0.0787817865643501
1.79,0.8557927951704402,1.7612171062096926,0.0701679580473121,-0.4661212249116611,-0.8693969563830164,-0.07808010698387698
1.8,0.8446080769239046,1.7286164843353626,0.07091797238765155,-0.45767514414242205,-0.8521107915396627,-0.07737092726000046
1.81,0.8338434594554073,1.6966285586871979,0.07196541338604859,-0.449336709547868,-0.8351445059527908,-0.07665127312613997
1.82,0.8234756533314691,1.6652625574634592,0.07329570000511394,-0.4411019530145533,-0.8184918803781562,-0.07591831612608882
1.83,0.8134787463279811,1.6345258892487262,0.07489241586193895,-0.43296716555127346,-0.802146621485669,-0.07516939196746943
1.84,0.8038244212699202,1.6044241104511685,0.07673742831509034,-0.42492892133857424,-0.7861023803811573,-0.07440201768431852
1.85,0.7944822467493777,1.5749608758208282,0.07881102504923392,-0.41698409887108046,-0.770352771622949,-0.07361390743382618
1.86,0.785420026537612,1.5461378766384208,0.08109206698110046,-0.4091298986057043,-0.7548913928565648,-0.07280298676401517
1.87,0.776604193047825,1.5179547720556426,0.08355815590107211,-0.40136385667522606,-0.7397118451360084,-0.07196740520500446
1.8800000000000001,0.7680002300863487,1.490409120345718,0.08618581487346305,-0.3936838543743626,-0.7248077539325513,-0.07110554705626983
1.8900000000000001,0.7595731098786771,1.463496317990947,0.08895067906696007,-0.38608812327557585,-0.7101727907526418,-0.07021604026560023
1.9000000000000001,0.7512877284943222,1.4372095549346615,0.0918276944127195,-0.37857524599063264,-0.6958006952032952,-0.06929776332147304
1.9100000000000001,0.7431087265972731,1.4115401195463706,0.09479115189120718,-0.3711441587246599,-0.6816852940078315,-0.06834985180256097
1.92,0.7349990296491875,1.3864784983667786,0.09781493059712566,-0.36379416842816803,-0.6678205090241637,-0.0673717024965897
1.93,0.7269224156573979,1.3620133230524558,0.10087326076924762,-0.35652494427159404,-0.6542003757936391,-0.06636296988889723
1.94,0.7188445641569666,1.3381310278264456,0.10394045537765224,-0.34933649863002436,-0.6408190655153746,-0.06532356533512071
1.95,0.7107329108919934,1.314816200988509,0.10699111994520974,-0.34222916952110444,-0.6276709035054895,-0.06425365413566861
1.96,0.7025572605053719,1.292051490938835,0.11000049917040118,-0.33520359691605073,-0.6147503885961011,-0.0631536491439646
1.97,0.6942907192419424,1.2698172505372247,0.1129446548475799,-0.3282606897236313,-0.6020522160907289,-0.0620242025954888
1.98,0.6859100759073473,1.248091459872178,0.115800552981253,-0.32140158896455784,-0.5895713014920071,-0.06086619706567627
1.99,0.6773958026476914,1.2268498395141385,0.11854620912091883,-0.31462763093808094,-0.5773028030968657,-0.059680734974467076
2.0,0.6687318176080328,1.2060660269004408,0.12116082738404785,-0.3079403127620006,-0.5652421428278612,-0.058469126700626595
2.0100000000000002,0.6599048412462918,1.1857117883374253,0.12362490110859228,-0.30134126434953773,-0.5533850249444869,-0.05723287768954067
2.02,0.6509027766704151,1.1657572733112909,0.12592022933351332,-0.2948322365828336,-0.541727452211374,-0.055973675396205534
2.0300000000000002,0.6417110362789555,1.146171298740514,0.12802981239843986,-0.288415126220044,-0.5302657392239688,-0.054693377272221136
2.04,0.6323059562798241,1.1269217114568673,0.12993772505523343,-0.2820920666572458,-0.5189965221094002,-0.0533940000216688
2.05,0.6226495464370241,1.1079761414586207,0.13162994564978378,-0.2758655711928755,-0.507916760694814,-0.05207770056517096
2.06,0.612706612914749,1.0893037303518345,0.1332546022760973,-0.26973850506372804,-0.4970237233912956,-0.05074515454240999
2.07,0.6024750752752341,1.0708830581587119,0.1279813483197094,-0.2637137543109757,-0.48631489280970847,-0.0494653410592129
2.08,0.5918044710171422,1.0528021219537167,0.11937599872393483,-0.2577957096008043,-0.4757868715901713,-0.04827158107197355
2.09,0.5810347574723236,1.0348448073149359,0.11128500674973002,-0.251985362026081,-0.4654384235170219,-0.047158731004476255
2.1,0.5702080621462722,1.0169731469645118,0.1036907469643265,-0.2462832814046183,-0.4552686920473768,-0.04612182353483299
2.11,0.5593487318481547,0.9991613283319294,0.0965919291079679,-0.24068979408613675,-0.44527707876405753,-0.04515590424375331
2.12,0.5484786935026105,0.9813887155053233,0.08998352361314912,-0.23520500715111065,-0.4354631916090043,-0.04425606900762182
2.13,0.537311535810916,0.9638357199854716,0.0823621008147418,-0.22983189179300148,-0.4258248344091496,-0.043432447999474405
2.14,0.5262696028601235,0.9462302668640721,0.07529873585923144,-0.22456919576440024,-0.41636253174050886,-0.04267946064088209
2.15,0.5153693097598782,0.9285621930378876,0.06876877234282337,-0.21941550266680146,-0.40707690981013,-0.04199177291745386
2.16,0.5046094394727147,0.9108370716114811,0.062762520074674,-0.21436940827207432,-0.3979685390940152,-0.04136414771670712
2.17,0.49398932759881203,0.8930632976559699,0.05726648023017536,-0.2094295149960862,-0.3890379061174555,-0.04079148291440537
2.18,0.48351086420716566,0.8752495527745553,0.05226382019939847,-0.20459440635401455,-0.38028541058970994,-0.040268844712411385
2.19,0.4731813207435615,0.8574003537435827,0.047734924309787555,-0.19986259314657892,-0.3717114070522741,-0.03979149546931351
2.2,0.46300973411671753,0.8395204986918804,0.04365885249422185,-0.19523249580541174,-0.3633162020653553,-0.03935490694437129
2.21,0.4530055324729025,0.8216166598734626,0.04001288131990981,-0.19070244048068272,-0.35510003546662067,-0.038954778131172194
2.22,0.4431785703958905,0.803697187450027,0.036773085566651195,-0.1862706547767238,-0.3470630635921204,-0.03858704727550568
2.23,0.43353914923420517,0.785771857083458,0.033915153311240814,-0.18193526328438175,-0.33920534502128585,-0.03824789574239327
2.24,0.42409797325565396,0.7678516340917895,0.0314159285182459,-0.1776942835518252,-0.331526828680368,-0.03793373645721081
2.25,0.4149458509723488,0.7499519877163652,0.029246991062049324,-0.17354482504210172,-0.32402730880320435,-0.037641266546590314
2.2600000000000002,0.40640371080278426,0.7320873642857486,0.027347161251712104,-0.1694807879340739,-0.31670643516034686,-0.0373677949340732
2.27,0.3984669618859038,0.7142559437919727,0.025553785748318014,-0.16549611831521485,-0.3095638757224271,-0.037112257076590015
