time,xi_x,xi_y,xi_z,d_var_theta_x,d_var_theta_y,d_var_theta_z,var_theta_x,var_theta_y,var_theta_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.1,-0.09589218622906293,-0.11293082071864324,-0.14876535105490696,40.956357082146624,14.075604454113792,21.90456144476302,4.233581150386117,3.723639235694514,2.853884521961985,-2.367795963871413,-2.3637294834459035,-2.3402935413909294,0.6978586968181351,0.7014919203972325,0.7051587893085478,0.9391449924558045,0.9755622797197022,1.0467595747859486
0.11,-0.04755120282632763,-0.0785191064845927,-0.1084659755431332,36.282506473035156,7.956786540912555,19.88157243889812,4.596406215116469,3.8032071011036397,3.052700246350966,-2.3307641502619036,-2.3128768385496943,-2.2961436885756927,0.6745510553155161,0.6783631520117356,0.6821973524227909,0.8184403530303856,0.8850605173923626,0.9470355949985634
0.12,-0.0010072518416874843,-0.054738611372136425,-0.0689572152873632,30.786462356039657,3.1524397526635504,17.716854657598663,4.904270838676865,3.8347314986302754,3.2298687929269527,-2.2943651325374366,-2.253428474624905,-2.252991952357554,0.6516074039901417,0.6558288672654865,0.6596674328992154,0.07401752642245833,0.8139590412934796,0.8467102550180373
0.13,0.03356346765580298,-0.0403713582481493,-0.03159283878462382,25.58393853427854,-0.4560358389359299,15.46351949805447,5.16011022401965,3.830171140240916,3.3845039879074976,-2.1786522221525915,-2.186921320415429,-2.2095550543735967,0.6298208817686158,0.6339596540613323,0.6375718823554793,-0.7407449341747083,0.7608980032871563,0.7436660225062368
0.14,0.052594452128976954,-0.03330273330217848,0.0018627380053075626,21.90683874618826,-3.094610496135961,12.549970865750344,5.379178611481533,3.7992250352795565,3.510003696565001,-2.0815513830756553,-2.115727049173773,-2.161525624201216,0.6090053679378593,0.6128023835695945,0.6159566261134671,-0.7609778821466588,0.7224847146829194,-0.12725725568558585
0.15,0.05794235482665577,-0.029826471856299275,0.014476324309272481,19.444179281328616,-5.1561758971825595,11.299874309338009,5.57362040429482,3.7476632763077307,3.6230024396583813,-2.001862016193078,-2.043677063611474,-2.0716498779936785,0.5889867477759285,0.5923656129334798,0.5952401273335304,-0.7511928946411425,0.6921078512521406,-0.5978006701428327
0.16,0.06748203854557211,-0.03153829691502885,0.025275064970028627,16.443576062771072,-6.466088175976792,10.213518711009897,5.738056164922531,3.683002394547963,3.7251376267684804,-1.9209931986811941,-1.9690791696696535,-1.9857840564808187,0.5697768157891165,0.5726748212367833,0.5753822867687222,-0.7505353999439854,0.6764621963417516,-0.6598472163667184
0.17,0.07946014021044423,-0.03837985708132896,0.040629594242528544,13.221011215988877,-7.069804061323891,8.58649673075586,5.87026627708242,3.612304353934724,3.811002594076039,-1.8407240838178853,-1.8921323552195846,-1.8994899666597052,0.5513695749509376,0.5537534976845874,0.5563873871021251,-0.7552071422194477,0.6733421827960553,-0.6810723208802035
0.18,0.08746287644272499,-0.047212418748220575,0.05501198502441218,10.471257779159881,-7.332147873305443,6.96409853160438,5.974978854874019,3.5389828752016697,3.880643579392083,-1.767430543201773,-1.8161361009524677,-1.8176671280626047,0.5336952695189199,0.5355921366750627,0.538210715821499,-0.7525449689168398,0.6736401743740111,-0.6925517464334348
0.19,0.09137547271210877,-0.0567965294370083,0.06739641169157862,8.213615753453647,-7.40393121473949,5.472145808434169,6.0571150124085555,3.4649435630542746,3.9353650374764246,-1.7009648129063761,-1.74225193260687,-1.7409121709051532,0.5166856213898561,0.5181696173489939,0.5208015941124475,-0.7425162215639602,0.6754305174444002,-0.6995872181247316
0.2,0.09209940793264337,-0.06668331230541824,0.0779684571264947,6.3582013193514015,-7.34742484971961,4.11294750996691,6.12069702560207,3.3914693145570785,3.9764945125760938,-1.640170508382517,-1.6708224549061967,-1.6688253532956012,0.5002839163060309,0.501461392799932,0.5041133405794915,-0.7269177223450041,0.6781104017360048,-0.703279809497524
0.21,0.09040095066580545,-0.07661072991443874,0.08703508516555969,4.827148101225198,-7.2032113918346194,2.8703305595617703,6.168968506614322,3.319437200638732,4.005197818171712,-1.5840693471948302,-1.6020049216983454,-1.6009190949608352,0.4844432228340826,0.4854413435829485,0.4881041496298832,-0.7072035697514258,0.681247525593049,-0.7044508086010319
0.22,0.08684279954245788,-0.08635905815654699,0.09483355612019428,3.561583081614597,-7.008236937478838,1.728778728701694,6.204584337430467,3.2493548312639438,4.022485605458728,-1.531922750746671,-1.5359129773473137,-1.5367954374290664,0.46912399532661586,0.47008221380947535,0.4727361952555925,-0.6844039249406744,0.6844538343464956,-0.7036564564474042
0.23,0.08184082785963298,-0.09575405634251366,0.10150679954424291,2.51692588216968,-6.785570745092258,0.6832745019681331,6.229753596252164,3.1814991238130212,4.02931835047841,-1.483166293168955,-1.4726123558975357,-1.476166191325431,0.45429233239492633,0.4553560902505,0.45797453334233823,-0.6592541828592273,0.6874224021630675,-0.7012145845053456
0.24,0.07573860062202975,-0.1047340584266987,0.10716880242861038,1.6544491418123004,-6.545649365853689,-0.2701973929938838,6.2462980876702865,3.1160426301544843,4.026616376548471,-1.4373287986404786,-1.4120549512394434,-1.418783427734806,0.43991904440852153,0.44123554073810556,0.4437866990649902,-0.6323466234887916,0.6900576922242294,-0.6973598154357004
0.25,0.06882248090932208,-0.11324617161292094,0.11197096339194923,0.9404927401431937,-6.298345645247036,-1.1423370346580508,6.2557030150717186,3.053059173702014,4.015193006201891,-1.3940137860257444,-1.3541865047027446,-1.3643715710207978,0.4259789065482641,0.42769367569107813,0.4301429833547822,-0.6041619906796298,0.6922718222682502,-0.6923828214082511
0.26,0.06131191379300294,-0.12123394395617826,0.11600652786513166,0.34778694310516733,-6.052573776743893,-1.9393967049367755,6.25918088450277,2.992533435934575,3.995799039152523,-1.3529065464044943,-1.2989590988153927,-1.3127238098662777,0.41244984108421917,0.4147040847029242,0.4170157452561194,-0.5750475245346743,0.693963436555149,-0.6864533741821253
0.27,0.053384002845163536,-0.1286562970660654,0.11935192458594424,-0.14673833638739614,-5.814653504781549,-2.6670317330120294,6.2577135011388965,2.9343869008867594,3.9691287218224027,-1.313747242742891,-1.2463119615764682,-1.2636582473941511,0.39931236865679026,0.4022409650871595,0.4043791627821779,-0.5452551363751168,0.6950554937170269,-0.6797040155061678
0.28,0.04518136180347376,-0.13548302809846824,0.12207005588460973,-0.5624114473020537,-5.5890043936828935,-3.3303980380461695,6.252089386665876,2.8784968569499303,3.935824741441941,-1.2763240028713765,-1.19617637286024,-1.217013653162383,0.3865491286280765,0.3902792013585571,0.39220902625055404,-0.5149180248089422,0.6954875028866468,-0.6722385860146086
0.29,0.036819194942265376,-0.14169185661277117,0.12421240174869208,-0.9152162858760764,-5.37862661671336,-3.93411803259208,6.2429372238071155,2.8247105907827965,3.8964835611160202,-1.2404764773136365,-1.148478851832023,-1.1726465621845799,0.37414436385494015,0.37879441284023685,0.3804825606287082,-0.48388343366847236,0.6952106950698502,-0.6641375824112397
0.3,0.028393718012527103,-0.14726754232488082,0.12582146910006475,-1.2174152054864325,-5.1853029573048754,-4.482272880563406,6.230763071752251,2.7728575612097477,3.8516608323103863,-1.2061314387192748,-1.103142161157923,-1.1304281402558896,0.3620830494677474,0.36776299122865763,0.3691782792261493,-0.4508256060393384,0.6941870051292951,-0.6554636319134424
0.31,0.019997546131861554,-0.15220261156211468,0.12693336505850716,-1.4735974939968461,-5.009637760309412,-4.97844434234087,6.216027096812282,2.7227611836066536,3.8018763888869778,-1.1734074887339787,-1.060084667192529,-1.0902410429979235,0.3503489745804076,0.35716214455673234,0.35827586879617007,-0.40889920268051677,0.6923909454022812,-0.6462668732485963
0.32,0.011780830995442138,-0.15649846067488982,0.1275815085283063,-1.6653032671499681,-4.85111276498229,-5.426131595570025,6.199374064140782,2.674250055956831,3.7476150729312776,-1.1425078530050157,-1.0192193451382772,-1.0519752526480077,0.33892389605035744,0.34696995110534956,0.34775611626969,-0.329176596382266,0.6898120744501959,-0.6365922974346734
0.33,0.004190605641809952,-0.16016250069004911,0.12780328293769339,-1.7469671577529624,-4.7086468745223025,-5.8306095812874075,6.181904392563252,2.627163587211608,3.6893089771184036,-1.1112944470966601,-0.9804567769642325,-1.0155211232034433,0.32781095157939083,0.3371653833357072,0.33760090503765555,-0.15221190040123891,0.6864500207131901,-0.626492558001126
0.34,-0.0016823985064462477,-0.16318381974667195,0.12764511946577572,-1.8019568681025795,-4.58320500685794,-6.202581378756505,6.163884823882227,2.5813315371430288,3.6272831633308384,-1.0745282807875367,-0.9437295281170344,-0.9807642384228418,0.3170656687715155,0.3277280880545369,0.3277932626534271,0.06377905888920989,0.6822695196162927,-0.6160378107638593
0.35000000000000003,-0.005300953741104841,-0.16546622475149464,0.1270975723063641,-1.9940892405933768,-4.482890349003401,-6.545581053737053,6.143943931476293,2.5365026336529946,3.561827352793468,-1.035423363003244,-0.9090583098113241,-0.9476504558729201,0.306711435141483,0.3186375049564237,0.3183167580946979,0.1753436184188389,0.6770762094395877,-0.6051929756566288
0.36,-0.007705597624962479,-0.16691295896436165,0.1260255842754705,-2.262846695222861,-4.4131511116753535,-6.832747055733636,6.121315464524064,2.492371122536241,3.4934998822361316,-0.9976053057530159,-0.8764642092772532,-0.9162535338502917,0.2967353820839529,0.3098728628636511,0.309154222756195,0.22698766095070855,0.6706737264411685,-0.5936848264678756
0.37,-0.009748148749915586,-0.1678202458598328,0.1244609288142895,-2.5323812806360193,-4.344163091614645,-7.05258260858921,6.0959916517177035,2.4489294916200945,3.4229740561502395,-0.9612277729661247,-0.8455751240741722,-0.8864782931585774,0.28712310435429167,0.3014171116229094,0.3002894398246092,0.25689652647533234,0.6635940841586379,-0.5815544584460235
0.38,-0.01198827909693545,-0.16870805631926267,0.12268274274059099,-2.7493996228969184,-4.2273477163616295,-7.225132722761379,6.068497655488734,2.406656014456478,3.3507227289226256,-0.925814057085052,-0.8158084038962866,-0.8579858602689614,0.27786496378344117,0.29325902758394656,0.2917095812219196,0.2792903056519621,0.656786584849572,-0.5693131749906774
0.39,-0.014768241359477408,-0.16986557038364802,0.12089004227137545,-2.886828033077198,-4.0417514551291385,-7.377414516527702,6.039629375157962,2.3662384999051866,3.2769485837573487,-0.8910213109692117,-0.7868324491056822,-0.8305294159633704,0.2689547506737491,0.2853907030928897,0.2834042870622859,0.29743393206391705,0.6507766198557514,-0.5573252379360107
0.4,-0.018127065947290966,-0.1711625825361276,0.1191721268285435,-2.952433959031893,-3.8094397577075956,-7.5335219184172955,6.010105035567643,2.328144102328111,3.2016133645731757,-0.8568992188398886,-0.758746601299642,-0.8039805586229399,0.26038575848535017,0.2778032370798933,0.27536448147605647,0.31036344859262704,0.6453141698652588,-0.5457501597205076
0.41000000000000003,-0.02182344712530604,-0.17213064568772296,0.11736161832019709,-2.9809090843071337,-3.5830346128898247,-7.685997267733814,5.980295944724572,2.2923137561992126,3.1247533918958377,-0.8237806493674107,-0.7319852700102856,-0.7784721709819578,0.25214795199167606,0.2704833843797904,0.2675797597662369,0.318002036502088,0.6395216332372725,-0.5342601219757781
0.42,-0.025673430000026976,-0.17248767040993407,0.11529230115636535,-2.9970428032220178,-3.393098135247638,-7.8192000198236755,5.950325516692352,2.258382774846736,3.046561391697601,-0.7918248095573676,-0.7067819909718278,-0.7541316842609341,0.24422970389610238,0.26341556447007214,0.26003844292362754,0.32225792831592504,0.632863592448804,-0.5225265289069791
0.43,-0.029666686772410245,-0.17224618877481523,0.11291848677132377,-3.0054681911608343,-3.2393352114314036,-7.926383581776752,5.920270834780744,2.225989422732422,2.9672975558798336,-0.7609567180447377,-0.6830680695420508,-0.7309619302897895,0.236620136715655,0.2565848837746516,0.2527288236207296,0.32502442954184135,0.6253481509045773,-0.5104479117339776
0.44,-0.03387934396852277,-0.17154654650620493,0.11028200619769235,-3.001443432178247,-3.108921584561197,-8.01130964021881,5.890256400458961,2.1949002068868104,2.8871844594776457,-0.7310195117478745,-0.6606496591841504,-0.7088783887084983,0.22930994159817625,0.2499783871828101,0.24564003973364465,0.32749368688707803,0.6172203532463181,-0.49808939405905645
0.45,-0.03834088608485775,-0.17047811220443876,0.10742526161914512,-2.9848190779132384,-2.9946139008706143,-8.080033664297844,5.860408209679829,2.1649540678781043,2.8063841228346673,-0.7019219725500032,-0.6393907529026044,-0.687799078361446,0.2222907218726762,0.24358447965378405,0.2387620489500302,0.3302099936853049,0.6086323526096368,-0.48551811994253774
0.46,-0.04300024284047943,-0.1690430010231765,0.1043465597443003,-2.9629988524847066,-2.8978075185045813,-8.133929093413549,5.830778221154982,2.1359759926930586,2.725044831900532,-0.6736660199140745,-0.6192474545085426,-0.6676891116744663,0.21555406167353547,0.23739200510869862,0.23208515783328554,0.3332924382159627,0.5995756427135156,-0.4727173425146258
0.47000000000000003,-0.047797178729894974,-0.16723627022966792,0.10102412049476195,-2.9434152958541837,-2.820212101723416,-8.170559332057943,5.80134406819644,2.1077738716758243,2.643339238579953,-0.6462692041359324,-0.6001846423380239,-0.6485350766568727,0.20909136963217614,0.23139015868531837,0.2255998070667168,0.33672423278511526,0.5900287441648341,-0.45963126797222437
0.48,-0.05272378724200344,-0.16510756901163992,0.09745698227334909,-2.9275924744525015,-2.757980714561553,-8.188719835732627,5.772068143451915,2.080194064530209,2.5614520402226266,-0.6197010720081424,-0.5821140084649363,-0.6303033977982033,0.20289435891209473,0.225569018600669,0.21929677308873477,0.34053914460860224,0.5800716414582856,-0.4462433768356311
0.49,-0.057804999154359216,-0.16273678328604158,0.09366980846588335,-2.9135161845446165,-2.704545629520447,-8.190416820855813,5.742932981606469,2.0531486082350043,2.4795478720140687,-0.5939025332101717,-0.5649201869558302,-0.612936199033533,0.196955333579993,0.2199198167311107,0.21316741109839943,0.344808141293212,0.5698414579541119,-0.4325864141661863
0.5,-0.06304432164354612,-0.16017810902487284,0.0896861254785506,-2.9011319099788215,-2.656230618591251,-8.17816890209711,5.713921662506681,2.026586302049092,2.3977661829930974,-0.568839639785164,-0.5485175634351251,-0.5963788680349865,0.19126693718214136,0.21443464109675944,0.20720362241804957,0.34954373367811664,0.5594289589102769,-0.4186911954475263
0.51,-0.06841102765433416,-0.15744901847020998,0.08551032075884146,-2.8933685952425603,-2.613088769000137,-8.152089235370067,5.684987976554255,2.0004554143590907,2.316245290639397,-0.5445147248987715,-0.5328602825139338,-0.5805979322469682,0.18582178993315365,0.2091060382716201,0.2013976430955799,0.35468417837359734,0.5488575473042387,-0.404551207841498
0.52,-0.07386894184045545,-0.15456029335308852,0.08113475334093945,-2.8930768682249814,-2.575719863335338,-8.109993247532515,5.656057207872005,1.9746982157257373,2.235145358164072,-0.5209360106530141,-0.5179108622864397,-0.5655732275686102,0.1806124298266235,0.20392692964875572,0.19574191081989378,0.3601564465478554,0.5381385987259124,-0.3901354467071819
0.53,-0.07939474919987699,-0.15153421173669424,0.07655149280159756,-2.9012488612883076,-2.543465931399741,-8.048846023138957,5.627044719259121,1.94926355641174,2.154656897932682,-0.4980989203604544,-0.5036217148771531,-0.5512857079203106,0.17563144062301897,0.1988907124999842,0.19022905374069068,0.3659135625464702,0.5273053160864727,-0.3754106136555462
0.54,-0.08497302022562891,-0.14839964227159141,0.07175490936784579,-2.917641975780464,-2.5149627622333806,-7.96547893848837,5.597868299501316,1.9241139287894062,2.0750021085477983,-0.47599139157596354,-0.48994037876566726,-0.5377148181438169,0.17087152670725933,0.1939913087123275,0.18485190555925252,0.37192419333590654,0.5164038112106822,-0.360345694404522
0.55,-0.09059553805664855,-0.14519128291972527,0.06674591010315245,-2.940966115552734,-2.4882687659671467,-7.857423899487985,5.568458638345789,1.8992312411297347,1.9964278695529185,-0.4545947549042952,-0.4768104300444992,-0.5248343213148051,0.16632557915821639,0.1892232044118825,0.17960356234610447,0.37817098661107607,0.5054918540682283,-0.34491985759828236
0.56,-0.09602557788986754,-0.14201533305473646,0.0618177640930635,-3.0416913409833444,-2.4427188161867353,-7.807643918684976,5.5380417249359555,1.8748040529678673,1.9183514303660687,-0.4341196516921431,-0.4641059291336488,-0.5123266828515886,0.16198438264129494,0.18458214512054602,0.1744802955175886,0.384192837891697,0.4947624169114858,-0.32970278685816795
0.5700000000000001,-0.0992544542826117,-0.1384586249171187,0.056536454747887266,-3.4942819443953512,-2.3146911713654763,-7.7651941161928235,5.503098905492002,1.8516571412542127,1.8406994892041404,-0.4165418987443018,-0.45222458676114047,-0.5006125608568652,0.15781896365385192,0.1800598992529346,0.16947416990901995,0.3861089611004118,0.48343362933343514,-0.31379318003622103
0.58,-0.07323413570454562,-0.11757273139442548,0.033808940143675636,-6.9191402393531956,-3.7835463910511535,-5.761118686703479,5.43390750309847,1.813821677343701,1.7830883023371056,-0.4288117399014394,-0.4580862423982599,-0.5068327813258594,0.15353084625483754,0.17547903682895202,0.16440584209576137,0.33088841823410364,0.4393580777733506,-0.26034083525629637
0.59,-0.08270077764424766,-0.1197936717393342,0.030672797750205705,-6.814291601877435,-2.9952621629014464,-5.86583151807813,5.3657645870796955,1.7838690557146866,1.7244299871563242,-0.40520752129216386,-0.44066534680276215,-0.493257534014671,0.1494787710419159,0.1710723833609244,0.15947326675561466,0.3453553266205892,0.43900836741730104,-0.24802461275062843
0.6,-0.08925331521286672,-0.12113951010362523,0.029445729810901655,-7.093934080238986,-2.2213708943791577,-6.350193251547888,5.2948252462773056,1.761655346770895,1.6609280546408454,-0.3853128007634387,-0.42471597942351585,-0.47822172005019115,0.14562564303428152,0.16682522356668925,0.15469104955511276,0.3541568656862906,0.43716254529913146,-0.24018365032714428
0.61,-0.08571246536292332,-0.11982027054023714,0.023899025117353645,-8.36834990592383,-1.678944145961498,-6.426479077514207,5.211141747218067,1.74486590531128,1.5966632638657032,-0.3761822736651102,-0.4119775928184377,-0.46823056654709544,0.14186382029763042,0.16270544763850486,0.1500087438896418,0.34336991619138574,0.43040518853818044,-0.22110037502626984
0.62,-0.07859202552217148,-0.11778422058765492,0.017016467879001018,-9.941539796391801,-1.3169523715970028,-6.308795100257281,5.111726349254149,1.73169638159531,1.5335753128631304,-0.3709466690652907,-0.40039418575124586,-0.4603893287087702,0.1381543536069775,0.1587015057809924,0.1454048506025541,0.32557692543352573,0.4224068210867493,-0.19301895340088432
0.63,-0.07221126826363555,-0.11513502442258106,0.01023611585394546,-11.39261508297905,-1.1789880070569003,-6.085725043441277,4.9978001984243585,1.719906501524741,1.4727180624287177,-0.3651582064687125,-0.389822730481055,-0.4532736471733561,0.13450277154229037,0.15480327847618186,0.14087211413082054,0.30918270705287587,0.41334790256898474,-0.1475707585690234
0.64,-0.07018057008773493,-0.11226982102548644,0.004235508301379642,-12.354584792712597,-1.1588910396009398,-5.721466507526931,4.874254350497233,1.7083175911287316,1.4155033973534483,-0.35522419199114585,-0.37983162650291324,-0.44458997439316306,0.1309505296223789,0.15100496221115273,0.1364262143868889,0.3014696651184262,0.4039714880306174,-0.07443223586480206
0.65,-0.07734691711456065,-0.11035469001222986,0.0009963083079287394,-12.382220464430382,-1.0873246099030707,-5.582840901207117,4.750432145852929,1.697444345029701,1.3596749883413772,-0.3364326884054986,-0.36923470309622064,-0.43160622789422964,0.1275862027383239,0.1473126151801905,0.1321101521079466,0.31219711822395746,0.39650486112814964,-0.0198001297237102
0.66,-0.08573502901464014,-0.1085903965891648,-9.497806357416927e-05,-12.302970915519644,-1.0219605655822264,-5.735277192770368,4.627402436697732,1.6872247393738786,1.3023222164136736,-0.31704757246712134,-0.35885020136374046,-0.41757210397713346,0.1244157270136527,0.1437241131665531,0.12793443106817526,0.325374749762927,0.38942826381001894,0.002446958422947554
0.67,-0.08583915090925576,-0.10592223937194967,-0.003170582576150993,-13.029242156904132,-1.0920659768531065,-5.584198607491731,4.4971100151286905,1.6763040796053477,1.2464802303387563,-0.30659199897916617,-0.3497248642235762,-0.402947374878374,0.12134980702386103,0.14022686452431732,0.12390495731939152,0.32240855895654297,0.3807125879437172,0.05383418051925153
0.68,-0.0871815270542804,-0.1030743013773383,-0.006640719195682099,-13.576415808003976,-1.23152276469574,-5.207772264257377,4.361345857048651,1.6639888519583903,1.1944025076961826,-0.29525069728302444,-0.34109234459680543,-0.38690589554617555,0.11839730005103079,0.13681594107834927,0.12003589836392976,0.32197418110889353,0.37173009114360933,0.09741037000687519
0.6900000000000001,-0.09689186272875983,-0.10115365863743153,-0.007411571663046512,-13.268084284258713,-1.2996033742247017,-5.118836870519787,4.228665014206063,1.6509928182161433,1.1432141389909847,-0.27592185200455827,-0.33182860746370957,-0.37348242430666934,0.1156380815309852,0.13349765500371216,0.11630107412086307,0.3379452351430563,0.36461228997937456,0.10323684972556783
0.7000000000000001,-0.10500039091238378,-0.09924055496978035,-0.0072030283159045805,-13.123495087997462,-1.384219600978554,-5.2135449407266075,4.0974300633260885,1.6371506222063577,1.0910786895837186,-0.25883400562904324,-0.32287331941003083,-0.36154615923451194,0.11304974147469476,0.13026892180961186,0.11268561252851796,0.35085248872818986,0.3575953383188304,0.09880631220961086
0.71,-0.10604037051165616,-0.09654015419422035,-0.009101261068520827,-13.63958598497581,-1.5687881252600415,-4.9812203329352736,3.9610342034763306,1.6214627409537572,1.041266486254366,-0.24937927739298385,-0.31501041143440306,-0.34767275902344663,0.11055594870076493,0.12711881769526784,0.10920888493828348,0.3502654569869481,0.34913467726648995,0.11361409485901168
0.72,-0.11039285803604493,-0.09432773088498458,-0.010994237168884258,-13.763758333787116,-1.7204773886431237,-4.623674923571182,3.8233966201384595,1.604257967067326,0.995029737018654,-0.23692729998392137,-0.30692814615558395,-0.33414974382343565,0.10818667570092572,0.124049536233712,0.10586738750004913,0.35612900918475376,0.3416879776065572,0.12482825601947882
0.73,-0.12118781841484827,-0.09328396899694069,-0.009982287628372388,-13.232907056311202,-1.756064697847753,-4.628944572345762,3.6910675495753473,1.5866973200888486,0.9487402912951964,-0.21844454650449371,-0.2979523331023576,-0.3245187115800773,0.10600223023588078,0.12107001290268841,0.10262220038424837,0.3743687141903199,0.336588410488216,0.115283695823304
0.74,-0.12753820419141926,-0.09190683965952529,-0.009035026033781146,-13.13676591397688,-1.827489028575727,-4.677869702101721,3.5596998904355783,1.5684224298030913,0.9019615942741792,-0.2050124646028084,-0.28961343847017734,-0.31511814438698516,0.1039521055898527,0.11817387851798664,0.09947101894037852,0.38423663912729433,0.3309268571103873,0.10584737196601299
0.75,-0.12875861707113678,-0.08991194283034543,-0.01002383323764422,-13.493664517869481,-1.967818125564072,-4.41367730049886,3.4247632452568837,1.5487442485474505,0.8578248212691906,-0.1971514430555941,-0.28217435013343933,-0.3037705130780254,0.10198059115929675,0.11535213501665224,0.09643331380959827,0.38449717498998937,0.32413874659265235,0.11070211439112837
0.76,-0.13380073588276575,-0.0886810613301745,-0.010298309830356844,-13.408302744282285,-2.031828607356273,-4.134291048909852,3.290680217814061,1.5284259624738878,0.816481910780092,-0.18572855954306758,-0.27422331466769706,-0.2936344159490479,0.10012330556386607,0.11260990186997527,0.09349696965010779,0.39205417286062905,0.3189114640195658,0.11020540285295193
0.77,-0.1424547196710324,-0.08833493057636921,-0.008320933339624581,-12.94353179787182,-2.0013710849067037,-4.133186749973342,3.161244899835343,1.5084122516248208,0.7751500432803586,-0.17106824786789804,-0.26565561818586586,-0.2864606750612913,0.0984126230851871,0.10995334568811661,0.09063236289949488,0.4064878351339134,0.3154921998797403,0.0939203904981373
0.78,-0.1474442604316053,-0.08762700559272796,-0.006597586525425969,-12.822057190422253,-2.0048331717844716,-4.130354579154504,3.0330243279311206,1.488363919906976,0.7338464974888136,-0.16055059933133198,-0.257737160213789,-0.2790891399925216,0.09680711709187378,0.10737597408597872,0.08784147149956965,0.414136298247176,0.31145014000365356,0.07769148898536322
0.79,-0.1378311882422638,-0.08431718011949352,-0.012063356885799514,-14.036025031949869,-2.293456208149289,-3.0980803515070012,2.892664077611622,1.4654293578254831,0.7028656939737435,-0.16497907615781904,-0.2526862827209764,-0.26384454399431734,0.0951573263302956,0.10484911125876896,0.08520302605962649,0.3944775007192269,0.302380284366973,0.1136247587189879
0.8,-0.15180850257211853,-0.08528372090827219,-0.00829591408961139,-12.837686468229379,-2.119388656533982,-3.007514553052438,2.7642872129293283,1.4442354712601433,0.6727905484432192,-0.14567786507273614,-0.24353118252913264,-0.25980260511355163,0.09370054767956823,0.10241379943347763,0.08260500000849097,0.4190485439872504,0.3017519210277822,0.08808325243603642
