time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
0.23,4.522713590751681,1.5134720181464179,-0.202426127965595,-1.6931728891684743,-1.9513245324554265,-0.5297642037707314
0.24,4.011199061607643,1.71149980792738,0.0350597967359092,-1.6530608985523978,-1.9342095343761527,-0.5294136058033723
0.25,3.4985744320710728,1.9284402878743503,0.2656757389892239,-1.6180751542316871,-1.9149251314974092,-0.52675684841348
0.26,2.9868698853229425,2.1811226584630994,0.48792933072225764,-1.5882064553784576,-1.893113904912778,-0.5218775551062574
0.27,2.478319071508441,2.493748655686068,0.7009974923961677,-1.5634232646633732,-1.8681764183559173,-0.5148675801822957
0.28,1.9769387538019867,2.8940830817793586,0.9060860679697573,-1.5436538771253534,-1.8392355875381237,-0.5058067195025981
0.29,1.491481144275829,3.408864408861038,1.0988279128272138,-1.5287390656825952,-1.8051469434495133,-0.494818440374326
0.3,1.0342906045605353,4.041448518164653,1.2759433722617024,-1.51839615963699,-1.7647324582678667,-0.482059006651709
0.31,0.5901897708615147,4.684199404359204,1.4344185129293203,-1.5124942619283748,-1.7178904642242747,-0.4677148215224158
0.32,-0.008816923206259375,4.838771946546039,1.5715943002307524,-1.5125824311604374,-1.6695027447588142,-0.4519988785201082
0.33,-1.0958293254455924,3.781031986859555,1.6923852678213405,-1.5235407244148933,-1.6316924248902187,-0.43507502584189484
0.34,-1.6842920757209443,4.529404800431449,1.820866220499422,-1.5403836451721027,-1.5863983768859042,-0.4168663636369006
0.35000000000000003,-0.6939730726441011,3.293260635541928,1.9158393172612855,-1.5473233758985436,-1.5534657705304848,-0.39770797046428774
0.36,0.36393462127760845,-0.218584990804791,1.8402102490162517,-1.5436840296857675,-1.5556516204385327,-0.37930586797412524
0.37,1.5537615207108528,-0.9024206505644923,1.7070410831710063,-1.528146414478659,-1.5646758269441776,-0.3622354571424152
0.38,2.70568273872568,0.4316841063878396,1.4966937556932307,-1.501089587091402,-1.5603589858802993,-0.3472685195854829
0.39,3.7107384167034017,2.2825527669201433,1.330233555073988,-1.463982202924368,-1.5375334582110978,-0.333966184034743
0.4,4.388859092208065,3.0827881248810813,1.1948684184582752,-1.4200936120022873,-1.506705576962287,-0.32201749985016026
0.41000000000000003,4.789675939786502,2.793004024981685,1.0726328875987554,-1.3721968526044224,-1.4787755367124702,-0.3112911709741727
0.42,4.997179306149582,2.282456622330098,0.9505426431971651,-1.3222250595429266,-1.455950970489169,-0.30178574454220103
0.43,5.073741641945382,2.20789730145693,0.8365828529022653,-1.2714876431234727,-1.4338719974745997,-0.29341991601317835
0.44,5.037438763510236,2.4643532205825314,0.7416314481435804,-1.2211132554883704,-1.4092284652687743,-0.28600360153174254
0.45,4.901410092973622,2.5765651476415687,0.666669695729447,-1.1720991545586341,-1.3834628137923586,-0.27933690457444804
0.46,4.697788739983058,2.3718092195056837,0.6050443557417845,-1.1251212671588036,-1.3597447215973018,-0.2732864610170302
0.47000000000000003,4.461705602513126,2.1098675392562254,0.5515521121993454,-1.0805042111336722,-1.3386460462047396,-0.26777093989503675
0.48,4.214039521495074,2.0405575997098913,0.5063642451905699,-1.0383638159187214,-1.3182404702076407,-0.26270729744313104
0.49,3.968109111999685,2.083299379245195,0.4712142560829885,-0.9986827247987246,-1.2974074764151888,-0.2579951548823012
0.5,3.740207112586366,2.017076794232508,0.44493267374626655,-0.9612806536728609,-1.2772367084728637,-0.2535458281448385
0.51,3.545669222209856,1.7726891943988385,0.4240395033556289,-0.9258239614507623,-1.2595098165288754,-0.24930543311128223
0.52,3.393276991173687,1.421388784927176,0.40562819395937244,-0.8918911915390254,-1.2452959286796037,-0.2452491511716885
0.53,3.2875390848994646,1.0353004054137047,0.38830056499545584,-0.8590158006900308,-1.2349429246254666,-0.24136614552173394
0.54,3.226583614211994,0.6947752883473326,0.3715833400497184,-0.8267499645479108,-1.2279951717419932,-0.23765031212123675
0.55,-6.970618859127432,-4.21845271560647,0.35623573243163675,-0.8964561531391851,-1.270179698898058,-0.23408795479692038
0.56,-26.237352317493666,3.5599145244870334,0.595141859245243,-1.158829676314122,-1.2345805536531878,-0.22813653620446794
0.5700000000000001,-12.660987316946922,-33.65415424108358,0.5659405234777977,-1.285439549483591,-1.5711220960640235,-0.22247713096968996
0.58,-11.94221271751644,-22.387523763010186,-1.1174543363151488,-1.4048616766587554,-1.7949973336941254,-0.23365167433284145
0.59,-10.805821950442802,2.9464660231774866,0.28981779006744146,-1.5129198961631833,-1.7655326734623504,-0.23075349643216703
0.6,5.7238833169994106,4.665638308018288,0.19278346873349606,-1.4556810629931893,-1.7188762903821675,-0.22882566174483207
0.61,-4.326975785612081,4.639188690445225,0.23058625416731482,-1.49895082084931,-1.6724844034777153,-0.22651979920315893
0.62,-4.734608343218373,3.139391032541489,0.3070651204174377,-1.5462969042814938,-1.6410904931523005,-0.22344914799898455
0.63,-1.4494219647825837,-9.680756795057917,0.3398267684990204,-1.5607911239293197,-1.7378980611028796,-0.22005088031399433
0.64,6.064926313103813,1.4216744084550497,0.21657505424584056,-1.5001418607982817,-1.7236813170183292,-0.21788512977153593
0.65,4.898416126432763,-0.2037521381785714,0.42870588737792636,-1.4511576995339541,-1.725718838400115,-0.21359807089775668
0.66,-0.9596558080202033,-2.5748348888441175,0.5409578496488705,-1.4607542576141561,-1.751467187288556,-0.20818849240126797
0.67,-0.7328970674115407,-5.788985656388933,0.4164208921501916,-1.4680832282882714,-1.8093570438524453,-0.20402428347976606
0.68,5.604302507773486,0.7071448946197467,0.44901644686178255,-1.4120402032105366,-1.802285594906248,-0.19953411901114823
0.6900000000000001,5.55538690318872,1.5108085675862837,0.5287819634512151,-1.3564863341786493,-1.7871775092303852,-0.19424629937663607
0.7000000000000001,-0.8499942984714144,-7.426432226680943,0.5903891630500802,-1.3649862771633634,-1.8614418314971946,-0.18834240774613525
0.71,1.6943551246748703,0.23478430488050162,0.4890734682572875,-1.3480427259166148,-1.8590939884483895,-0.1834516730635624
0.72,3.0025869290859397,-1.0257991990877162,0.5451398015569823,-1.3180168566257553,-1.8693519804392666,-0.17800027504799257
0.73,5.342133103252844,6.756871907076854,0.5845597861137867,-1.2645955255932269,-1.801783261368498,-0.1721546771868547
0.74,-0.31308364567181446,-5.52102822466922,0.5919045932703869,-1.267726362049945,-1.8569935436151903,-0.16623563125415083
0.75,3.142713528696516,3.169646833669998,0.5373730572286575,-1.23629922676298,-1.8252970752784903,-0.16086190068186426
0.76,2.9650718920225527,2.253369042900996,0.5667784023054627,-1.2066485078427545,-1.8027633848494804,-0.15519411665880964
0.77,4.668480663779999,6.407650310873508,0.5800077354110146,-1.1599637012049544,-1.7386868817407453,-0.1493940393046995
0.78,-11.280645500441885,-20.633081085286502,0.571719964749966,-1.2727701562093732,-1.9450176925936102,-0.14367683965719982
0.79,0.054661844293563355,0.20628224127578498,0.5496310971154472,-1.2722235377664375,-1.9429548701808523,-0.13818052868604536
0.8,-3.8309797882471157,-7.924161989062992,0.49923031811316426,-1.3105333356489086,-2.022196490071482,-0.13318822550491372
0.81,3.9126368570704395,4.922168916188932,0.5547215478687668,-1.2714069670782042,-1.9729748009095929,-0.12764101002622605
0.8200000000000001,-1.1199405095922836,-2.854521766521361,0.5160149716209089,-1.282606372174127,-2.0015200185748063,-0.12248086031001695
0.8300000000000001,3.626789574736879,5.608253927106645,0.502949034203451,-1.2463384764267582,-1.94543747930374,-0.11745136996798244
0.84,3.741649281211269,-4.373592951824159,0.5060394694627954,-1.2089219836146454,-1.9891734088219815,-0.1123909752733545
0.85,-0.8179106094713164,-11.910295238748278,0.5026702541984818,-1.2171010897093586,-2.108276361209464,-0.10736427273136968
0.86,-3.8302372024008786,-2.919066357558073,0.4691166516458254,-1.2554034617333674,-2.1374670247850447,-0.10267310621491144
0.87,-4.763449271549966,4.562020256236763,0.40643859869172305,-1.303037954448867,-2.091846822222677,-0.0986087202279942
0.88,0.6800993628027729,-2.9771314234408983,0.37756535996880836,-1.2962369608208393,-2.121618136457086,-0.09483306662830612
0.89,-3.8502155660686466,5.126657607961981,0.2498592861937351,-1.3347391164815257,-2.0703515603774663,-0.09233447376636877
0.9,-2.9432010346315147,-2.931871754820298,0.3658060081796031,-1.3641711268278407,-2.0996702779256693,-0.08867641368457274
0.91,1.1822088257740422,5.936702053720866,0.32211926486164655,-1.3523490385701002,-2.0403032573884605,-0.08545522103595628
0.92,4.282974008312068,5.863861938858795,0.30329325417383945,-1.3095192984869797,-1.9816646379998726,-0.08242228849421789
0.93,4.895924132948018,6.640591387789424,0.27214623244028296,-1.2605600571574995,-1.9152587241219783,-0.07970082616981505
0.9400000000000001,5.091418054296584,2.2948871569026847,0.15386015178162193,-1.2096458766145337,-1.8923098525529514,-0.07816222465199883
0.9500000000000001,4.246435136237709,2.982790704096625,0.005915375217707575,-1.1671815252521567,-1.8624819455119852,-0.07810307089982176
0.96,2.749461039887735,5.521555444888094,-0.061282389820015215,-1.1396869148532793,-1.8072663910631042,-0.07871589479802191
0.97,2.0958918700990745,5.9787873677890815,-0.08619050510517812,-1.1187279961522887,-1.7474785173852134,-0.07957779984907369
0.98,1.911506963658001,4.83527091785646,-0.11168618939543495,-1.0996129265157086,-1.6991258082066487,-0.08069466174302804
0.99,1.8194609747738775,4.099463150435511,-0.12819394538801188,-1.0814183167679698,-1.6581311767022937,-0.08197660119690817
1.0,1.623553515185093,4.243356136222387,-0.1322428635191491,-1.065182781616119,-1.61569761534007,-0.08329902983209966
1.01,1.4917690089690678,4.563648627788664,-0.12530651009249488,-1.0502650915264284,-1.5700611290621833,-0.08455209493302461
1.02,1.5379818323713157,4.55366790027543,-0.10583500746528862,-1.0348852732027152,-1.524524450059429,-0.08561044500767749
1.03,1.7165529297655513,4.322941188904841,-0.08444950566993448,-1.0177197439050596,-1.4812950381703807,-0.08645494006437683
1.04,1.9365211947392642,4.131093146320405,-0.05901881826859373,-0.998354531957667,-1.4399841067071766,-0.08704512824706277
1.05,2.158841927514462,4.043757649082383,-0.029852500040585428,-0.9767661126825223,-1.3995465302163528,-0.08734365324746862
1.06,2.3786169942710265,3.988335225568781,-0.001968751004614855,-0.952979942739812,-1.359663177960665,-0.08736334075751477
1.07,2.590274474469937,3.9086872841415863,0.02455684904028721,-0.9270771979951127,-1.3205763051192492,-0.0871177722671119
1.08,2.7791739961808597,3.803930743914832,0.04906584114339174,-0.8992854580333041,-1.2825369976801009,-0.08662711385567798
1.09,2.9300404183006026,3.6905712718874972,0.07140327904790011,-0.869985053850298,-1.2456312849612259,-0.08591308106519897
1.1,3.035378729731559,3.5753422611048187,0.09144721737149902,-0.8396312665529824,-1.2098778623501778,-0.08499860889148399
1.11,3.094768150027919,3.455636848580189,0.10920897836073307,-0.8086835850527032,-1.175321493864376,-0.08390651910787665
1.12,3.1115134952219536,3.3280442011469686,0.12477010432378377,-0.7775684501004837,-1.1420410518529063,-0.08265881806463882
1.1300000000000001,3.0905451683909537,3.191885505685317,0.13825127230320294,-0.7466629984165741,-1.110122196796053,-0.08127630534160679
1.1400000000000001,3.0377694728318723,3.046841458535729,0.14978977742983934,-0.7162853036882554,-1.0796537822106957,-0.0797784075673084
1.1500000000000001,2.95995392143461,2.876967832133422,0.1595332814940488,-0.6866857644739093,-1.0508841038893615,-0.07818307475236791
1.16,2.860645559768221,2.793804650299215,0.16764372264827793,-0.6580793088762271,-1.0229460573863693,-0.07650663752588513
1.17,2.7524418736933507,2.6758931036234914,0.1742121709178677,-0.6305548901392937,-0.9961871263501344,-0.07476451581670646
1.18,2.6424292680287795,2.5529543466301163,0.17944920693231667,-0.6041305974590059,-0.9706575828838332,-0.07297002374738329
1.19,2.5309530724463802,2.4446902561292445,0.18345760937538633,-0.578821066734542,-0.9462106803225407,-0.07113544765362942
1.2,2.4210470771998924,2.35929512874454,0.1863752264461001,-0.5546105959625431,-0.9226177290350953,-0.06927169538916841
1.21,2.3162216674911518,2.300103393408433,0.1883201373218119,-0.5314483792876317,-0.8996166951010109,-0.06738849401595029
1.22,2.2191339086667505,2.269271033222549,0.1893987714928289,-0.5092570402009642,-0.8769239847687854,-0.065494506301022
1.23,2.1313415941522575,2.268622956316368,0.18970267171066474,-0.4879436242594416,-0.8542377552056217,-0.06359747958391536
1.24,2.0533911078103038,2.3008113112360693,0.1893107370271327,-0.46740971318133856,-0.831229642093261,-0.06170437221364403
1.25,1.9844091807182105,2.3925574869624917,0.18829249520185226,-0.44756562137415645,-0.8073040672236361,-0.05982144726162551
1.26,1.9272058641088616,2.428306956006673,0.18672154230560797,-0.42829356273306785,-0.7830209976635694,-0.05795423183856943
1.27,1.4400341114630621,2.96945731056851,0.18461857787311012,-0.4138932216184372,-0.7533264245578842,-0.05610804605983833
1.28,1.9081121097100544,2.539424127487882,0.18404244245363166,-0.3948121005213367,-0.7279321832830055,-0.054267621635302014
1.29,1.8276548896248366,2.613995063620999,0.1799112186983957,-0.37653555162508834,-0.7017922326467955,-0.05246850944831806
1.3,1.731437231930602,2.8305031273664025,0.17679793310756686,-0.35922117930578235,-0.6734872013731314,-0.05070053011724239
1.31,0.44909698752610905,2.2494764712038315,0.1733983220287573,-0.35473020943052125,-0.6509924366610932,-0.048966546896954816
1.32,1.592289394146933,2.7922391177567825,0.17409401477854303,-0.3388073154890519,-0.6230700454835254,-0.04722560674916938
1.33,1.1499419277318208,2.804071072074383,0.1680996582353934,-0.3273078962117337,-0.5950293347627815,-0.04554461016681545
1.34,1.0523083172311236,2.455060430379049,0.1634149227687317,-0.31678481303942246,-0.570478730458991,-0.043910460939128135
1.35,0.9971998461174022,2.1096170976062543,0.1583503595921858,-0.30681281457824844,-0.5493825594829285,-0.042326957343206274
1.36,0.9534191560421493,1.8062729277573466,0.15339523882043543,-0.2972786230178269,-0.531319830205355,-0.04079300495500192
1.37,0.9194973383041583,1.528649219276133,0.14863968158306454,-0.28808364963478533,-0.5160333380125937,-0.03930660813917127
1.3800000000000001,0.9101550476456993,1.3114226896569532,0.14422217469204124,-0.27898209915832833,-0.5029191111160242,-0.03786438639225086
1.3900000000000001,0.9054956407996977,1.1265018473397612,0.1402484446938966,-0.26992714275033136,-0.49165409264262655,-0.03646190194531189
1.4000000000000001,0.9032017043772296,0.9764926536055245,0.1366387863130329,-0.26089512570655904,-0.4818891661065713,-0.03509551408218156
1.41,0.9013308823398999,0.861826779579161,0.13333411302392356,-0.25188181688316,-0.4732708983107797,-0.033762172951942324
1.42,0.898188033897531,0.7815814020596883,0.1302410213212024,-0.2428999365441847,-0.4654550842901828,-0.0324597627387303
1.43,0.8924714303461518,0.7335541418828044,0.1272660346099049,-0.2339752222407232,-0.45811954287135476,-0.03118710239263125
1.44,0.8833426888523642,0.7144486349997736,0.1243224403599477,-0.22514179535219955,-0.450975056521357,-0.029943877989031774
1.45,0.8704204712845484,0.7201462123833242,0.12133893917499833,-0.21643759063935408,-0.44377359439752373,-0.028730488597281792
1.46,0.8537264950040817,0.7460031204989024,0.1182629206996588,-0.20790032568931327,-0.4363135631925347,-0.027547859390285204
1.47,0.8326623390585103,0.7873968745413549,0.11506113611842593,-0.19957370229872817,-0.42843959444712115,-0.026397248029100946
1.48,0.8054602064470842,0.8400560205113119,0.11171747855926685,-0.19151910023425733,-0.42003903424200806,-0.025280073243508276
1.49,0.7737123740945423,0.8988644229200233,0.10823020287160565,-0.1837819764933119,-0.4110503900128078,-0.02419777121479222
1.5,0.7343266697478658,0.9602255435227207,0.10461159073240076,-0.17643870979583326,-0.4014481345775806,-0.02315165530746821
1.51,0.6816698150012825,1.0214619028799343,0.10087985779938935,-0.16962201164582044,-0.3912335155487813,-0.022142856729474317
1.52,0.6126100075776032,1.080484225200576,0.09705697295961344,-0.16349591157004442,-0.3804286732967755,-0.021172286999878182
1.53,0.5365704659009201,1.1346543610933704,0.09316486992660415,-0.15813020691103521,-0.3690821296858418,-0.02024063830061214
1.54,0.476166370614541,1.1800966616198654,0.08989933091936016,-0.1533685432048898,-0.35728116306964314,-0.01934164499141854
1.55,0.6796115664951962,1.1861307004409782,0.08637378994964541,-0.14657242753993782,-0.34541985606523334,-0.018477907091922086
1.56,0.6922197546174391,1.1930241201957923,0.08296619164027914,-0.13965022999376342,-0.33348961486327544,-0.017648245175519293
1.57,0.5750134407896336,1.1946698145170243,0.07955877058072273,-0.13390009558586707,-0.3215429167181052,-0.016852657469712064
1.58,0.4950960618390465,1.190265527832684,0.07623322080423373,-0.12894913496747662,-0.30964026143977835,-0.016090325261669727
1.59,0.44042900591419426,1.1792353050614715,0.07299299152054356,-0.12454484490833467,-0.29784790838916364,-0.01536039534646429
1.6,0.42276719786689954,1.2410277051927103,0.0698573494885873,-0.12031717292966568,-0.28543763133723654,-0.014661821851578417
1.61,0.33307119658175793,1.1119602004546263,0.06655312689596958,-0.1169864609638481,-0.2743180293326903,-0.013996290582618722
1.62,0.29437932744892986,1.0846435477402199,0.06380573617370736,-0.1140426676893588,-0.26347159385528807,-0.013358233220881649
1.6300000000000001,0.2662652788564428,1.0523947523628057,0.06100509151610048,-0.11138001490079438,-0.25294764633166,-0.012748182305720644
1.6400000000000001,0.2431292758339727,1.01636217183948,0.05839456755688088,-0.10894872214245466,-0.2427840246132652,-0.012164236630151835
1.6500000000000001,0.2241600039798417,0.9771146612884607,0.055904961872637854,-0.10670712210265625,-0.2330128780003806,-0.011605187011425457
1.6600000000000001,0.20854934777293355,0.9352871498478044,0.0535449464819881,-0.10462162862492691,-0.22366000650190254,-0.011069737546605576
1.67,0.20112562235777443,0.8914975722822279,0.05131475933040888,-0.10261037240134917,-0.21474503077908025,-0.010556589953301488
1.68,0.1944040232614675,0.8463018450224074,0.049186064921489754,-0.1006663321687345,-0.20628201232885618,-0.01006472930408659
1.69,0.18785399835103,0.8002179707126317,0.047160281741951714,-0.0987877921852242,-0.19827983262172985,-0.009593126486667073
1.7,0.1812032228371318,0.7537213259529367,0.04522760204433342,-0.09697575995685288,-0.1907426193622005,-0.00914085046622374
1.71,0.17434154725672674,0.7072237506751304,0.043382173878938654,-0.09523234448428562,-0.18367038185544918,-0.008707028727434353
1.72,0.16729716700297903,0.6610763950853982,0.04161815170200619,-0.09355937281425583,-0.1770596179045952,-0.00829084721041429
1.73,0.1602089747913431,0.6155767990791255,0.039930595193788845,-0.0919572830663424,-0.17090384991380395,-0.007891541258476402
1.74,0.1532975430993977,0.5709769552418227,0.03831520742406238,-0.09042430763534842,-0.16519408036138572,-0.007508389184235778
1.75,0.14683696333164736,0.5274921803597661,0.036768496042634505,-0.08895593800203194,-0.15991915855778807,-0.007140704223809433
1.76,0.14112898007363123,0.4853099371549965,0.0352880146921789,-0.08754464820129564,-0.15506605918623811,-0.006787824076887644
1.77,0.13648021886155737,0.44459810683616263,0.03387279527051963,-0.08617984601268006,-0.15062007811787648,-0.006449096124182448
1.78,0.1331828283137509,0.40551230198182076,0.032523826647398606,-0.08484801772954255,-0.14656495509805828,-0.0061238578577084615
1.79,0.13149853184376936,0.36820194936528294,0.031244094842412726,-0.08353303241110485,-0.14288293560440546,-0.005811416909284334
1.8,0.13164588709830632,0.332814970865237,0.030036807518454858,-0.08221657354012178,-0.1395547858957531,-0.005511048834099786
1.81,0.13379045714564425,0.2995009685588816,0.028898775406308228,-0.08087866896866534,-0.13655977621016427,-0.005222061080036704
1.82,0.1380375815889297,0.26841288106963396,0.027804637551696224,-0.07949829315277604,-0.13387564739946792,-0.004944014704519741
1.83,0.1444274811258533,0.23970714787583253,0.026684091892355738,-0.07805401834151751,-0.1314785759207096,-0.004677173785596184
1.84,0.1529325258283325,0.21354252905532056,0.02542314443841746,-0.07652469308323419,-0.1293431506301564,-0.004422942341212009
1.85,0.16345663269035265,0.19007783055426386,0.023941829929126503,-0.07489012675633067,-0.12744237232461375,-0.004183524041920744
1.86,0.17583690542085462,0.16946860842784117,0.02229192697350885,-0.07313175770212212,-0.12574768624033533,-0.003960604772185655
1.87,0.1898477924319682,0.15186232178705605,0.020610653593777922,-0.07123327977780243,-0.12422906302246477,-0.003754498236247876
1.8800000000000001,0.20520830354858777,0.1373915151444225,0.018995898231453832,-0.06918119674231656,-0.12285514787102055,-0.0035645392539333377
1.8900000000000001,0.2215930305719898,0.12616596414414905,0.017476126173840083,-0.06696526643659666,-0.12159348822957905,-0.003389777992194937
1.9000000000000001,0.23864736009509696,0.11826492761952229,0.016044255800001395,-0.06457879283564569,-0.12041083895338382,-0.003229335434194923
1.9100000000000001,0.2604621656676353,0.1137336447360856,0.01468419810133168,-0.061974171178969334,-0.11927350250602296,-0.0030824934531816063
1.92,0.28261239437645475,0.11258146304100142,0.013383773223157251,-0.05914804723520479,-0.11814768787561294,-0.0029486557209500337
1.93,0.30427447426876425,0.11475899280823876,0.012131245809127614,-0.05610530249251715,-0.11700009794753055,-0.0028273432628587577
1.94,0.2518411037859204,0.12015476103389205,0.010919870746581465,-0.05358689145465794,-0.11579855033719164,-0.002718144555392943
1.95,0.201924054665821,0.1285873467893323,0.009745331423759267,-0.05156765090799973,-0.11451267686929831,-0.0026206912411553505
1.96,0.155979853960104,0.13978410422853965,0.008605400299410218,-0.05000785236839869,-0.11311483582701291,-0.0025346372381612483
1.97,0.11508438058888035,0.1533522783622595,0.007500050445867654,-0.048857008562509886,-0.11158131304339032,-0.0024596367337025716
1.98,0.07910603186400067,0.1686954746493583,0.006431085120917284,-0.04806594824386988,-0.10989435829689674,-0.002395325882493399
1.99,0.04849069795055638,0.1847477302977787,0.00540186689718899,-0.04758104126436431,-0.10804688099391896,-0.002341307213521509
2.0,0.026036771633942746,0.19921524935823182,0.004416914810125112,-0.04732067354802488,-0.10605472850033663,-0.002297138065420258
2.0100000000000002,0.017566993121052366,0.2068694517267861,0.003481233139577008,-0.04714500361681436,-0.10398603398306877,-0.002262325734024488
2.02,0.03219342677112744,0.19888574890691713,0.002598704628200048,-0.04682306934910309,-0.1019971764939996,-0.002236338687742487
2.0300000000000002,0.0744837200844976,0.16892373946766887,0.0017681866162824345,-0.04607823214825811,-0.10030793909932291,-0.0022186568215796626
2.04,0.08862441054475889,0.163383198879606,0.0009781366315402829,-0.04519198804281052,-0.09867410711052685,-0.00220887545526426
2.05,-0.07672371287347565,0.3241977498456441,0.000233578804359192,-0.04595922517154528,-0.09543212961207041,-0.002206539667220668
2.06,-0.1531098585052646,0.4027820061937288,-0.0004077080102170283,-0.047490323756597924,-0.09140430955013312,-0.0022106167473228385
2.07,-0.41404932988103904,0.4118277311514168,-0.0009530700950247661,-0.05163081705540831,-0.08728603223861896,-0.002220147448273086
2.08,-0.07832044899809382,0.4317786334963662,-0.0013139001365653647,-0.05241402154538925,-0.0829682459036553,-0.00223328644963874
2.09,-0.04310410802241016,0.3713644291293066,-0.001701611150689097,-0.05284506262561335,-0.07925460161236224,-0.002250302561145631
2.1,-0.010591978348427733,0.3177579313163424,-0.0019544173723531864,-0.05295098240909763,-0.07607702229919881,-0.0022698467348691628
2.11,0.022568793135721743,0.272039524444063,-0.0021612703364048483,-0.052725294477740416,-0.07335662705475818,-0.002291459438233211
2.12,-0.32608635662011815,0.11140631900802328,-0.002316983855275888,-0.055986158043941595,-0.07224256386467795,-0.00231462927678597
2.13,0.13567524886931864,0.21424771389187486,-0.0021557726865544177,-0.05462940555524841,-0.0701000867257592,-0.002336187003651514
2.14,0.17805516024681878,0.1914411142289516,-0.0023782134834418947,-0.052848853952780224,-0.06818567558346968,-0.0023599691384859327
2.15,0.2087296561030543,0.1703931398090621,-0.002433064793832415,-0.05076155739174968,-0.06648174418537905,-0.0023842997864242568
2.16,0.23349019896668335,0.1533231350201244,-0.0025625793528207385,-0.048426655402082845,-0.06494851283517782,-0.0024099255799524644
2.17,0.2480671044308649,0.14015523748191014,-0.002711205746851136,-0.045945984357774194,-0.06354696046035871,-0.0024370376374209758
2.18,0.19745570208943622,0.13082662137698992,-0.002881406816326636,-0.04397142733687983,-0.06223869424658881,-0.0024658517055842423
2.19,0.15170170840659142,0.1251297381083441,-0.003094937688652233,-0.042454410252813914,-0.06098739686550537,-0.0024968010824707645
2.2,0.11096890297666488,0.12277325591740096,-0.003343436839810636,-0.04134472122304726,-0.05975966430633136,-0.002530235450868871
2.21,0.07518951661640907,0.123552500911603,-0.003629239011239141,-0.04059282605688317,-0.05852413929721533,-0.0025665278409812624
2.22,0.04413993522602763,0.12723867565751554,-0.003949714739825541,-0.04015142670462289,-0.057251752540640174,-0.0026060249883795177
2.23,0.0159260818474756,0.1335753073854766,-0.004301608827171023,-0.03999216588614814,-0.05591599946678541,-0.002649041076651228
2.24,-0.37692011448676904,-1.3616446144824177,-0.004680508820846568,-0.043761367031015824,-0.0695324456116096,-0.0026958461648596936
2.25,-0.15625448822432061,0.25673451982303686,-0.0032692503675850366,-0.04532391191325903,-0.06696510041337922,-0.002728538668535544
2.2600000000000002,-0.16720710021758237,0.22839438375336024,-0.005033975224223853,-0.04699598291543486,-0.06468115657584561,-0.0027788784207777827
