time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.671253859356543,-16.671253859356543,-16.671253859356543,0.8332874614064345,0.8332874614064345,0.8332874614064345,0.0,0.0,0.0
0.01,0.02319283429165044,0.012804290129069265,0.053583772940388436,2.437370680832577,2.9453357297775495,9.242362115474133,0.02437370680832577,0.029453357297775495,0.09242362115474133,-13.601603836517475,-13.611992380680055,-13.571212897868737,0.6972714230412598,0.697167537599634,0.6975753324277472,1.1066675820192482,0.9804734529048418,1.5038946898365118
0.02,0.04093870733674213,0.02426776263645063,-0.005055108795176053,4.520694961907008,5.941969258187419,4.5477301195105575,0.06958065642739586,0.08887304987964968,0.1379009223498469,-11.165598670545359,-11.180441879106432,-11.206829323372814,0.5856154363358061,0.5853631188085697,0.585507039194019,1.1982006543575823,0.9839225309770757,-0.7545151701680554
0.03,0.06348271787747997,0.045414765348886096,0.0021225635665824694,6.9602334416063645,9.692349053271968,7.614731404165418,0.1391829908434595,0.18579654041236937,0.2140482363915011,-9.189803125692693,-9.203473645368808,-9.249274112923889,0.49371740507887923,0.49332838235488163,0.49301429806478014,1.3924327089726503,1.145727064070523,0.6092235149562684
0.04,0.07325352600764415,0.049097632374391575,-0.034460619668750414,7.897563334868341,11.262593820904051,4.8484225452703535,0.2181586241921429,0.2984224786214099,0.26253246184420465,-7.576650508668938,-7.593994561314173,-7.603131649297134,0.4179508999921899,0.41738843674173987,0.4169829815718088,1.4372092680810864,1.1031252833174672,-0.9092930328851734
0.05,0.09286684388561142,0.07043321335433939,-0.029581999605592907,9.897820330124187,14.77463500620227,6.271786215106742,0.3171368274933848,0.44616882868343266,0.3252503239952721,-6.220706565665279,-6.233125671495569,-6.266756793852294,0.3557438343355371,0.35505718002678416,0.35431541363328584,1.640075833937299,1.3212381947781013,-0.7706760749231937
0.06,0.10316549229167166,0.08056450288605421,-0.04081775346751604,10.854672476195823,17.129512951111188,6.040711886660132,0.42568355225534305,0.6174639581945446,0.3856574428618734,-5.091163514115504,-5.101266349139026,-5.12750808205568,0.30483219919438204,0.3040445165353939,0.303040332812729,1.725247945907614,1.4019010550725,-0.8536489036808956
0.07,0.11229904382193723,0.09163076895199074,-0.048497247708772284,11.61864906652208,19.526488903335647,6.2320831203634945,0.5418700429205638,0.8127288472279011,0.4479782740655084,-4.146475402472305,-4.152535764636036,-4.1770410692111595,0.263367445169659,0.26251915888903354,0.2612699221206174,1.8050304931306533,1.508505377047768,-0.9047475039730988
0.08,0.1183470680027966,0.09853803627967472,-0.05659092151559375,12.0285357739925,21.391102874355514,6.467045132547011,0.6621554006604888,1.0266398759714561,0.5126487253909785,-3.3676070660951187,-3.3715539013296567,-3.3901405173895496,0.2296913745087078,0.22880361987573697,0.2273685169467219,1.849910722797944,1.5657725654244685,-0.9729776755630158
0.09,0.12161958820193697,0.10040509581174817,-0.0654431991349107,12.13258372132666,22.58986037993292,6.677230655032075,0.7834812378737555,1.2525384797707853,0.5794210319412992,-2.7355243018882676,-2.740231027795989,-2.7485205326929183,0.20233613148982513,0.20140130959777708,0.1998833116197927,1.8628467882933069,1.5587851612386763,-1.0614513788567552
0.1,0.12278250623458997,0.09770268197818721,-0.07495000601068524,12.001324340896462,23.137733439978298,6.824245673348855,0.90349448128272,1.4839158141705682,0.6476634886747878,-2.2296852874800157,-2.2377128330894815,-2.2328108718691446,0.18003927861502497,0.17902418126688227,0.17755520290110124,1.8520334223533506,1.4926981888044637,-1.1672862461244489
0.11,0.12260879076370845,0.0917038216846151,-0.08469288340277492,11.710706468817202,23.14516470598811,6.9067998682252405,1.0206015459708921,1.7153674612304493,0.7167314873570403,-1.8284790035609566,-1.8414236064537948,-1.8225004920109127,0.1617544885794154,0.1606099452023443,0.15933019798099213,1.8272663494036603,1.384528761515432,-1.2830665203902392
0.12,0.12172624409342037,0.08375618648492256,-0.09427154494261869,11.32173626252756,22.744114571801774,6.933375263433137,1.1338189085961679,1.942808606948467,0.7860652399913717,-1.5112992139617947,-1.529789141559566,-1.4975596999346754,0.14664149643979746,0.14531205378674866,0.14435460098164538,1.796427534372605,1.2527938690703804,-1.4015384116394438
0.13,0.12058029883441779,0.07499220916991822,-0.10337657543245637,10.878727986057903,22.05625399256104,6.915085135020012,1.242606188456747,2.1633711468740775,0.8552160913415718,-1.2601224202470847,-1.2840636828431515,-1.2401493672439776,0.13404027223732662,0.13247141695831716,0.1319531073092056,1.7650034040027411,1.1133104133830802,-1.516880961171896
0.14,0.11945525169495186,0.06623760525415667,-0.11180309698157154,10.411687500859019,21.180236066653677,6.862193183557988,1.346723063465337,2.375173507540614,0.9238380231771517,-1.0601481393777537,-1.0890064814196407,-1.0354284650468089,0.12343879084354908,0.12158135214412075,0.1215988226587375,1.7363777046921578,0.9776267602460069,-1.6250618198746722
0.15,0.11851470215154669,0.05803168002037662,-0.11943442817750372,9.939923297627171,20.19034156213597,6.783194435296354,1.4461222964416087,2.577076923161974,0.9916699675301153,-0.8997097828535332,-0.9327344371460716,-0.8715887629728764,0.11444169301501375,0.11225400777266004,0.11288293502900874,1.7123718448059873,0.8530706469422933,-1.7236395608071189
0.16,0.11783925242102167,0.050687386991497,-0.1262200869234389,9.475230738972094,19.13980226565298,6.684732263335304,1.5408746038313297,2.768474945818504,1.0585172901634683,-0.7698294342956354,-0.8062018723340779,-0.739477584752675,0.1067433986720574,0.10419198904931926,0.105488159181482,1.6937443218549406,0.7435281565466134,-1.8114015886053583
0.17,0.11745609059752526,0.044356360693941,-0.13215539945350796,9.024348265062475,18.065470221494337,6.571854397889673,1.6311180864819543,2.949129648033447,1.124235834142365,-0.6636811555161575,-0.7026015857390634,-0.632094019308317,0.10010658711689582,0.09716597319192863,0.09916721898839882,1.680581497971013,0.6504362856539604,-1.887995021424887
0.18,0.11736016810598326,0.039083581559046454,-0.1372653250408704,8.590723594194756,16.992200953150363,6.448347841877616,1.7170253224239018,3.1190516575649507,1.1887193125611413,-0.5760958853938608,-0.6168269844398185,-0.544107813851637,0.09434562826295721,0.09099770334753045,0.09372614084988246,1.6725765064391416,0.5736825877248205,-1.953621581169677
0.19,0.11752851795162234,0.03484786664517614,-0.14159264245602787,8.175734762109016,15.936374442277426,6.317051044546961,1.798782670044992,3.278415401987725,1.251889823006611,-0.5031542095676635,-0.5450388701470157,-0.4714568773700353,0.08931408616728058,0.08554731464606029,0.0890115720761821,1.669216743829271,0.5122884630137742,-2.008812066327319
0.2,0.11792950815363135,0.031589582127113935,-0.14518981137905707,7.779510525760623,14.908497525619334,6.180105983717226,1.8765777753025983,3.4275003772439185,1.3136908828437832,-0.44187039179207976,-0.4843352647267424,-0.41103174412585697,0.08489538224935977,0.08070396199879286,0.08490125463492353,1.669903758220498,0.4648678056191376,-2.0542720042456435
0.21,0.11852857709264963,0.02922863971678824,-0.14811360465805512,7.401469150984989,13.915040806203137,6.0391469575785575,1.9505924668124481,3.56665078530595,1.3740823524195689,-0.3899546308571623,-0.43250673864441963,-0.36043643244591406,0.08099583594078816,0.07637889461234866,0.08129689031046439,1.6740262265283192,0.42990515948252866,-2.090782012656071
0.22,0.1192916228067964,0.02767577084447792,-0.15042169186686638,7.040664814451013,12.959705879391771,5.895436493935926,2.0209991149569584,3.696247844099868,1.4330367173589282,-0.34563690292447546,-0.38785739335082914,-0.31781025955967357,0.0775394669115434,0.07250032067884037,0.07811878771486765,1.6810017845890362,0.4059082121697231,-2.1191366454678873
0.23,0.12018687416426577,0.02683941024398928,-0.15217053690057902,6.696005074538075,12.044292974169673,5.749961770214729,2.087959165702339,3.8166907738415645,1.4905363350610756,-0.3075372504787475,-0.3490743547805154,-0.28169603303676266,0.07446409440675592,0.06900957713103521,0.07530182738450002,1.6902988624369715,0.39148111906965766,-2.1401087736446884
0.24,0.12118580423100589,0.02662981017739119,-0.15341415629908672,6.366383077482749,11.169296301395622,5.603503189395951,2.1516229964771667,3.928383736855521,1.5465713669550352,-0.27457033725826896,-0.31513246305345355,-0.25094267355876027,0.07171839103417323,0.06585825250050067,0.07279240064891242,1.7014460575310926,0.38535198431686374,-2.154430236218157
0.25,0.12226345542602868,0.026961440924904156,-0.15420343248356838,6.0507540118847825,10.334315651919535,5.456683788042458,2.2121305365960144,4.031726893374716,1.6011382048354597,-0.24587502170386039,-0.28522432404472065,-0.2246330987128617,0.06925964081713462,0.06300600926005347,0.0705460696617838,1.7140339910904,0.3863760987957715,-2.1627825456222394
0.26,0.12339841645634575,0.027754337769566817,-0.15458578165583803,5.748175599536786,9.538343639394187,5.310005457976736,2.269612292591382,4.127110329768659,1.654238259415227,-0.220762133334373,-0.25870863406959577,-0.20203055741150944,0.06705201948379089,0.06041892291935751,0.06852576408766871,1.7277128367031325,0.3935279312939274,-2.165793640104605
0.27,0.1245726051276157,0.028934797261845446,-0.15460504696643573,5.457825863359757,8.779967813421823,5.163875954023721,2.3241905512249796,4.214910007902877,1.7058770189554642,-0.19867550270394474,-0.23507172136766852,-0.18253844230229166,0.06506526445675144,0.058068205705680824,0.06670037966464579,1.7421875513391756,0.4058891586877737,-2.1640381637252863
0.28,0.12577095484366163,0.03043566499102912,-0.15430153346150566,5.179007041131313,8.057513447892509,5.018629292582071,2.375980621636293,4.295485142381803,1.756063311881285,-0.17916267365285554,-0.21389870695736252,-0.16566997766951763,0.06327363772022289,0.0559292186361072,0.06504367988795061,1.7572120836924408,0.422636466200295,-2.1580397152925115
0.29,0.12698106589909042,0.032196359826874854,-0.15371213055912247,4.9111415998347905,7.3691440193720075,4.874541253459804,2.425092037634641,4.369176582575522,1.804808724415883,-0.16185272423967734,-0.19485171969149354,-0.15102517891191508,0.06165511047782612,0.053980701439192265,0.06353342809883146,1.7725833452094313,0.44303074694955125,-2.1482741127679095
