time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.671253859356543,-16.671253859356543,-16.671253859356543,0.8332874614064345,0.8332874614064345,0.8332874614064345,0.0,0.0,0.0
0.01,0.022477537561589666,0.009847104688172332,0.03226239253519672,2.215013005586539,2.024475009185466,6.889118438352713,0.022150130055865393,0.02024475009185466,0.06889118438352713,-13.602319133247535,-13.614949566120954,-13.592534278273929,0.6972642700739591,0.697137965745225,0.6973621186236952,1.0977991538862915,0.9456242956285797,1.2212367395240484
0.02,0.03894783673783784,0.015018897687435008,-0.01887937688769742,4.019511590242825,3.5943879105653114,3.0661288804772,0.06234524595829364,0.05618862919750778,0.09955247318829913,-11.167463692710347,-11.189170468344512,-11.189253698292639,0.5855896331468556,0.5852462610617799,0.5854695816407689,1.1719998089511088,0.8707427821852369,-0.9176557888044129
0.03,0.059572407277954174,0.025752973525866973,-0.012174241492182505,6.221484745584986,5.577770189268295,5.09283007123906,0.12456009341414351,0.11196633109019073,0.15048077390068973,-9.193263732708946,-9.221098829344466,-9.238569618395825,0.4936569958197662,0.49303527276833525,0.49308388545681064,1.3382943787763968,0.8905739342608108,-0.7251892745011046
0.04,0.07217809274808576,0.030630974662619617,-0.028059261437232863,7.509886766837022,6.7816254530139375,4.732016693521659,0.19965896108251374,0.17978258562033012,0.19780094083590632,-7.576668191384152,-7.607328589414038,-7.610751571735983,0.4178903139059247,0.41696198687419483,0.41697636973945085,1.4220160661814072,0.8600962809055491,-0.8274609025230277
0.05,0.08463821734080756,0.0369721531722583,-0.040037960700460395,8.795487227655324,8.085101825237125,4.626906038489129,0.287613833359067,0.26063360387270135,0.2440700012207976,-6.227856553143961,-6.258992755677053,-6.25618308602933,0.35561174837448506,0.3543720593174243,0.3544145388791575,1.5226235966382682,0.8658581389702242,-0.9060355386099912
0.06,0.09623614773471517,0.04407756972352889,-0.050963524406360344,10.017803937257693,9.464654179958954,4.490842556074525,0.3877918727316439,0.3552801456722909,0.28897842678154284,-5.095688951292741,-5.125279725999931,-5.119167265993601,0.30465485886155763,0.303119262057425,0.3032228662192215,1.6259223318226725,0.8969037930626499,-0.9894274660003815
0.07,0.10692028958180516,0.051911323737960535,-0.06018845682714408,11.133805365979187,10.922677058537213,4.443905252173319,0.4991299263914358,0.464506916257663,0.33341747930327603,-4.148565618895372,-4.175091388081618,-4.168736395986567,0.2631692026726039,0.2613683481766088,0.26153550225935585,1.7279125445462076,0.9509831173894556,-1.0644276849147174
0.08,0.11580150252810911,0.05943585385881961,-0.068028352683071,12.021371945414263,12.32680178412595,4.523893691219884,0.6193436458455784,0.5877749340989225,0.37865641621547486,-3.3664457249608417,-3.3891361654451457,-3.3836694594653736,0.22950474542299548,0.22747698652215737,0.2276988076647021,1.8133984137256105,1.0121902850578584,-1.1316993027365667
0.09,0.12213435819298246,0.06519578418917693,-0.07539893563141625,12.601869921803067,13.495146383143974,4.665856756615492,0.7453623450636091,0.7227263979303622,0.4253149837816298,-2.7315386640343418,-2.7507833388387146,-2.7447019842086298,0.20218935878265207,0.19996915313377023,0.2002517878226158,1.8699840020408782,1.05811416591158,-1.201436916784109
